TEXT,COUNT,SENTIMENT_KEYWORD_AGG_INDEX,ASPECT_CATEGORY_NAME,ASPECT_CATEGORY,REQUIRE_CONTEXT,ASPECT_SUB_CATEGORY_NAME
官网,70,716,Transportation and Accessibility,,,NA
对了,70,717,NA,,,NA
市政厅,70,718,POI/Places,,,NA
有一些,70,719,NA,,,NA
海底,70,720,NA,,,NA
缺点,70,721,NA,,,NA
花卉,70,722,Sightseeing,,,Flowers
野生动物,70,723,Sightseeing,,,Animals
香料,70,724,F&B,,,NA
丹戎海滩,69,725,POI/Places,,,NA
人员,69,726,NA,,,NA
咖啡,69,727,F&B,,,"Coffee, Tea"
实体票,69,728,Transportation and Accessibility,,,Tickets
环节,69,729,Activities,,,Events
美食街,69,730,Transportation and Accessibility,,,Streets
赛道,69,731,Activities,,1,Events
音乐厅,69,732,Sightseeing,,,NA
世界各地,68,733,NA,,,NA
全英文,68,734,NA,,,NA
北京,68,735,NA,,,NA
夜间动物,68,736,Sightseeing,,,Animals
平台,68,737,NA,,,NA
每个人,68,738,NA,,,NA
沙捷运,68,739,Transportation and Accessibility,,,MRT
自来水,68,740,Facilities,,,NA
饭店,68,741,F&B,,,NA
世界十大,67,742,NA,,,NA
中的,67,743,NA,,,NA
儿童乐园,67,744,Facilities,,1,Children
吊椅,67,745,Facilities,,,Seats
孩子特别,67,746,Family/Children family/Friends,,,Children
广州长,67,747,NA,,,NA
感觉很好,67,748,Experience,,,NA
新加坡华人,67,749,NA,,,NA
新加坡政府,67,750,NA,,,NA
景色优美,67,751,Sightseeing,,,View
期间,67,752,NA,,,NA
目前,67,753,NA,,,NA
站在,67,754,NA,,,NA
第一个,67,755,NA,,,NA
线路,67,756,Transportation and Accessibility,,,NA
飞禽公园,67,757,POI/Places,,,NA
马达加斯加,67,758,Activities,,,Ride
一路上,66,759,NA,,,NA
专业,66,760,NA,,1,NA
周五,66,761,NA,,,NA
学生,66,762,NA,,,NA
教练,66,763,NA,,,NA
春节,66,764,NA,,,NA
结构,66,765,NA,,,NA
视觉效果,66,766,NA,,1,NA
车上,66,767,Transportation and Accessibility,,,NA
鞋子,66,768,NA,,,NA
鱼尾狮像公园,66,769,POI/Places,,,NA
丛林,65,770,Sightseeing,,,Plants
买买,65,771,Shopping,,,NA
价格便宜,65,772,Price,,,NA
传统,65,773,Arts and Culture,,,Culture
全景,65,774,Sightseeing,,,View
午饭,65,775,F&B,,,NA
场面,65,776,NA,,,NA
大楼,65,777,NA,,,NA
天气好,65,778,Environment and Ambiance,,,Weather
天都,65,779,NA,,,NA
年代,65,780,NA,,,NA
年前,65,781,NA,,,NA
异域风情,65,782,Arts and Culture,,,Culture
态度,65,783,Service,,,Staff
水世界,65,784,Activities,,,Shows
生态园,65,785,Sightseeing,,,NA
螃蟹,65,786,F&B,,,NA
视频,65,787,NA,,,NA
这样的,65,788,NA,,,NA
一片,64,789,NA,,,NA
保护区,64,790,Sightseeing,,,NA
修道院,64,791,Arts and Culture,,,Culture
剧场,64,792,Sightseeing,,,NA
地面,64,793,NA,,,NA
声音,64,794,NA,,,NA
大商场,64,795,Shopping,,,NA
尔顿酒店,64,796,NA,,,NA
就有,64,797,NA,,1,NA
工作,64,798,NA,,,NA
布局,64,799,NA,,1,NA
成了,64,800,NA,,,NA
晚上的灯光秀,64,801,Activities,,,Shows
景色很好,64,802,Sightseeing,,,View
爱好者,64,803,NA,,,NA
目的地,64,804,NA,,,NA
空中吊椅,64,805,Facilities,,,Seats
美味,64,806,F&B,,,NA
音乐喷泉,64,807,Sightseeing,,,NA
三天,63,808,NA,,,NA
个小,63,809,NA,,,NA
也要,63,810,NA,,,NA
习惯,63,811,NA,,,NA
事情,63,812,NA,,,NA
印度教,63,813,NA,,,NA
吃完,63,814,F&B,,,NA
大桥,63,815,NA,,,NA
大门,63,816,NA,,1,NA
孩子一起,63,817,Family/Children family/Friends,,,Children
庙宇,63,818,NA,,,NA
旧禧街警察局,63,819,POI/Places,,,NA
景色宜人,63,820,Sightseeing,,,View
水柱,63,821,NA,,,NA
热闹非凡,63,822,Experience,,,NA
费用,63,823,Price,,,NA
顶楼,63,824,NA,,,NA
亚洲文明,62,825,Arts and Culture,,,Culture
人类,62,826,NA,,,NA
暑假,62,827,NA,,,NA
有了,62,828,NA,,,NA
条路,62,829,Transportation and Accessibility,,,NA
温度,62,830,Environment and Ambiance,,,NA
给人,62,831,NA,,,NA
莱佛士,62,832,NA,,,NA
蓝天白云,62,833,Environment and Ambiance,,,"Greenery, Nature"
行李,62,834,NA,,,NA
适合亲子,62,835,Family/Children family/Friends,,,Family
一天时间,61,836,NA,,,NA
一带,61,837,NA,,,NA
加文纳桥,61,838,POI/Places,,,NA
危险,61,839,NA,,,NA
地上,61,840,NA,,,NA
屋顶,61,841,NA,,,NA
岸边,61,842,Sightseeing,,,NA
理念,61,843,NA,,,NA
秩序,61,844,NA,,1,NA
第一天,61,845,NA,,,NA
笼子,61,846,NA,,,NA
绿树成荫,61,847,Sightseeing,,,Trees
螺旋桥,61,848,POI/Places,,,NA
语言,61,849,NA,,,NA
走完,61,850,Transportation and Accessibility,,,NA
长颈鹿,61,851,Sightseeing,,,Animals
一家人,60,852,Family/Children family/Friends,,,Family
优势,60,853,NA,,,NA
国家博物馆,60,854,POI/Places,,,NA
大厅,60,855,NA,,,NA
套餐,60,856,NA,,1,NA
好几次,60,857,NA,,,NA
技术,60,858,NA,,,NA
此行,60,859,NA,,,NA
武吉,60,860,POI/Places,,,NA
炮台,60,861,Sightseeing,,,NA
那就,60,862,NA,,,NA
乌敏岛,59,863,POI/Places,,,NA
入口处,59,864,Transportation and Accessibility,,,Position
公众,59,865,NA,,,NA
兰花园,59,866,Sightseeing,,,Flowers
双轨过山车,59,867,Activities,,,Ride
司机,59,868,Transportation and Accessibility,,,NA
园子,59,869,Sightseeing,,,NA
国外,59,870,NA,,,NA
最近,59,871,NA,,,NA
水果,59,872,F&B,,,NA
点赞,59,873,Experience,,,NA
环境非常好,59,874,Environment and Ambiance,,,NA
相机,59,875,Sightseeing,,,Photography
第一站,59,876,NA,,,NA
舞台,59,877,Activities,,1,Shows
身体,59,878,NA,,,NA
通票,59,879,Transportation and Accessibility,,,Tickets
驳船码头,59,880,Transportation and Accessibility,,,Accessibility
魅力,59,881,NA,,,NA
夜生活,58,882,Activities,,,"Bars, Pubs"
好评,58,883,NA,,,NA
指示牌,58,884,Facilities,,,Signs
文物,58,885,NA,,,NA
物种,58,886,NA,,,NA
精神,58,887,NA,,,NA
超级棒,58,888,Experience,,,NA
风景优美,58,889,Sightseeing,,,View
鸟儿,58,890,Sightseeing,,,Animals
信息,57,891,Service,,1,Information
免税店,57,892,Shopping,,,NA
国际,57,893,NA,,,NA
处处,57,894,NA,,,NA
夏天,57,895,NA,,,NA
多年,57,896,NA,,,NA
大半天,57,897,NA,,1,NA
屏障,57,898,NA,,,NA
新加坡本岛,57,899,NA,,,NA
服装,57,900,NA,,,NA
滨海南花园,57,901,POI/Places,,,NA
牌子,57,902,Shopping,,,NA
状态,57,903,NA,,,NA
画面,57,904,NA,,,NA
的时候人,57,905,NA,,,NA
五分钟,56,906,NA,,,NA
亚马逊,56,907,NA,,,NA
什么的,56,908,NA,,,NA
午餐,56,909,F&B,,,NA
场次,56,910,NA,,,NA
垃圾,56,911,Environment and Ambiance,,,NA
天福宫,56,912,POI/Places,,,NA
好好玩,56,913,Experience,,,NA
家长,56,914,Family/Children family/Friends,,,Family
很好,56,915,Experience,,,NA
情调,56,916,Experience,,,NA
方法,56,917,NA,,,NA
时间短,56,918,Transportation and Accessibility,,,NA
水幕电影,56,919,Activities,,,Shows
票地点,56,920,Transportation and Accessibility,,,Tickets
街区,56,921,NA,,,NA
野餐,56,922,F&B,,,NA
交通工具,55,923,Transportation and Accessibility,,,NA
印度教寺庙,55,924,NA,,,NA
啤酒,55,925,F&B,,,"Bars, Pubs"
宗教,55,926,NA,,,NA
气息,55,927,NA,,,NA
气派,55,928,Experience,,1,NA
灵感,55,929,NA,,,NA
热门项目,55,930,Activities,,,NA
穆斯林,55,931,NA,,,NA
联系,55,932,NA,,,NA
荷兰村,55,933,POI/Places,,,NA
身高,55,934,NA,,,NA
高科技,55,935,NA,,,NA
个多,54,936,NA,,,NA
中文导游,54,937,Service,,,Tour
人流,54,938,Transportation and Accessibility,,,Queue
人,54,939,NA,,,NA
仙鹤芭蕾,54,940,Activities,,,Shows
傍晚时分,54,941,NA,,,NA
四周,54,942,NA,,,NA
故事情节,54,943,NA,,,NA
栅栏,54,944,Facilities,,,Safety
树林,54,945,Sightseeing,,,Trees
桥梁,54,946,Facilities,,,Bridge
步行道,54,947,Transportation and Accessibility,,,Paths
海滩站,54,948,Transportation and Accessibility,,,MRT
珊瑚,54,949,Sightseeing,,,Animals
看头,54,950,NA,,,NA
眼球,54,951,NA,,,NA
绿色,54,952,Sightseeing,,,NA
老虎,54,953,Sightseeing,,,Animals
遗址,54,954,Arts and Culture,,,History
S.E.A.海洋馆,54,955,POI/Places,,,NA
不来,53,956,NA,,,NA
亚洲最大,53,957,NA,,,NA
亚马逊漂流,53,958,Activities,,,Ride
佛牙舍利,53,959,Arts and Culture,,,Culture
商业,53,960,Shopping,,,NA
宝贝,53,961,Family/Children family/Friends,,,Children
工艺品,53,962,Shopping,,,NA
新加坡的标志性景点,53,963,POI/Places,,,NA
时尚,53,964,Shopping,,,NA
沙海滩,53,965,Environment and Ambiance,,,Beach
浪池,53,966,Sightseeing,,,NA
生物,53,967,NA,,,NA
程出票,53,968,Transportation and Accessibility,,,Tickets
红点,53,969,NA,,,NA
联票,53,970,Transportation and Accessibility,,,Tickets
英国,53,971,NA,,,NA
莲花,53,972,NA,,1,NA
运动,53,973,NA,,,NA
里边,53,974,NA,,,NA
鱼儿,53,975,Sightseeing,,,Animals
上次,52,976,NA,,,NA
地下,52,977,NA,,,NA
孩子玩得,52,978,Family/Children family/Friends,,,Family
当年,52,979,NA,,,NA
微风,52,980,Environment and Ambiance,,,"Greenery, Nature"
政府,52,981,NA,,,NA
新加坡元,52,982,Price,,,NA
新加坡市区,52,983,Transportation and Accessibility,,,NA
新加坡面积最小的公园,52,984,Sightseeing,,,NA
樟宜,52,985,Sightseeing,,,NA
花花草草,52,986,Sightseeing,,,Plants
迪士尼,52,987,NA,,,NA
风景秀丽,52,988,Sightseeing,,,View
两圈,51,989,NA,,,NA
光影,51,990,NA,,,NA
园里,51,991,NA,,,NA
多,51,992,NA,,,NA
大船,51,993,NA,,,NA
寺院,51,994,NA,,,NA
巷子,51,995,Sightseeing,,,NA
强烈建议,51,996,NA,,,NA
新加坡摩天轮,51,997,POI/Places,,,NA
新加坡河边,51,998,POI/Places,,,NA
新加坡的母亲河,51,999,POI/Places,,,NA
新加坡的美景,51,1000,Sightseeing,,,View
是有,51,1001,NA,,,NA
服务人员,51,1002,Service,,,Staff
港湾站,51,1003,Transportation and Accessibility,,,MRT
电子,51,1004,NA,,,NA
米高,51,1005,NA,,,NA
红色,51,1006,NA,,,NA
蜡像馆,51,1007,POI/Places,,,NA
观景,51,1008,Sightseeing,,,View
警察局,51,1009,Facilities,,,Safety
超市,51,1010,Facilities,,,NA
雨衣,51,1011,NA,,,NA
风情,51,1012,NA,,,NA
鱼尾狮雕像,51,1013,Sightseeing,,,NA
人也不,50,1014,NA,,,NA
优点,50,1015,NA,,,NA
剧情,50,1016,NA,,,NA
十点,50,1017,NA,,,NA
商铺,50,1018,Shopping,,,NA
奇花异草,50,1019,Sightseeing,,,Plants
室内瀑布,50,1020,Sightseeing,,,NA
小商品,50,1021,Shopping,,,NA
新加坡城市,50,1022,NA,,,NA
海上,50,1023,NA,,,NA
火车,50,1024,Transportation and Accessibility,,1,NA
詹美,50,1025,POI/Places,,,NA
顶层,50,1026,NA,,,NA
饮食,50,1027,F&B,,,NA
一个半小时,49,1028,NA,,,NA
两个冷,49,1029,NA,,,NA
个大,49,1030,NA,,,NA
中国城,49,1031,POI/Places,,,NA
儿童票,49,1032,Transportation and Accessibility,,,Tickets
动物近距离,49,1033,Sightseeing,,,Animals
小朋友玩得,49,1034,Family/Children family/Friends,,,Family
总体不错,49,1035,Experience,,,NA
慢慢的,49,1036,NA,,,NA
拍到,49,1037,NA,,,NA
新加坡美术馆,49,1038,POI/Places,,,NA
椅子,49,1039,Facilities,,,Seats
楼下,49,1040,NA,,,NA
水中,49,1041,NA,,,NA
海洋公园,49,1042,Sightseeing,,,NA
现场买票便宜,49,1043,Transportation and Accessibility,,,Tickets
细节,49,1044,NA,,,NA
芝麻街,49,1045,Sightseeing,,,NA
超棒,49,1046,Experience,,,NA
车子,49,1047,Transportation and Accessibility,,,NA
邮票,49,1048,NA,,,NA
闪光灯,49,1049,NA,,,NA
三个,48,1050,NA,,,NA
二战,48,1051,NA,,,NA
价格优惠,48,1052,Price,,,NA
印度寺庙,48,1053,Arts and Culture,,,Culture
吸引力,48,1054,NA,,1,NA
吹吹海风,48,1055,Environment and Ambiance,,,"Greenery, Nature"
咖啡厅,48,1056,F&B,,,Cafes
多分钟,48,1057,NA,,,NA
头顶,48,1058,NA,,,NA
寓教于乐,48,1059,Family/Children family/Friends,,,Children
市场,48,1060,Shopping,,,NA
异国风情,48,1061,Arts and Culture,,,Culture
新加坡的景色,48,1062,Sightseeing,,,View
新意,48,1063,NA,,,NA
父母,48,1064,Family/Children family/Friends,,,Family
经验,48,1065,NA,,,NA
运气好,48,1066,NA,,,NA
上岛,47,1067,NA,,,NA
人物,47,1068,NA,,,NA
动物园里,47,1069,POI/Places,,,NA
国内便宜,47,1070,Price,,,NA
小鱼,47,1071,NA,,,NA
展览馆,47,1072,Sightseeing,,,Exhibits
成人票,47,1073,Transportation and Accessibility,,,Tickets
政府大厦,47,1074,POI/Places,,,NA
新加坡唯一,47,1075,NA,,,NA
新加坡最好,47,1076,NA,,,NA
时间长,47,1077,Transportation and Accessibility,,,NA
楼上,47,1078,NA,,,NA
没办法,47,1079,NA,,,NA
温室,47,1080,Facilities,,,Buildings
瞬间,47,1081,NA,,,NA
经济,47,1082,NA,,,NA
财富喷泉,47,1083,POI/Places,,,NA
魔鬼鱼,47,1084,Sightseeing,,,Animals
今年,46,1085,NA,,,NA
住在圣,46,1086,NA,,,NA
先生,46,1087,Family/Children family/Friends,,,Spouse
变化,46,1088,NA,,,NA
古埃及,46,1089,Activities,,1,Ride
咖喱,46,1090,F&B,,,NA
商业区,46,1091,Shopping,,,NA
圣诞节,46,1092,Activities,,,Events
坐上,46,1093,NA,,,NA
壁画,46,1094,Arts and Culture,,,Art
大厦,46,1095,Sightseeing,,1,Buildings
大熊猫,46,1096,Sightseeing,,,Animals
异味,46,1097,Environment and Ambiance,,,NA
我不,46,1098,NA,,,NA
时间的话,46,1099,NA,,,NA
沿路,46,1100,NA,,,NA
游乐园,46,1101,Sightseeing,,,NA
画廊,46,1102,Arts and Culture,,,Art
窗户,46,1103,Facilities,,,Buildings
路程,46,1104,Transportation and Accessibility,,,NA
运气,46,1105,NA,,,NA
雨林,46,1106,Sightseeing,,,Trees
露天,46,1107,Facilities,,,NA
下单,45,1108,NA,,,NA
信仰,45,1109,NA,,,NA
公司,45,1110,NA,,,NA
南中国海,45,1111,NA,,,NA
历史悠久,45,1112,Arts and Culture,,,History
去就,45,1113,NA,,,NA
国家胡姬花园,45,1114,POI/Places,,,NA
大一小,45,1115,Family/Children family/Friends,,,NA
大岛,45,1116,NA,,,NA
小车,45,1117,Transportation and Accessibility,,,NA
形式,45,1118,NA,,,NA
教育意义,45,1119,NA,,,NA
条线,45,1120,NA,,,NA
楼顶,45,1121,NA,,,NA
活力,45,1122,NA,,,NA
爸爸,45,1123,Family/Children family/Friends,,,Family
物价,45,1124,Price,,,NA
环境优雅,45,1125,Environment and Ambiance,,,NA
生命,45,1126,NA,,,NA
莱佛士坊,45,1127,Shopping,,,NA
行人,45,1128,NA,,,NA
设施齐全,45,1129,Facilities,,,NA
身上,45,1130,NA,,,NA
高等法院,45,1131,POI/Places,,,NA
云雾森林,44,1132,POI/Places,,,NA
亚美尼亚教堂,44,1133,POI/Places,,,NA
几个项目,44,1134,Activities,,,NA
占地面积,44,1135,Facilities,,,NA
又能,44,1136,NA,,,NA
圣,44,1137,NA,,,NA
坡国,44,1138,NA,,,NA
对外开放,44,1139,Transportation and Accessibility,,,NA
心里,44,1140,NA,,,NA
所有的,44,1141,NA,,,NA
新加坡市中心,44,1142,Transportation and Accessibility,,,NA
服务员,44,1143,Service,,,Staff
次票,44,1144,NA,,,NA
灯光效果,44,1145,NA,,,NA
特别棒,44,1146,Experience,,,NA
草地,44,1147,Sightseeing,,,Grass
设计师,44,1148,NA,,,NA
适合小孩子,44,1149,Family/Children family/Friends,,,Children
集合,44,1150,NA,,,NA
马来传统文化馆,44,1151,POI/Places,,,NA
两岸,43,1152,NA,,,NA
价格实惠,43,1153,Price,,,NA
冰淇淋,43,1154,F&B,,,NA
国人,43,1155,NA,,,NA
国家美术馆,43,1156,POI/Places,,,NA
外表,43,1157,NA,,,NA
夜景不错,43,1158,Sightseeing,,,View
太晚,43,1159,NA,,,NA
我自己,43,1160,NA,,,NA
新加坡缆车,43,1161,Transportation and Accessibility,,,Cable Car
旅游胜地,43,1162,POI/Places,,,NA
晚上灯光,43,1163,NA,,,NA
晚上的夜景,43,1164,Sightseeing,,,View
来的地方,43,1165,NA,,,NA
松鼠,43,1166,Sightseeing,,,Animals
水面,43,1167,NA,,,NA
海里,43,1168,NA,,,NA
港湾,43,1169,Sightseeing,,,NA
珍宝蟹,43,1170,F&B,,,NA
用品,43,1171,Facilities,,,NA
真心不错,43,1172,Experience,,,NA
童话世界,43,1173,NA,,,NA
自助餐,43,1174,F&B,,,NA
蓝天,43,1175,Environment and Ambiance,,,"Greenery, Nature"
蜡像,43,1176,Sightseeing,,,Exhibits
蝴蝶园,43,1177,Sightseeing,,,Animals
观众,43,1178,NA,,,NA
讲解员,43,1179,Service,,,Tour
走廊,43,1180,Transportation and Accessibility,,,Paths
远远的,43,1181,NA,,,NA
产品,42,1182,Shopping,,,NA
人生,42,1183,NA,,,NA
值回票价,42,1184,Price,,,NA
克拉克码头,42,1185,POI/Places,,,NA
原貌馆,42,1186,POI/Places,,,NA
座教堂,42,1187,NA,,,NA
摊位,42,1188,Shopping,,,NA
新加坡艺术科学博物馆,42,1189,POI/Places,,,NA
新加坡重要的,42,1190,NA,,,NA
早晨,42,1191,NA,,,NA
楼梯,42,1192,Facilities,,,Accessibility
河岸,42,1193,NA,,,NA
物柜,42,1194,Facilities,,,NA
白天晚上,42,1195,NA,,,NA
空气好,42,1196,Environment and Ambiance,,,NA
花朵,42,1197,Sightseeing,,,Flowers
见识,42,1198,NA,,,NA
那么多,42,1199,NA,,,NA
都是英文,42,1200,NA,,1,NA
静静的,42,1201,NA,,,NA
一件,41,1202,NA,,,NA
万象馆,41,1203,POI/Places,,,NA
个景点,41,1204,POI/Places,,,NA
了解到,41,1205,NA,,,NA
人超级多,41,1206,Transportation and Accessibility,,,Queue
包包,41,1207,NA,,,NA
园中,41,1208,POI/Places,,,NA
安德逊桥,41,1209,POI/Places,,,NA
小鸟,41,1210,Sightseeing,,,Animals
差距,41,1211,NA,,,NA
整体感觉,41,1212,Experience,,,NA
新加坡河上,41,1213,POI/Places,,,NA
新加坡的动物园,41,1214,POI/Places,,,NA
景致,41,1215,Sightseeing,,,View
气势,41,1216,NA,,,NA
海岸线,41,1217,Environment and Ambiance,,,Beach
漂亮,41,1218,NA,,1,NA
熊猫,41,1219,Sightseeing,,,Animals
生态,41,1220,Environment and Ambiance,,,"Greenery, Nature"
站台,41,1221,Transportation and Accessibility,,,MRT
索道,41,1222,Activities,,,Ride
红毛猩猩,41,1223,Sightseeing,,,Animals
给我,41,1224,NA,,,NA
老巴,41,1225,NA,,,NA
船只,41,1226,Transportation and Accessibility,,,NA
落日,41,1227,Environment and Ambiance,,,"Greenery, Nature"
蓝色,41,1228,NA,,,NA
蝴蝶公园,41,1229,Sightseeing,,,Animals
被誉,41,1230,NA,,,NA
质量,41,1231,NA,,,NA
贵宾票,41,1232,Transportation and Accessibility,,,Tickets
都是印度人,41,1233,NA,,,NA
一家三口,40,1234,Family/Children family/Friends,,,Family
一番风味,40,1235,F&B,,,NA
不少时间,40,1236,Transportation and Accessibility,,,NA
两小时,40,1237,NA,,,NA
也不贵,40,1238,Price,,,NA
仪式,40,1239,Activities,,,Shows
住客,40,1240,NA,,,NA
元素,40,1241,NA,,,NA
动物都是,40,1242,Sightseeing,,,Animals
国内动物园,40,1243,NA,,,NA
圣陶沙岛,40,1244,POI/Places,,,NA
夜市,40,1245,NA,,,NA
好,40,1246,Experience,,,NA
小黄人,40,1247,NA,,,NA
岛费,40,1248,Transportation and Accessibility,,,NA
座小岛,40,1249,NA,,,NA
排到,40,1250,NA,,,NA
新加坡美景,40,1251,Sightseeing,,,View
旅客,40,1252,NA,,,NA
时间不够,40,1253,Transportation and Accessibility,,,NA
暴雨,40,1254,Environment and Ambiance,,,Weather
未来世界,40,1255,Activities,,,Shows
树上,40,1256,NA,,,NA
火烈鸟,40,1257,Sightseeing,,,Animals
玩具博物馆,40,1258,POI/Places,,,NA
电话,40,1259,NA,,,NA
真的,40,1260,NA,,,NA
科学中心,40,1261,POI/Places,,,NA
秒出票,40,1262,Transportation and Accessibility,,,Tickets
维多利亚剧院,40,1263,POI/Places,,,NA
艺术科学博物馆,40,1264,POI/Places,,,NA
著名景点,40,1265,POI/Places,,,NA
藏品,40,1266,Arts and Culture,,,Exhibits
街边,40,1267,NA,,,NA
资料,40,1268,NA,,,NA
足够了,40,1269,NA,,,NA
音乐会,40,1270,NA,,,NA
七点,39,1271,NA,,,NA
好美,39,1272,Experience,,,NA
小朋友特别,39,1273,Family/Children family/Friends,,,Children
座寺庙,39,1274,NA,,,NA
很适合小朋友,39,1275,Family/Children family/Friends,,,Children
文艺,39,1276,Arts and Culture,,,Art
新加坡标志性,39,1277,POI/Places,,,NA
机票,39,1278,Transportation and Accessibility,,,Tickets
正宗,39,1279,NA,,1,NA
水上项目,39,1280,Activities,,,NA
河上,39,1281,NA,,,NA
河畔,39,1282,Sightseeing,,,NA
海洋馆里,39,1283,POI/Places,,,NA
海浪,39,1284,NA,,,NA
游人如织,39,1285,Transportation and Accessibility,,,Queue
滨海湾公园,39,1286,POI/Places,,,NA
班车,39,1287,Transportation and Accessibility,,,Bus
电影院,39,1288,NA,,,NA
看得到,39,1289,NA,,,NA
科技馆,39,1290,POI/Places,,,NA
站点,39,1291,Transportation and Accessibility,,,NA
糖果店,39,1292,Shopping,,,NA
节奏,39,1293,NA,,,NA
花草,39,1294,Sightseeing,,,Plants
见证,39,1295,NA,,,NA
阿拉伯街,39,1296,POI/Places,,,NA
面包,39,1297,F&B,,,NA
馆里,39,1298,NA,,,NA
一周,38,1299,NA,,,NA
下次再来,38,1300,NA,,,NA
两家,38,1301,NA,,,NA
件外套,38,1302,NA,,,NA
动作,38,1303,NA,,,NA
历史感,38,1304,Arts and Culture,,,History
原生态,38,1305,Sightseeing,,,NA
名牌,38,1306,Shopping,,,NA
坐到,38,1307,Transportation and Accessibility,,,NA
天气热,38,1308,Environment and Ambiance,,,Weather
女生,38,1309,NA,,,NA
好处,38,1310,NA,,,NA
小时候,38,1311,NA,,,NA
座吊桥,38,1312,Facilities,,,Bridge
往下,38,1313,NA,,,NA
总统府,38,1314,POI/Places,,,NA
新加坡最大的清真寺,38,1315,POI/Places,,,NA
新加坡机场,38,1316,POI/Places,,,NA
新加坡河河口,38,1317,POI/Places,,,NA
无边游泳池,38,1318,POI/Places,,,NA
旧国会大厦艺术,38,1319,POI/Places,,,NA
昆虫王国,38,1320,Sightseeing,,,Animals
条河,38,1321,NA,,,NA
植被,38,1322,Sightseeing,,,Plants
此处,38,1323,NA,,,NA
河水,38,1324,NA,,,NA
淡季,38,1325,NA,,,NA
物有所值,38,1326,Price,,,NA
电瓶车,38,1327,Transportation and Accessibility,,,NA
目的,38,1328,NA,,,NA
票子,38,1329,Transportation and Accessibility,,,Tickets
红线,38,1330,Transportation and Accessibility,,,MRT
美国,38,1331,NA,,,NA
