KEYWORD,CAT_INDEX,CAT_NAME
真心不错,9,Shopping
童话世界,6,Family/Childre family/Friends
自助餐,3,Environment and Ambience
蓝天,10,Sightseeing/Place
蜡像,4,Experimentation
蝴蝶园,5,F&B
观众,8,Service
讲解员,5,F&B
走廊,4,Experimentation
远远的,7,Price
产品,4,Experimentation
人生,9,Shopping
值回票价,5,F&B
克拉克码头,6,Family/Childre family/Friends
原貌馆,6,Family/Childre family/Friends
座教堂,6,Family/Childre family/Friends
摊位,4,Experimentation
新加坡艺术科学博物馆,10,Sightseeing/Place
新加坡重要的,7,Price
早晨,2,Activities
楼梯,9,Shopping
河岸,4,Experimentation
物柜,5,F&B
白天晚上,9,Shopping
空气好,6,Family/Childre family/Friends
花朵,4,Experimentation
见识,1,Facilities
那么多,4,Experimentation
都是英文,5,F&B
静静的,7,Price
一件,4,Experimentation
万象馆,10,Sightseeing/Place
个景点,6,Family/Childre family/Friends
了解到,11,Transportation and Accessibility
人超级多,9,Shopping
包包,4,Experimentation
园中,5,F&B
安德逊桥,6,Family/Childre family/Friends
小鸟,5,F&B
差距,4,Experimentation
整体感觉,5,F&B
新加坡河上,6,Family/Childre family/Friends
新加坡的动物园,5,F&B
景致,9,Shopping
气势,7,Price
海岸线,8,Service
漂亮,10,Sightseeing/Place
熊猫,5,F&B
生态,1,Facilities
站台,4,Experimentation
索道,9,Shopping
红毛猩猩,3,Environment and Ambience
给我,4,Experimentation
老巴,6,Family/Childre family/Friends
船只,7,Price
落日,7,Price
蓝色,10,Sightseeing/Place
蝴蝶公园,5,F&B
被誉,7,Price
质量,4,Experimentation
贵宾票,9,Shopping
都是印度人,7,Price
一家三口,9,Shopping
一番风味,1,Facilities
不少时间,5,F&B
两小时,9,Shopping
也不贵,11,Transportation and Accessibility
仪式,7,Price
住客,8,Service
元素,7,Price
动物都是,5,F&B
国内动物园,5,F&B
圣陶沙岛,8,Service
夜市,1,Facilities
好,5,F&B
小黄人,5,F&B
岛费,6,Family/Childre family/Friends
座小岛,5,F&B
排到,5,F&B
新加坡美景,9,Shopping
旅客,11,Transportation and Accessibility
时间不够,5,F&B
暴雨,9,Shopping
未来世界,9,Shopping
树上,9,Shopping
火烈鸟,5,F&B
玩具博物馆,5,F&B
电话,4,Experimentation
真的,9,Shopping
科学中心,5,F&B
秒出票,10,Sightseeing/Place
维多利亚剧院,10,Sightseeing/Place
艺术科学博物馆,9,Shopping
著名景点,9,Shopping
藏品,4,Experimentation
街边,1,Facilities
资料,5,F&B
足够了,8,Service
音乐会,7,Price
七点,5,F&B
好美,5,F&B
小朋友特别,5,F&B
座寺庙,6,Family/Childre family/Friends
很适合小朋友,5,F&B
文艺,10,Sightseeing/Place
新加坡标志性,9,Shopping
机票,10,Sightseeing/Place
正宗,4,Experimentation
水上项目,5,F&B
河上,7,Price
河畔,6,Family/Childre family/Friends
海洋馆里,5,F&B
海浪,7,Price
游人如织,7,Price
滨海湾公园,6,Family/Childre family/Friends
班车,4,Experimentation
电影院,8,Service
看得到,5,F&B
科技馆,5,F&B
站点,4,Experimentation
糖果店,8,Service
节奏,4,Experimentation
花草,4,Experimentation
见证,4,Experimentation
阿拉伯街,6,Family/Childre family/Friends
面包,4,Experimentation
馆里,7,Price
一周,9,Shopping
下次再来,5,F&B
两家,4,Experimentation
件外套,9,Shopping
动作,10,Sightseeing/Place
历史感,4,Experimentation
原生态,1,Facilities
名牌,4,Experimentation
坐到,4,Experimentation
天气热,9,Shopping
女生,4,Experimentation
好处,4,Experimentation
小时候,9,Shopping
座吊桥,6,Family/Childre family/Friends
往下,9,Shopping
总统府,10,Sightseeing/Place
新加坡最大的清真寺,6,Family/Childre family/Friends
新加坡机场,3,Environment and Ambience
新加坡河河口,6,Family/Childre family/Friends
无边游泳池,2,Activities
旧国会大厦艺术,6,Family/Childre family/Friends
昆虫王国,5,F&B
条河,6,Family/Childre family/Friends
植被,7,Price
此处,7,Price
河水,7,Price
淡季,8,Service
物有所值,5,F&B
电瓶车,4,Experimentation
目的,4,Experimentation
票子,4,Experimentation
红线,6,Family/Childre family/Friends
美国,5,F&B
美,1,Facilities
花柏山公园,2,Activities
超级赞,11,Transportation and Accessibility
高达,7,Price
鱼缸,5,F&B
三层,10,Sightseeing/Place
云雾,11,Transportation and Accessibility
五星,9,Shopping
亚洲最大的摩天轮,10,Sightseeing/Place
亚马逊游船,7,Price
企鹅,5,F&B
位子,8,Service
住在岛上,8,Service
兴都庙,6,Family/Childre family/Friends
内容丰富,5,F&B
南洋理工大学,6,Family/Childre family/Friends
块钱,3,Environment and Ambience
坡县,6,Family/Childre family/Friends
夜里,1,Facilities
好好的,4,Experimentation
季节,4,Experimentation
得名,7,Price
得很,4,Experimentation
手上,4,Experimentation
挑战,5,F&B
新加坡樟宜机场,3,Environment and Ambience
新加坡的环球影城,5,F&B
时期,5,F&B
最高法院,6,Family/Childre family/Friends
未来,4,Experimentation
水上世界,5,F&B
水情景,10,Sightseeing/Place
水路,5,F&B
特别美,1,Facilities
特色的地方,6,Family/Childre family/Friends
现在的牛车水,10,Sightseeing/Place
的士,4,Experimentation
真人,11,Transportation and Accessibility
童年,5,F&B
绘画,7,Price
网上买票,9,Shopping
虎豹别墅,10,Sightseeing/Place
蝙蝠,5,F&B
马来语,5,F&B
不可以,4,Experimentation
不远处,7,Price
世界各地的游客,4,Experimentation
侏罗纪公园,5,F&B
冰激凌,3,Environment and Ambience
出票速度,6,Family/Childre family/Friends
半个多小时,9,Shopping
南洋,4,Experimentation
印度特色,7,Price
历史古迹,7,Price
墙上,7,Price
小渔村,6,Family/Childre family/Friends
就是了,8,Service
座城市,11,Transportation and Accessibility
感冒,1,Facilities
拍个,6,Family/Childre family/Friends
新加坡佛牙寺龙华,6,Family/Childre family/Friends
新加坡海洋馆,9,Shopping
新加坡的印度族群的聚集地,6,Family/Childre family/Friends
最早,4,Experimentation
朋友一起,1,Facilities
特别是晚上,10,Sightseeing/Place
程网上,5,F&B
空中走道,9,Shopping
等着,4,Experimentation
美感,5,F&B
美美,4,Experimentation
车票,4,Experimentation
车站,4,Experimentation
这一,8,Service
金沙购物中心,10,Sightseeing/Place
一天的时间,5,F&B
一早,2,Activities
三次票,5,F&B
价格合理,11,Transportation and Accessibility
优先通道,5,F&B
传说,5,F&B
便宜不少,10,Sightseeing/Place
全程英文,9,Shopping
几个小时,1,Facilities
卫生,7,Price
印度风格,6,Family/Childre family/Friends
史瑞克,5,F&B
商业中心,4,Experimentation
圆顶,7,Price
基本都是,5,F&B
多元,10,Sightseeing/Place
大,9,Shopping
天桥,4,Experimentation
天空树,10,Sightseeing/Place
居民,4,Experimentation
屏幕,7,Price
工作日,5,F&B
布局合理,7,Price
平方米,5,F&B
怎么说,5,F&B
才可以,9,Shopping
新加坡和平,10,Sightseeing/Place
新加坡的华人,6,Family/Childre family/Friends
旅行团,6,Family/Childre family/Friends
时刻,4,Experimentation
时间段,5,F&B
晚上人,11,Transportation and Accessibility
棒,4,Experimentation
欧洲,4,Experimentation
武吉士,6,Family/Childre family/Friends
比赛,9,Shopping
毛巾,3,Environment and Ambience
水质,7,Price
激情,9,Shopping
神灵,5,F&B
绿线,4,Experimentation
船票,4,Experimentation
营业时间,4,Experimentation
西乐索炮台,7,Price
赞,11,Transportation and Accessibility
赶时间,8,Service
金沙大酒店,6,Family/Childre family/Friends
隔壁,4,Experimentation
世界最大,5,F&B
两遍,5,F&B
个项目,5,F&B
主题乐园,5,F&B
原始森林,4,Experimentation
名气,9,Shopping
地铁直达,6,Family/Childre family/Friends
好用,10,Sightseeing/Place
尖顶,10,Sightseeing/Place
层楼高,10,Sightseeing/Place
店里,3,Environment and Ambience
感觉非常好,9,Shopping
才会,10,Sightseeing/Place
拍照片,4,Experimentation
新加坡时,11,Transportation and Accessibility
新加坡最高,10,Sightseeing/Place
明信片,4,Experimentation
景象,7,Price
条形码,5,F&B
条街道,10,Sightseeing/Place
欧式,7,Price
此次,7,Price
游走,5,F&B
演员,7,Price
物超所值,10,Sightseeing/Place
环保,9,Shopping
现已,5,F&B
直达,4,Experimentation
程网,5,F&B
穿着,7,Price
红蓝过山车,5,F&B
缩影,7,Price
老人小孩,6,Family/Childre family/Friends
老婆,11,Transportation and Accessibility
艺术馆,4,Experimentation
节日,7,Price
花草树木,6,Family/Childre family/Friends
角落,9,Shopping
还不如,3,Environment and Ambience
郑和,5,F&B
金融中心,7,Price
防晒霜,9,Shopping
食品,4,Experimentation
黑夜,1,Facilities
一块,4,Experimentation
一端,5,F&B
三遍,5,F&B
下次一定,11,Transportation and Accessibility
亲民,3,Environment and Ambience
人特别多,9,Shopping
佛教,4,Experimentation
历程,4,Experimentation
受不了,8,Service
台风剧场,5,F&B
夜景真的,9,Shopping
天气炎热,9,Shopping
姿势,9,Shopping
巴西,6,Family/Childre family/Friends
影院,11,Transportation and Accessibility
很像,4,Experimentation
怕怕,9,Shopping
摩天大楼,5,F&B
效果很好,5,F&B
救生衣,3,Environment and Ambience
新加坡滨海湾金沙酒店,10,Sightseeing/Place
时长,5,F&B
条码,5,F&B
条街上,6,Family/Childre family/Friends
次数,5,F&B
此地,4,Experimentation
水池,4,Experimentation
河川动物园,5,F&B
清晨,9,Shopping
滑车很好,5,F&B
激光秀,9,Shopping
火焰山,5,F&B
球幕电影,5,F&B
空气很好,7,Price
第三次,5,F&B
纽约,5,F&B
网络,3,Environment and Ambience
美极,1,Facilities
范围,4,Experimentation
跟团,7,Price
饲养员,5,F&B
马来文化,6,Family/Childre family/Friends
一分钟,3,Environment and Ambience
一行,9,Shopping
一身,7,Price
不同角度,7,Price
中英文,5,F&B
乌龟,5,F&B
人潮,7,Price
傍晚的时候,9,Shopping
凉风,1,Facilities
动物园门口,5,F&B
单车,9,Shopping
印尼,7,Price
去年,9,Shopping
同事,8,Service
咖啡店,10,Sightseeing/Place
商城,4,Experimentation
国会大厦,7,Price
外国游客,6,Family/Childre family/Friends
大热天,3,Environment and Ambience
大花园,6,Family/Childre family/Friends
婚礼,6,Family/Childre family/Friends
小,3,Environment and Ambience
就好像,5,F&B
所有人,4,Experimentation
招牌,7,Price
捷运站,4,Experimentation
新加坡特色,9,Shopping
日出,2,Activities
旺季,8,Service
景点门票,10,Sightseeing/Place
档次,4,Experimentation
每天晚上,9,Shopping
沙鱼尾狮塔,5,F&B
海面,7,Price
热带鱼,5,F&B
牛车水附近,6,Family/Childre family/Friends
生活环境,5,F&B
电视,4,Experimentation
科学馆,5,F&B
维拉玛卡,10,Sightseeing/Place
艺术气息,1,Facilities
融入,7,Price
视角,9,Shopping
赤道的地方,5,F&B
适合小孩,11,Transportation and Accessibility
适合晚上,10,Sightseeing/Place
非常适合亲子游,5,F&B
鸭奶奶,5,F&B
一大早,9,Shopping
两种,7,Price
中餐,10,Sightseeing/Place
亚洲最大的海洋馆,5,F&B
仙境,7,Price
几步,9,Shopping
别墅,10,Sightseeing/Place
前提,5,F&B
动植物,9,Shopping
北极熊,9,Shopping
历史意义,4,Experimentation
厕所,9,Shopping
土地,7,Price
大排档,11,Transportation and Accessibility
宾馆,8,Service
小巷,4,Experimentation
小码头,4,Experimentation
房卡,10,Sightseeing/Place
教徒,7,Price
新加坡唐人街,6,Family/Childre family/Friends
新加坡的游客,5,F&B
晚上的灯光,10,Sightseeing/Place
服饰,7,Price
椰子树,7,Price
武吉士村,10,Sightseeing/Place
泰国,7,Price
海拔,7,Price
潜水员,5,F&B
爸妈,3,Environment and Ambience
眼底,7,Price
纸质票,9,Shopping
美女,7,Price
脚下,4,Experimentation
脚步,7,Price
趣味性强,11,Transportation and Accessibility
路口,4,Experimentation
辆车,9,Shopping
适合年轻人,11,Transportation and Accessibility
适合,5,F&B
逆时针,5,F&B
金莎酒店,6,Family/Childre family/Friends
闺蜜,5,F&B
首饰,10,Sightseeing/Place
价值,4,Experimentation
价格也不贵,5,F&B
办法,5,F&B
包厢,9,Shopping
周年,10,Sightseeing/Place
国庆,7,Price
图案,7,Price
地段,8,Service
坑爹,5,F&B
外围,7,Price
夜店,4,Experimentation
女士,4,Experimentation
完好,4,Experimentation
室内过山车,5,F&B
小吃店,10,Sightseeing/Place
小资,6,Family/Childre family/Friends
拍出,9,Shopping
文字,10,Sightseeing/Place
新加坡科学中心,5,F&B
时间有限,6,Family/Childre family/Friends
更衣室,3,Environment and Ambience
植物园里,6,Family/Childre family/Friends
民族,10,Sightseeing/Place
水平,5,F&B
水库,7,Price
沙滩排球,7,Price
海岛,8,Service
海滨,6,Family/Childre family/Friends
湿身,5,F&B
焰火,1,Facilities
环球影视城,5,F&B
票时,10,Sightseeing/Place
票,10,Sightseeing/Place
空中步道,6,Family/Childre family/Friends
观赏性,9,Shopping
财富,7,Price
随处可见,9,Shopping
雨水,10,Sightseeing/Place
鱼尾狮爸爸,6,Family/Childre family/Friends
鸡肋,5,F&B
麦当劳,4,Experimentation
三个小时,9,Shopping
三楼,4,Experimentation
上海的南京路,6,Family/Childre family/Friends
主题公园,5,F&B
事实证明,10,Sightseeing/Place
人文,11,Transportation and Accessibility
侏罗纪漂流,5,F&B
前身,11,Transportation and Accessibility
功课,4,Experimentation
半天时间,5,F&B
印度人的聚集地,10,Sightseeing/Place
双溪,6,Family/Childre family/Friends
噪音,5,F&B
圣陶沙,6,Family/Childre family/Friends
地铁口,6,Family/Childre family/Friends
坐在河边,10,Sightseeing/Place
塔楼,10,Sightseeing/Place
大巴,4,Experimentation
好玩,5,F&B
好莱坞,5,F&B
孩子大人,11,Transportation and Accessibility
实物,5,F&B
对岸,10,Sightseeing/Place
小路,4,Experimentation
巴拉湾海面,6,Family/Childre family/Friends
巴旺,10,Sightseeing/Place
庙里,7,Price
快速通道票,5,F&B
态度很好,5,F&B
手工艺品,8,Service
摄影师,4,Experimentation
整条街,1,Facilities
新加坡南洋理工大学,6,Family/Childre family/Friends
新加坡滨海湾,6,Family/Childre family/Friends
明星,8,Service
景色一般,8,Service
景色真的,7,Price
栩栩如生,4,Experimentation
水雾,6,Family/Childre family/Friends
海豚近距离,5,F&B
深度,5,F&B
犀牛,5,F&B
留影,4,Experimentation
看懂,5,F&B
社区,10,Sightseeing/Place
美食中心,10,Sightseeing/Place
背后,6,Family/Childre family/Friends
航站楼,5,F&B
观景轮,6,Family/Childre family/Friends
详情,10,Sightseeing/Place
远观,8,Service
金店,7,Price
门前,7,Price
顺序,9,Shopping
不出,10,Sightseeing/Place
习俗,11,Transportation and Accessibility
二层,10,Sightseeing/Place
人不算多,11,Transportation and Accessibility
住在金沙酒店,6,Family/Childre family/Friends
佛牙寺龙华院,6,Family/Childre family/Friends
侏罗纪河流,5,F&B
冷室,6,Family/Childre family/Friends
围栏,4,Experimentation
国度,4,Experimentation
城市花园,10,Sightseeing/Place
大瀑布,10,Sightseeing/Place
好奇心,9,Shopping
小雨,10,Sightseeing/Place
展区,7,Price
平日,8,Service
广州,1,Facilities
座洁白,10,Sightseeing/Place
很适合亲子游,9,Shopping
损失,10,Sightseeing/Place
新加坡总统府,10,Sightseeing/Place
新加坡最大的海滨度假区,5,F&B
新加坡河口,6,Family/Childre family/Friends
新加坡的全景,6,Family/Childre family/Friends
新加坡的金融中心,10,Sightseeing/Place
时尚潮流,10,Sightseeing/Place
时间关系,11,Transportation and Accessibility
时间紧,5,F&B
春节期间,6,Family/Childre family/Friends
极好,1,Facilities
植物冷,6,Family/Childre family/Friends
榴莲壳,6,Family/Childre family/Friends
水花,5,F&B
水陆两用,9,Shopping
港口,5,F&B
湖泊,10,Sightseeing/Place
熊猫馆,5,F&B
猩猩,7,Price
礼物,3,Environment and Ambience
种类繁多,3,Environment and Ambience
穹顶,7,Price
纪念品商店,3,Environment and Ambience
终点站,4,Experimentation
维多利亚纪念堂,10,Sightseeing/Place
绿树,4,Experimentation
芝水库,5,F&B
让人感觉,7,Price
语音,10,Sightseeing/Place
辣椒螃蟹,10,Sightseeing/Place
长裤,4,Experimentation
长队,5,F&B
音效,1,Facilities
顶部,4,Experimentation
风景线,4,Experimentation
鸽子,4,Experimentation
不说,4,Experimentation
亮灯,9,Shopping
全球最大,11,Transportation and Accessibility
化妆品,4,Experimentation
卫生间,5,F&B
周四,2,Activities
国内的动物园,5,F&B
土生华人博物馆,4,Experimentation
圣经,7,Price
地带,7,Price
多年历史,6,Family/Childre family/Friends
大阪,5,F&B
太空堡垒,5,F&B
头上,11,Transportation and Accessibility
好很多,4,Experimentation
小山,9,Shopping
小朋友一起,5,F&B
市民,4,Experimentation
情节,7,Price
摩天观景轮,9,Shopping
新加坡币,5,F&B
旅途,7,Price
晚上的景色,7,Price
朋友圈,6,Family/Childre family/Friends
来此,4,Experimentation
标志性景点,7,Price
气温,4,Experimentation
滨海步道,6,Family/Childre family/Friends
牛车水名字的由来,10,Sightseeing/Place
神像,10,Sightseeing/Place
票直接,5,F&B
第一场,4,Experimentation
第二站,8,Service
红灯区,1,Facilities
网站,4,Experimentation
老人孩子,10,Sightseeing/Place
街头,4,Experimentation
裕廊,4,Experimentation
视野开阔,9,Shopping
赞赞赞,9,Shopping
雾霾,5,F&B
风景好,5,F&B
马六甲海峡,10,Sightseeing/Place
一年,7,Price
三个海滩,7,Price
上海迪士尼,5,F&B
两个项目,5,F&B
两次票,5,F&B
个卡,6,Family/Childre family/Friends
个饭,5,F&B
中国游客,5,F&B
主体,4,Experimentation
五脏俱全,6,Family/Childre family/Friends
价格也不,10,Sightseeing/Place
便宜些,3,Environment and Ambience
前台,5,F&B
功能,7,Price
吊车,9,Shopping
商家,5,F&B
回程,8,Service
地方很好,3,Environment and Ambience
地球,8,Service
塔顶,4,Experimentation
士兵,11,Transportation and Accessibility
声光电,11,Transportation and Accessibility
大众,4,Experimentation
大门票,9,Shopping
室内花园,9,Shopping
小巷子,6,Family/Childre family/Friends
山坡,9,Shopping
座椅,7,Price
态度好,10,Sightseeing/Place
总体感觉一般,10,Sightseeing/Place
总体感觉不错,2,Activities
情景,4,Experimentation
想象力,10,Sightseeing/Place
房屋,8,Service
