KEYWORD,CAT_INDEX,CAT_NAME
特别棒,4,Experimentation
草地,3,Environment and Ambience
设计师,4,Experimentation
适合小孩子,4,Experimentation
集合,8,Service
马来传统文化馆,3,Environment and Ambience
两岸,3,Environment and Ambience
价格实惠,4,Experimentation
冰淇淋,9,Shopping
国人,8,Service
国家美术馆,8,Service
外表,3,Environment and Ambience
夜景不错,4,Experimentation
太晚,4,Experimentation
我自己,8,Service
新加坡缆车,4,Experimentation
旅游胜地,4,Experimentation
晚上灯光,8,Service
晚上的夜景,4,Experimentation
来的地方,4,Experimentation
松鼠,3,Environment and Ambience
水面,8,Service
海里,4,Experimentation
港湾,4,Experimentation
珍宝蟹,4,Experimentation
用品,1,Facilities
真心不错,4,Experimentation
童话世界,8,Service
自助餐,1,Facilities
蓝天,8,Service
蜡像,8,Service
蝴蝶园,1,Facilities
观众,3,Environment and Ambience
讲解员,8,Service
走廊,8,Service
远远的,3,Environment and Ambience
产品,8,Service
人生,4,Experimentation
值回票价,8,Service
克拉克码头,5,F&B
原貌馆,8,Service
座教堂,8,Service
摊位,8,Service
新加坡艺术科学博物馆,8,Service
新加坡重要的,8,Service
早晨,4,Experimentation
楼梯,8,Service
河岸,3,Environment and Ambience
物柜,4,Experimentation
白天晚上,4,Experimentation
空气好,4,Experimentation
花朵,3,Environment and Ambience
见识,8,Service
那么多,8,Service
都是英文,8,Service
静静的,3,Environment and Ambience
一件,8,Service
万象馆,8,Service
个景点,1,Facilities
了解到,8,Service
人超级多,4,Experimentation
包包,8,Service
园中,8,Service
安德逊桥,8,Service
小鸟,8,Service
差距,8,Service
整体感觉,4,Experimentation
新加坡河上,4,Experimentation
新加坡的动物园,8,Service
景致,4,Experimentation
气势,3,Environment and Ambience
海岸线,4,Experimentation
漂亮,4,Experimentation
熊猫,8,Service
生态,8,Service
站台,9,Shopping
索道,4,Experimentation
红毛猩猩,8,Service
给我,1,Facilities
老巴,8,Service
船只,3,Environment and Ambience
落日,4,Experimentation
蓝色,8,Service
蝴蝶公园,4,Experimentation
被誉,1,Facilities
质量,8,Service
贵宾票,8,Service
都是印度人,4,Experimentation
一家三口,4,Experimentation
一番风味,4,Experimentation
不少时间,4,Experimentation
两小时,1,Facilities
也不贵,8,Service
仪式,3,Environment and Ambience
住客,3,Environment and Ambience
元素,8,Service
动物都是,8,Service
国内动物园,4,Experimentation
圣陶沙岛,1,Facilities
夜市,3,Environment and Ambience
好,4,Experimentation
小黄人,1,Facilities
岛费,4,Experimentation
座小岛,4,Experimentation
排到,8,Service
新加坡美景,4,Experimentation
旅客,8,Service
时间不够,4,Experimentation
暴雨,8,Service
未来世界,4,Experimentation
树上,8,Service
火烈鸟,8,Service
玩具博物馆,8,Service
电话,1,Facilities
真的,4,Experimentation
科学中心,8,Service
秒出票,1,Facilities
维多利亚剧院,8,Service
艺术科学博物馆,4,Experimentation
著名景点,8,Service
藏品,2,Activities
街边,3,Environment and Ambience
资料,8,Service
足够了,4,Experimentation
音乐会,9,Shopping
七点,1,Facilities
好美,8,Service
小朋友特别,4,Experimentation
座寺庙,8,Service
很适合小朋友,4,Experimentation
文艺,8,Service
新加坡标志性,4,Experimentation
机票,1,Facilities
正宗,9,Shopping
水上项目,4,Experimentation
河上,3,Environment and Ambience
河畔,9,Shopping
海洋馆里,4,Experimentation
海浪,4,Experimentation
游人如织,3,Environment and Ambience
滨海湾公园,3,Environment and Ambience
班车,1,Facilities
电影院,1,Facilities
看得到,8,Service
科技馆,4,Experimentation
站点,8,Service
糖果店,4,Experimentation
节奏,8,Service
花草,3,Environment and Ambience
见证,8,Service
阿拉伯街,3,Environment and Ambience
面包,1,Facilities
馆里,8,Service
一周,4,Experimentation
下次再来,4,Experimentation
两家,9,Shopping
件外套,8,Service
动作,8,Service
历史感,2,Activities
原生态,8,Service
名牌,9,Shopping
坐到,1,Facilities
天气热,4,Experimentation
女生,8,Service
好处,2,Activities
小时候,4,Experimentation
座吊桥,4,Experimentation
往下,4,Experimentation
总统府,8,Service
新加坡最大的清真寺,8,Service
新加坡机场,1,Facilities
新加坡河河口,4,Experimentation
无边游泳池,4,Experimentation
旧国会大厦艺术,4,Experimentation
昆虫王国,4,Experimentation
条河,3,Environment and Ambience
植被,4,Experimentation
此处,8,Service
河水,3,Environment and Ambience
淡季,4,Experimentation
物有所值,8,Service
电瓶车,8,Service
目的,8,Service
票子,8,Service
红线,1,Facilities
美国,4,Experimentation
美,4,Experimentation
花柏山公园,4,Experimentation
超级赞,4,Experimentation
高达,4,Experimentation
鱼缸,4,Experimentation
三层,8,Service
云雾,3,Environment and Ambience
五星,4,Experimentation
亚洲最大的摩天轮,4,Experimentation
亚马逊游船,4,Experimentation
企鹅,8,Service
位子,1,Facilities
住在岛上,1,Facilities
兴都庙,8,Service
内容丰富,4,Experimentation
南洋理工大学,3,Environment and Ambience
块钱,1,Facilities
坡县,4,Experimentation
夜里,4,Experimentation
好好的,8,Service
季节,8,Service
得名,8,Service
得很,8,Service
手上,1,Facilities
挑战,8,Service
新加坡樟宜机场,1,Facilities
新加坡的环球影城,4,Experimentation
时期,8,Service
最高法院,8,Service
未来,3,Environment and Ambience
水上世界,4,Experimentation
水情景,8,Service
水路,8,Service
特别美,4,Experimentation
特色的地方,8,Service
现在的牛车水,8,Service
的士,3,Environment and Ambience
真人,4,Experimentation
童年,4,Experimentation
绘画,8,Service
网上买票,4,Experimentation
虎豹别墅,8,Service
蝙蝠,4,Experimentation
马来语,8,Service
不可以,8,Service
不远处,8,Service
世界各地的游客,8,Service
侏罗纪公园,1,Facilities
冰激凌,1,Facilities
出票速度,9,Shopping
半个多小时,4,Experimentation
南洋,8,Service
印度特色,8,Service
历史古迹,9,Shopping
墙上,3,Environment and Ambience
小渔村,1,Facilities
就是了,1,Facilities
座城市,4,Experimentation
感冒,8,Service
拍个,8,Service
新加坡佛牙寺龙华,8,Service
新加坡海洋馆,4,Experimentation
新加坡的印度族群的聚集地,9,Shopping
最早,8,Service
朋友一起,3,Environment and Ambience
特别是晚上,4,Experimentation
程网上,1,Facilities
空中走道,3,Environment and Ambience
等着,8,Service
美感,4,Experimentation
美美,1,Facilities
车票,1,Facilities
车站,8,Service
这一,1,Facilities
金沙购物中心,4,Experimentation
一天的时间,4,Experimentation
一早,4,Experimentation
三次票,4,Experimentation
价格合理,4,Experimentation
优先通道,4,Experimentation
传说,1,Facilities
便宜不少,1,Facilities
全程英文,4,Experimentation
几个小时,4,Experimentation
卫生,3,Environment and Ambience
印度风格,8,Service
史瑞克,4,Experimentation
商业中心,8,Service
圆顶,8,Service
基本都是,8,Service
多元,1,Facilities
大,4,Experimentation
天桥,3,Environment and Ambience
天空树,4,Experimentation
居民,8,Service
屏幕,8,Service
工作日,8,Service
布局合理,4,Experimentation
平方米,1,Facilities
怎么说,4,Experimentation
才可以,4,Experimentation
新加坡和平,8,Service
新加坡的华人,9,Shopping
旅行团,8,Service
时刻,3,Environment and Ambience
时间段,8,Service
晚上人,4,Experimentation
棒,8,Service
欧洲,8,Service
武吉士,8,Service
比赛,4,Experimentation
毛巾,1,Facilities
水质,4,Experimentation
激情,4,Experimentation
神灵,8,Service
绿线,1,Facilities
船票,1,Facilities
营业时间,1,Facilities
西乐索炮台,4,Experimentation
赞,4,Experimentation
赶时间,4,Experimentation
金沙大酒店,4,Experimentation
隔壁,8,Service
世界最大,4,Experimentation
两遍,4,Experimentation
个项目,4,Experimentation
主题乐园,4,Experimentation
原始森林,8,Service
名气,4,Experimentation
地铁直达,8,Service
好用,8,Service
尖顶,3,Environment and Ambience
层楼高,4,Experimentation
店里,1,Facilities
感觉非常好,4,Experimentation
才会,4,Experimentation
拍照片,1,Facilities
新加坡时,4,Experimentation
新加坡最高,4,Experimentation
明信片,8,Service
景象,8,Service
条形码,1,Facilities
条街道,8,Service
欧式,8,Service
此次,4,Experimentation
游走,4,Experimentation
演员,4,Experimentation
物超所值,8,Service
环保,4,Experimentation
现已,8,Service
直达,1,Facilities
程网,8,Service
穿着,3,Environment and Ambience
红蓝过山车,4,Experimentation
缩影,2,Activities
老人小孩,4,Experimentation
老婆,4,Experimentation
艺术馆,8,Service
节日,8,Service
花草树木,4,Experimentation
角落,4,Experimentation
还不如,8,Service
郑和,4,Experimentation
金融中心,3,Environment and Ambience
防晒霜,4,Experimentation
食品,1,Facilities
黑夜,8,Service
一块,8,Service
一端,4,Experimentation
三遍,4,Experimentation
下次一定,4,Experimentation
亲民,1,Facilities
人特别多,4,Experimentation
佛教,3,Environment and Ambience
历程,8,Service
受不了,4,Experimentation
台风剧场,4,Experimentation
夜景真的,4,Experimentation
天气炎热,4,Experimentation
姿势,4,Experimentation
巴西,3,Environment and Ambience
影院,4,Experimentation
很像,8,Service
怕怕,8,Service
摩天大楼,4,Experimentation
效果很好,4,Experimentation
救生衣,1,Facilities
新加坡滨海湾金沙酒店,4,Experimentation
时长,4,Experimentation
条码,1,Facilities
条街上,8,Service
次数,4,Experimentation
此地,3,Environment and Ambience
水池,8,Service
河川动物园,8,Service
清晨,4,Experimentation
滑车很好,4,Experimentation
激光秀,4,Experimentation
火焰山,8,Service
球幕电影,4,Experimentation
空气很好,4,Experimentation
第三次,4,Experimentation
纽约,1,Facilities
网络,1,Facilities
美极,3,Environment and Ambience
范围,8,Service
跟团,8,Service
饲养员,8,Service
马来文化,3,Environment and Ambience
一分钟,8,Service
一行,4,Experimentation
一身,4,Experimentation
不同角度,4,Experimentation
中英文,8,Service
乌龟,4,Experimentation
人潮,3,Environment and Ambience
傍晚的时候,4,Experimentation
凉风,4,Experimentation
动物园门口,8,Service
单车,4,Experimentation
印尼,3,Environment and Ambience
去年,8,Service
同事,4,Experimentation
咖啡店,5,F&B
商城,9,Shopping
国会大厦,3,Environment and Ambience
外国游客,8,Service
大热天,8,Service
大花园,8,Service
婚礼,8,Service
小,8,Service
就好像,8,Service
所有人,8,Service
招牌,9,Shopping
捷运站,8,Service
新加坡特色,8,Service
日出,4,Experimentation
旺季,1,Facilities
景点门票,9,Shopping
档次,9,Shopping
每天晚上,4,Experimentation
沙鱼尾狮塔,8,Service
海面,4,Experimentation
热带鱼,8,Service
牛车水附近,8,Service
生活环境,8,Service
电视,8,Service
科学馆,4,Experimentation
维拉玛卡,8,Service
艺术气息,8,Service
融入,4,Experimentation
视角,4,Experimentation
赤道的地方,4,Experimentation
适合小孩,4,Experimentation
适合晚上,4,Experimentation
非常适合亲子游,4,Experimentation
鸭奶奶,8,Service
一大早,8,Service
两种,3,Environment and Ambience
中餐,4,Experimentation
亚洲最大的海洋馆,1,Facilities
仙境,8,Service
几步,4,Experimentation
别墅,3,Environment and Ambience
前提,8,Service
动植物,8,Service
北极熊,8,Service
历史意义,1,Facilities
厕所,8,Service
土地,4,Experimentation
大排档,4,Experimentation
宾馆,4,Experimentation
小巷,8,Service
小码头,9,Shopping
房卡,4,Experimentation
教徒,3,Environment and Ambience
新加坡唐人街,9,Shopping
新加坡的游客,1,Facilities
晚上的灯光,8,Service
服饰,8,Service
椰子树,4,Experimentation
武吉士村,8,Service
泰国,8,Service
海拔,8,Service
潜水员,1,Facilities
爸妈,4,Experimentation
眼底,8,Service
纸质票,1,Facilities
美女,4,Experimentation
脚下,8,Service
脚步,8,Service
趣味性强,4,Experimentation
路口,8,Service
辆车,4,Experimentation
适合年轻人,4,Experimentation
适合,4,Experimentation
逆时针,4,Experimentation
金莎酒店,8,Service
闺蜜,4,Experimentation
首饰,9,Shopping
价值,8,Service
价格也不贵,4,Experimentation
办法,8,Service
包厢,4,Experimentation
周年,8,Service
国庆,8,Service
图案,8,Service
地段,4,Experimentation
坑爹,8,Service
外围,8,Service
夜店,3,Environment and Ambience
女士,8,Service
完好,8,Service
室内过山车,4,Experimentation
小吃店,8,Service
小资,4,Experimentation
拍出,8,Service
文字,8,Service
新加坡科学中心,8,Service
时间有限,4,Experimentation
更衣室,4,Experimentation
植物园里,1,Facilities
民族,3,Environment and Ambience
水平,8,Service
水库,3,Environment and Ambience
沙滩排球,4,Experimentation
海岛,4,Experimentation
海滨,8,Service
湿身,8,Service
焰火,3,Environment and Ambience
环球影视城,1,Facilities
票时,8,Service
票,8,Service
空中步道,4,Experimentation
观赏性,8,Service
财富,3,Environment and Ambience
随处可见,4,Experimentation
雨水,8,Service
鱼尾狮爸爸,8,Service
鸡肋,8,Service
麦当劳,1,Facilities
三个小时,4,Experimentation
三楼,8,Service
上海的南京路,9,Shopping
主题公园,4,Experimentation
事实证明,1,Facilities
人文,8,Service
侏罗纪漂流,4,Experimentation
前身,8,Service
功课,1,Facilities
半天时间,4,Experimentation
印度人的聚集地,8,Service
双溪,8,Service
噪音,8,Service
圣陶沙,8,Service
地铁口,8,Service
坐在河边,4,Experimentation
塔楼,8,Service
大巴,8,Service
好玩,4,Experimentation
好莱坞,1,Facilities
孩子大人,4,Experimentation
实物,8,Service
对岸,8,Service
小路,8,Service
巴拉湾海面,4,Experimentation
巴旺,8,Service
庙里,8,Service
快速通道票,4,Experimentation
态度很好,8,Service
手工艺品,4,Experimentation
摄影师,8,Service
整条街,3,Environment and Ambience
新加坡南洋理工大学,4,Experimentation
新加坡滨海湾,4,Experimentation
明星,4,Experimentation
景色一般,4,Experimentation
景色真的,4,Experimentation
栩栩如生,8,Service
水雾,3,Environment and Ambience
海豚近距离,4,Experimentation
深度,8,Service
犀牛,8,Service
留影,8,Service
看懂,8,Service
社区,9,Shopping
美食中心,8,Service
背后,3,Environment and Ambience
航站楼,4,Experimentation
观景轮,8,Service
详情,1,Facilities
远观,4,Experimentation
金店,9,Shopping
门前,8,Service
顺序,4,Experimentation
不出,8,Service
习俗,8,Service
二层,8,Service
人不算多,4,Experimentation
住在金沙酒店,4,Experimentation
佛牙寺龙华院,8,Service
侏罗纪河流,4,Experimentation
冷室,4,Experimentation
围栏,8,Service
国度,8,Service
城市花园,4,Experimentation
大瀑布,8,Service
好奇心,1,Facilities
小雨,4,Experimentation
展区,3,Environment and Ambience
平日,4,Experimentation
广州,4,Experimentation
座洁白,8,Service
很适合亲子游,4,Experimentation
损失,1,Facilities
新加坡总统府,8,Service
新加坡最大的海滨度假区,8,Service
新加坡河口,4,Experimentation
新加坡的全景,4,Experimentation
