KEYWORD,COUNT,SENTIMENT_KEYWORD_AGG_INDEX,CAT_NAME,ASPECT_CATEGORY,REQUIRE_CONTEXT
莱佛士,62,832,NA,,
蓝天白云,62,833,Environment and Ambience,,
行李,62,834,NA,,
适合亲子,62,835,Family/Childre family/Friends,,
一天时间,61,836,NA,,
一带,61,837,NA,,
加文纳桥,61,838,Sightseeing/Place,,
危险,61,839,NA,,
地上,61,840,NA,,
屋顶,61,841,NA,,
岸边,61,842,Sightseeing/Place,,
理念,61,843,NA,,
秩序,61,844,Experience,,
第一天,61,845,NA,,
笼子,61,846,NA,,
绿树成荫,61,847,Environment and Ambience,,
螺旋桥,61,848,Sightseeing/Place,,
语言,61,849,NA,,
走完,61,850,Transportation and Accessibility,,
长颈鹿,61,851,Sightseeing/Place,,
一家人,60,852,Family/Childre family/Friends,,
优势,60,853,NA,,
国家博物馆,60,854,Sightseeing/Place,,
大厅,60,855,Environment and Ambience,,
套餐,60,856,NA,,1
好几次,60,857,NA,,
技术,60,858,NA,,
此行,60,859,NA,,
武吉,60,860,Sightseeing/Place,,
炮台,60,861,Sightseeing/Place,,
那就,60,862,NA,,
乌敏岛,59,863,Sightseeing/Place,,
入口处,59,864,Facilities,,
公众,59,865,NA,,
兰花园,59,866,Sightseeing/Place,,
双轨过山车,59,867,Activities,,
司机,59,868,Transportation and Accessibility,,
园子,59,869,Sightseeing/Place,,
国外,59,870,NA,,
最近,59,871,NA,,
水果,59,872,F&B,,
点赞,59,873,NA,,
环境非常好,59,874,Environment and Ambience,,
相机,59,875,Sightseeing/Place,,
第一站,59,876,NA,,
舞台,59,877,NA,,
身体,59,878,NA,,
通票,59,879,Price,,
驳船码头,59,880,Sightseeing/Place,,
魅力,59,881,NA,,
夜生活,58,882,Activities,,
好评,58,883,NA,,
指示牌,58,884,Facilities,,
文物,58,885,NA,,
物种,58,886,NA,,
精神,58,887,NA,,
超级棒,58,888,Experience,,
风景优美,58,889,Sightseeing/Place,,
鸟儿,58,890,NA,,
信息,57,891,Facilities,,1
免税店,57,892,Shopping,,
国际,57,893,NA,,
处处,57,894,NA,,
夏天,57,895,NA,,
多年,57,896,NA,,
大半天,57,897,NA,,
屏障,57,898,NA,,
新加坡本岛,57,899,NA,,
服装,57,900,,,
滨海南花园,57,901,,,
牌子,57,902,,,
状态,57,903,,,
画面,57,904,,,
的时候人,57,905,,,
五分钟,56,906,,,
亚马逊,56,907,,,
什么的,56,908,,,
午餐,56,909,,,
场次,56,910,,,
垃圾,56,911,,,
天福宫,56,912,,,
好好玩,56,913,,,
家长,56,914,,,
很好,56,915,,,
情调,56,916,,,
方法,56,917,,,
时间短,56,918,,,
水幕电影,56,919,,,
票地点,56,920,,,
街区,56,921,,,
野餐,56,922,,,
交通工具,55,923,,,
印度教寺庙,55,924,,,
啤酒,55,925,,,
宗教,55,926,,,
气息,55,927,,,
气派,55,928,,,
灵感,55,929,,,
热门项目,55,930,,,
穆斯林,55,931,,,
联系,55,932,,,
荷兰村,55,933,,,
身高,55,934,,,
高科技,55,935,,,
个多,54,936,,,
中文导游,54,937,,,
人流,54,938,,,
人,54,939,,,
仙鹤芭蕾,54,940,,,
傍晚时分,54,941,,,
四周,54,942,,,
故事情节,54,943,,,
栅栏,54,944,,,
树林,54,945,,,
桥梁,54,946,,,
步行道,54,947,,,
海滩站,54,948,,,
珊瑚,54,949,,,
看头,54,950,,,
眼球,54,951,,,
绿色,54,952,,,
老虎,54,953,,,
遗址,54,954,,,
S.E.A.海洋馆,54,955,,,
不来,53,956,,,
亚洲最大,53,957,,,
亚马逊漂流,53,958,,,
佛牙舍利,53,959,,,
商业,53,960,,,
宝贝,53,961,,,
工艺品,53,962,,,
新加坡的标志性景点,53,963,,,
时尚,53,964,,,
沙海滩,53,965,,,
浪池,53,966,,,
生物,53,967,,,
程出票,53,968,,,
红点,53,969,,,
联票,53,970,,,
英国,53,971,,,
莲花,53,972,,,
运动,53,973,,,
里边,53,974,,,
鱼儿,53,975,,,
上次,52,976,,,
地下,52,977,,,
孩子玩得,52,978,,,
当年,52,979,,,
微风,52,980,,,
政府,52,981,,,
新加坡元,52,982,,,
新加坡市区,52,983,,,
新加坡面积最小的公园,52,984,,,
樟宜,52,985,,,
花花草草,52,986,,,
迪士尼,52,987,,,
风景秀丽,52,988,,,
两圈,51,989,,,
光影,51,990,,,
园里,51,991,,,
多,51,992,,,
大船,51,993,,,
寺院,51,994,,,
巷子,51,995,,,
强烈建议,51,996,,,
新加坡摩天轮,51,997,,,
新加坡河边,51,998,,,
新加坡的母亲河,51,999,,,
新加坡的美景,51,1000,,,
是有,51,1001,,,
服务人员,51,1002,,,
港湾站,51,1003,,,
电子,51,1004,,,
米高,51,1005,,,
红色,51,1006,,,
蜡像馆,51,1007,,,
观景,51,1008,,,
警察局,51,1009,,,
超市,51,1010,,,
雨衣,51,1011,,,
风情,51,1012,,,
鱼尾狮雕像,51,1013,,,
人也不,50,1014,,,
优点,50,1015,,,
剧情,50,1016,,,
十点,50,1017,,,
商铺,50,1018,,,
奇花异草,50,1019,,,
室内瀑布,50,1020,,,
小商品,50,1021,,,
新加坡城市,50,1022,,,
海上,50,1023,,,
火车,50,1024,,,
詹美,50,1025,,,
顶层,50,1026,,,
饮食,50,1027,,,
一个半小时,49,1028,,,
两个冷,49,1029,,,
个大,49,1030,,,
中国城,49,1031,,,
儿童票,49,1032,,,
动物近距离,49,1033,,,
小朋友玩得,49,1034,,,
总体不错,49,1035,,,
慢慢的,49,1036,,,
拍到,49,1037,,,
新加坡美术馆,49,1038,,,
椅子,49,1039,,,
楼下,49,1040,,,
水中,49,1041,,,
海洋公园,49,1042,,,
现场买票便宜,49,1043,,,
细节,49,1044,,,
芝麻街,49,1045,,,
超棒,49,1046,,,
车子,49,1047,,,
邮票,49,1048,,,
闪光灯,49,1049,,,
三个,48,1050,,,
二战,48,1051,,,
价格优惠,48,1052,,,
印度寺庙,48,1053,,,
吸引力,48,1054,,,
吹吹海风,48,1055,,,
咖啡厅,48,1056,,,
多分钟,48,1057,,,
头顶,48,1058,,,
寓教于乐,48,1059,,,
市场,48,1060,,,
异国风情,48,1061,,,
新加坡的景色,48,1062,,,
新意,48,1063,,,
父母,48,1064,,,
经验,48,1065,,,
运气好,48,1066,,,
上岛,47,1067,,,
人物,47,1068,,,
动物园里,47,1069,,,
国内便宜,47,1070,,,
小鱼,47,1071,,,
展览馆,47,1072,,,
成人票,47,1073,,,
政府大厦,47,1074,,,
新加坡唯一,47,1075,,,
新加坡最好,47,1076,,,
时间长,47,1077,,,
楼上,47,1078,,,
没办法,47,1079,,,
温室,47,1080,,,
瞬间,47,1081,,,
经济,47,1082,,,
财富喷泉,47,1083,,,
魔鬼鱼,47,1084,,,
今年,46,1085,,,
住在圣,46,1086,,,
先生,46,1087,,,
变化,46,1088,,,
古埃及,46,1089,,,
咖喱,46,1090,,,
商业区,46,1091,,,
圣诞节,46,1092,,,
坐上,46,1093,,,
壁画,46,1094,,,
大厦,46,1095,,,
大熊猫,46,1096,,,
异味,46,1097,,,
我不,46,1098,,,
时间的话,46,1099,,,
沿路,46,1100,,,
游乐园,46,1101,,,
画廊,46,1102,,,
窗户,46,1103,,,
路程,46,1104,,,
运气,46,1105,,,
雨林,46,1106,,,
露天,46,1107,,,
下单,45,1108,,,
信仰,45,1109,,,
公司,45,1110,,,
南中国海,45,1111,,,
历史悠久,45,1112,,,
去就,45,1113,,,
国家胡姬花园,45,1114,,,
大一小,45,1115,,,
大岛,45,1116,,,
小车,45,1117,,,
形式,45,1118,,,
教育意义,45,1119,,,
条线,45,1120,,,
楼顶,45,1121,,,
活力,45,1122,,,
爸爸,45,1123,,,
物价,45,1124,,,
环境优雅,45,1125,,,
生命,45,1126,,,
莱佛士坊,45,1127,,,
行人,45,1128,,,
设施齐全,45,1129,,,
身上,45,1130,,,
高等法院,45,1131,,,
云雾森林,44,1132,,,
亚美尼亚教堂,44,1133,,,
几个项目,44,1134,,,
占地面积,44,1135,,,
又能,44,1136,,,
圣,44,1137,,,
坡国,44,1138,,,
对外开放,44,1139,,,
心里,44,1140,,,
所有的,44,1141,,,
新加坡市中心,44,1142,,,
服务员,44,1143,,,
次票,44,1144,,,
灯光效果,44,1145,,,
特别棒,44,1146,,,
草地,44,1147,,,
设计师,44,1148,,,
适合小孩子,44,1149,,,
集合,44,1150,,,
马来传统文化馆,44,1151,,,
两岸,43,1152,,,
价格实惠,43,1153,,,
冰淇淋,43,1154,,,
国人,43,1155,,,
国家美术馆,43,1156,,,
外表,43,1157,,,
夜景不错,43,1158,,,
太晚,43,1159,,,
我自己,43,1160,,,
新加坡缆车,43,1161,,,
旅游胜地,43,1162,,,
晚上灯光,43,1163,,,
晚上的夜景,43,1164,,,
来的地方,43,1165,,,
松鼠,43,1166,,,
水面,43,1167,,,
海里,43,1168,,,
港湾,43,1169,,,
珍宝蟹,43,1170,,,
用品,43,1171,,,
真心不错,43,1172,,,
童话世界,43,1173,,,
自助餐,43,1174,,,
蓝天,43,1175,,,
蜡像,43,1176,,,
蝴蝶园,43,1177,,,
观众,43,1178,,,
讲解员,43,1179,,,
走廊,43,1180,,,
远远的,43,1181,,,
产品,42,1182,,,
人生,42,1183,,,
值回票价,42,1184,,,
克拉克码头,42,1185,,,
原貌馆,42,1186,,,
座教堂,42,1187,,,
摊位,42,1188,,,
新加坡艺术科学博物馆,42,1189,,,
新加坡重要的,42,1190,,,
早晨,42,1191,,,
楼梯,42,1192,,,
河岸,42,1193,,,
物柜,42,1194,,,
白天晚上,42,1195,,,
空气好,42,1196,,,
花朵,42,1197,,,
见识,42,1198,,,
那么多,42,1199,,,
都是英文,42,1200,,,
静静的,42,1201,,,
一件,41,1202,,,
万象馆,41,1203,,,
个景点,41,1204,,,
了解到,41,1205,,,
人超级多,41,1206,,,
包包,41,1207,,,
园中,41,1208,,,
安德逊桥,41,1209,,,
小鸟,41,1210,,,
差距,41,1211,,,
整体感觉,41,1212,,,
新加坡河上,41,1213,,,
新加坡的动物园,41,1214,,,
景致,41,1215,,,
气势,41,1216,,,
海岸线,41,1217,,,
漂亮,41,1218,,,
熊猫,41,1219,,,
生态,41,1220,,,
站台,41,1221,,,
索道,41,1222,,,
红毛猩猩,41,1223,,,
给我,41,1224,,,
老巴,41,1225,,,
船只,41,1226,,,
落日,41,1227,,,
蓝色,41,1228,,,
蝴蝶公园,41,1229,,,
被誉,41,1230,,,
质量,41,1231,,,
贵宾票,41,1232,,,
都是印度人,41,1233,,,
一家三口,40,1234,,,
一番风味,40,1235,,,
不少时间,40,1236,,,
两小时,40,1237,,,
也不贵,40,1238,,,
仪式,40,1239,,,
住客,40,1240,,,
元素,40,1241,,,
动物都是,40,1242,,,
国内动物园,40,1243,,,
圣陶沙岛,40,1244,,,
夜市,40,1245,,,
好,40,1246,,,
小黄人,40,1247,,,
岛费,40,1248,,,
座小岛,40,1249,,,
排到,40,1250,,,
新加坡美景,40,1251,,,
旅客,40,1252,,,
时间不够,40,1253,,,
暴雨,40,1254,,,
未来世界,40,1255,,,
树上,40,1256,,,
火烈鸟,40,1257,,,
玩具博物馆,40,1258,,,
电话,40,1259,,,
真的,40,1260,,,
科学中心,40,1261,,,
秒出票,40,1262,,,
维多利亚剧院,40,1263,,,
艺术科学博物馆,40,1264,,,
著名景点,40,1265,,,
藏品,40,1266,,,
街边,40,1267,,,
资料,40,1268,,,
足够了,40,1269,,,
音乐会,40,1270,,,
七点,39,1271,,,
好美,39,1272,,,
小朋友特别,39,1273,,,
座寺庙,39,1274,,,
很适合小朋友,39,1275,,,
文艺,39,1276,,,
新加坡标志性,39,1277,,,
机票,39,1278,,,
正宗,39,1279,,,
水上项目,39,1280,,,
河上,39,1281,,,
河畔,39,1282,,,
海洋馆里,39,1283,,,
海浪,39,1284,,,
游人如织,39,1285,,,
滨海湾公园,39,1286,,,
班车,39,1287,,,
电影院,39,1288,,,
看得到,39,1289,,,
科技馆,39,1290,,,
站点,39,1291,,,
糖果店,39,1292,,,
节奏,39,1293,,,
花草,39,1294,,,
见证,39,1295,,,
阿拉伯街,39,1296,,,
面包,39,1297,,,
馆里,39,1298,,,
一周,38,1299,,,
下次再来,38,1300,,,
两家,38,1301,,,
件外套,38,1302,,,
动作,38,1303,,,
历史感,38,1304,,,
原生态,38,1305,,,
名牌,38,1306,,,
坐到,38,1307,,,
天气热,38,1308,,,
女生,38,1309,,,
好处,38,1310,,,
小时候,38,1311,,,
座吊桥,38,1312,,,
往下,38,1313,,,
总统府,38,1314,,,
新加坡最大的清真寺,38,1315,,,
新加坡机场,38,1316,,,
新加坡河河口,38,1317,,,
无边游泳池,38,1318,,,
旧国会大厦艺术,38,1319,,,
昆虫王国,38,1320,,,
条河,38,1321,,,
植被,38,1322,,,
此处,38,1323,,,
河水,38,1324,,,
淡季,38,1325,,,
物有所值,38,1326,,,
电瓶车,38,1327,,,
目的,38,1328,,,
票子,38,1329,,,
红线,38,1330,,,
美国,38,1331,,,
美,38,1332,,,
花柏山公园,38,1333,,,
超级赞,38,1334,,,
高达,38,1335,,,
鱼缸,38,1336,,,
三层,37,1337,,,
云雾,37,1338,,,
五星,37,1339,,,
亚洲最大的摩天轮,37,1340,,,
亚马逊游船,37,1341,,,
企鹅,37,1342,,,
位子,37,1343,,,
住在岛上,37,1344,,,
兴都庙,37,1345,,,
内容丰富,37,1346,,,
南洋理工大学,37,1347,,,
块钱,37,1348,,,
坡县,37,1349,,,
夜里,37,1350,,,
好好的,37,1351,,,
季节,37,1352,,,
得名,37,1353,,,
得很,37,1354,,,
手上,37,1355,,,
挑战,37,1356,,,
新加坡樟宜机场,37,1357,,,
新加坡的环球影城,37,1358,,,
时期,37,1359,,,
最高法院,37,1360,,,
未来,37,1361,,,
水上世界,37,1362,,,
水情景,37,1363,,,
水路,37,1364,,,
特别美,37,1365,,,
特色的地方,37,1366,,,
现在的牛车水,37,1367,,,
的士,37,1368,,,
真人,37,1369,,,
童年,37,1370,,,
绘画,37,1371,,,
网上买票,37,1372,,,
虎豹别墅,37,1373,,,
蝙蝠,37,1374,,,
马来语,37,1375,,,
不可以,36,1376,,,
不远处,36,1377,,,
世界各地的游客,36,1378,,,
侏罗纪公园,36,1379,,,
冰激凌,36,1380,,,
出票速度,36,1381,,,
半个多小时,36,1382,,,
南洋,36,1383,,,
印度特色,36,1384,,,
历史古迹,36,1385,,,
墙上,36,1386,,,
小渔村,36,1387,,,
就是了,36,1388,,,
座城市,36,1389,,,
感冒,36,1390,,,
拍个,36,1391,,,
新加坡佛牙寺龙华,36,1392,,,
新加坡海洋馆,36,1393,,,
新加坡的印度族群的聚集地,36,1394,,,
最早,36,1395,,,
朋友一起,36,1396,,,
特别是晚上,36,1397,,,
程网上,36,1398,,,
空中走道,36,1399,,,
等着,36,1400,,,
美感,36,1401,,,
美美,36,1402,,,
车票,36,1403,,,
车站,36,1404,,,
这一,36,1405,,,
金沙购物中心,36,1406,,,
一天的时间,35,1407,,,
一早,35,1408,,,
三次票,35,1409,,,
价格合理,35,1410,,,
优先通道,35,1411,,,
传说,35,1412,,,
便宜不少,35,1413,,,
全程英文,35,1414,,,
几个小时,35,1415,,,
卫生,35,1416,,,
印度风格,35,1417,,,
史瑞克,35,1418,,,
商业中心,35,1419,,,
圆顶,35,1420,,,
基本都是,35,1421,,,
多元,35,1422,,,
大,35,1423,,,
天桥,35,1424,,,
天空树,35,1425,,,
居民,35,1426,,,
屏幕,35,1427,,,
工作日,35,1428,,,
布局合理,35,1429,,,
平方米,35,1430,,,
怎么说,35,1431,,,
才可以,35,1432,,,
新加坡和平,35,1433,,,
新加坡的华人,35,1434,,,
旅行团,35,1435,,,
时刻,35,1436,,,
时间段,35,1437,,,
晚上人,35,1438,,,
棒,35,1439,,,
欧洲,35,1440,,,
武吉士,35,1441,,,
比赛,35,1442,,,
毛巾,35,1443,,,
水质,35,1444,,,
激情,35,1445,,,
神灵,35,1446,,,
绿线,35,1447,,,
船票,35,1448,,,
营业时间,35,1449,,,
西乐索炮台,35,1450,,,
赞,35,1451,,,
赶时间,35,1452,,,
金沙大酒店,35,1453,,,
隔壁,35,1454,,,
世界最大,34,1455,,,
两遍,34,1456,,,
个项目,34,1457,,,
主题乐园,34,1458,,,
原始森林,34,1459,,,
名气,34,1460,,,
地铁直达,34,1461,,,
好用,34,1462,,,
尖顶,34,1463,,,
层楼高,34,1464,,,
店里,34,1465,,,
感觉非常好,34,1466,,,
才会,34,1467,,,
拍照片,34,1468,,,
新加坡时,34,1469,,,
新加坡最高,34,1470,,,
明信片,34,1471,,,
景象,34,1472,,,
条形码,34,1473,,,
条街道,34,1474,,,
欧式,34,1475,,,
此次,34,1476,,,
游走,34,1477,,,
演员,34,1478,,,
物超所值,34,1479,,,
环保,34,1480,,,
现已,34,1481,,,
直达,34,1482,,,
程网,34,1483,,,
穿着,34,1484,,,
红蓝过山车,34,1485,,,
缩影,34,1486,,,
老人小孩,34,1487,,,
老婆,34,1488,,,
艺术馆,34,1489,,,
节日,34,1490,,,
花草树木,34,1491,,,
角落,34,1492,,,
还不如,34,1493,,,
郑和,34,1494,,,
金融中心,34,1495,,,
防晒霜,34,1496,,,
食品,34,1497,,,
黑夜,34,1498,,,
一块,33,1499,,,
一端,33,1500,,,
三遍,33,1501,,,
下次一定,33,1502,,,
亲民,33,1503,,,
人特别多,33,1504,,,
佛教,33,1505,,,
历程,33,1506,,,
受不了,33,1507,,,
台风剧场,33,1508,,,
夜景真的,33,1509,,,
天气炎热,33,1510,,,
姿势,33,1511,,,
巴西,33,1512,,,
影院,33,1513,,,
很像,33,1514,,,
怕怕,33,1515,,,
摩天大楼,33,1516,,,
效果很好,33,1517,,,
救生衣,33,1518,,,
新加坡滨海湾金沙酒店,33,1519,,,
时长,33,1520,,,
条码,33,1521,,,
条街上,33,1522,,,
次数,33,1523,,,
此地,33,1524,,,
水池,33,1525,,,
河川动物园,33,1526,,,
清晨,33,1527,,,
滑车很好,33,1528,,,
激光秀,33,1529,,,
火焰山,33,1530,,,
球幕电影,33,1531,,,
空气很好,33,1532,,,
第三次,33,1533,,,
纽约,33,1534,,,
网络,33,1535,,,
美极,33,1536,,,
范围,33,1537,,,
跟团,33,1538,,,
饲养员,33,1539,,,
马来文化,33,1540,,,
一分钟,32,1541,,,
一行,32,1542,,,
一身,32,1543,,,
不同角度,32,1544,,,
中英文,32,1545,,,
乌龟,32,1546,,,
人潮,32,1547,,,
傍晚的时候,32,1548,,,
凉风,32,1549,,,
动物园门口,32,1550,,,
单车,32,1551,,,
印尼,32,1552,,,
去年,32,1553,,,
同事,32,1554,,,
咖啡店,32,1555,,,
商城,32,1556,,,
国会大厦,32,1557,,,
外国游客,32,1558,,,
大热天,32,1559,,,
大花园,32,1560,,,
婚礼,32,1561,,,
小,32,1562,,,
就好像,32,1563,,,
所有人,32,1564,,,
招牌,32,1565,,,
捷运站,32,1566,,,
新加坡特色,32,1567,,,
日出,32,1568,,,
旺季,32,1569,,,
景点门票,32,1570,,,
档次,32,1571,,,
每天晚上,32,1572,,,
沙鱼尾狮塔,32,1573,,,
海面,32,1574,,,
热带鱼,32,1575,,,
牛车水附近,32,1576,,,
生活环境,32,1577,,,
电视,32,1578,,,
科学馆,32,1579,,,
维拉玛卡,32,1580,,,
艺术气息,32,1581,,,
融入,32,1582,,,
视角,32,1583,,,
赤道的地方,32,1584,,,
适合小孩,32,1585,,,
适合晚上,32,1586,,,
非常适合亲子游,32,1587,,,
鸭奶奶,32,1588,,,
一大早,31,1589,,,
两种,31,1590,,,
中餐,31,1591,,,
亚洲最大的海洋馆,31,1592,,,
仙境,31,1593,,,
几步,31,1594,,,
别墅,31,1595,,,
前提,31,1596,,,
动植物,31,1597,,,
北极熊,31,1598,,,
历史意义,31,1599,,,
厕所,31,1600,,,
土地,31,1601,,,
大排档,31,1602,,,
宾馆,31,1603,,,
小巷,31,1604,,,
小码头,31,1605,,,
房卡,31,1606,,,
教徒,31,1607,,,
新加坡唐人街,31,1608,,,
新加坡的游客,31,1609,,,
晚上的灯光,31,1610,,,
服饰,31,1611,,,
椰子树,31,1612,,,
武吉士村,31,1613,,,
泰国,31,1614,,,
海拔,31,1615,,,
潜水员,31,1616,,,
爸妈,31,1617,,,
眼底,31,1618,,,
纸质票,31,1619,,,
美女,31,1620,,,
脚下,31,1621,,,
脚步,31,1622,,,
趣味性强,31,1623,,,
路口,31,1624,,,
辆车,31,1625,,,
适合年轻人,31,1626,,,
适合,31,1627,,,
逆时针,31,1628,,,
金莎酒店,31,1629,,,
闺蜜,31,1630,,,
首饰,31,1631,,,
价值,30,1632,,,
价格也不贵,30,1633,,,
办法,30,1634,,,
包厢,30,1635,,,
周年,30,1636,,,
国庆,30,1637,,,
图案,30,1638,,,
地段,30,1639,,,
坑爹,30,1640,,,
外围,30,1641,,,
夜店,30,1642,,,
女士,30,1643,,,
完好,30,1644,,,
室内过山车,30,1645,,,
小吃店,30,1646,,,
小资,30,1647,,,
拍出,30,1648,,,
文字,30,1649,,,
新加坡科学中心,30,1650,,,
时间有限,30,1651,,,
更衣室,30,1652,,,
植物园里,30,1653,,,
民族,30,1654,,,
水平,30,1655,,,
水库,30,1656,,,
沙滩排球,30,1657,,,
海岛,30,1658,,,
海滨,30,1659,,,
湿身,30,1660,,,
焰火,30,1661,,,
环球影视城,30,1662,,,
票时,30,1663,,,
票,30,1664,,,
空中步道,30,1665,,,
观赏性,30,1666,,,
财富,30,1667,,,
随处可见,30,1668,,,
雨水,30,1669,,,
鱼尾狮爸爸,30,1670,,,
鸡肋,30,1671,,,
麦当劳,30,1672,,,
三个小时,29,1673,,,
三楼,29,1674,,,
上海的南京路,29,1675,,,
主题公园,29,1676,,,
事实证明,29,1677,,,
人文,29,1678,,,
侏罗纪漂流,29,1679,,,
前身,29,1680,,,
功课,29,1681,,,
半天时间,29,1682,,,
印度人的聚集地,29,1683,,,
双溪,29,1684,,,
噪音,29,1685,,,
圣陶沙,29,1686,,,
地铁口,29,1687,,,
坐在河边,29,1688,,,
塔楼,29,1689,,,
大巴,29,1690,,,
好玩,29,1691,,,
好莱坞,29,1692,,,
孩子大人,29,1693,,,
实物,29,1694,,,
对岸,29,1695,,,
小路,29,1696,,,
巴拉湾海面,29,1697,,,
巴旺,29,1698,,,
庙里,29,1699,,,
快速通道票,29,1700,,,
态度很好,29,1701,,,
手工艺品,29,1702,,,
摄影师,29,1703,,,
整条街,29,1704,,,
新加坡南洋理工大学,29,1705,,,
新加坡滨海湾,29,1706,,,
明星,29,1707,,,
景色一般,29,1708,,,
景色真的,29,1709,,,
栩栩如生,29,1710,,,
水雾,29,1711,,,
海豚近距离,29,1712,,,
深度,29,1713,,,
犀牛,29,1714,,,
留影,29,1715,,,
看懂,29,1716,,,
