TEXT,COUNT,SENTIMENT_KEYWORD_AGG_INDEX,ASPECT_CATEGORY_NAME,COVID_RELATED
地道小吃,4,4603,,
淡淡的涟漪,4,4604,,
四川省都江堰市,4,4605,,
热带植物,4,4606,,
四方,4,4607,,
深山古寺,4,4608,,
深度,4,4609,,
四点,4,4610,,
深海展区,4,4611,,
烟雨朦胧,4,4612,,
回廊,4,4613,,
回音壁等,4,4614,,
深秋的时候,4,4615,,
火柿,4,4616,,
园第一件事,4,4617,,
灌木,4,4618,,
国际化大都市的魅力,4,4619,,
溪湿地周家村,4,4620,,
溪湿地北门站,4,4621,,
国庆的时候,4,4622,,
国庆长假,4,4623,,
国强,4,4624,,
溪流,4,4625,,
国民政府,4,4626,,
游戏机,4,4627,,
溪天堂入口,4,4628,,
土方堆,4,4629,,
土方,4,4630,,
游船干净整洁,4,4631,,
游船经典路线,4,4632,,
激情,4,4633,,
国际性大都市,4,4634,,
游走,4,4635,,
国际质量,4,4636,,
圆球,4,4637,,
湖畔绿,4,4638,,
湖畔朦胧,4,4639,,
图案,4,4640,,
圆明园遗址,4,4641,,
圆弧形,4,4642,,
圆形石台,4,4643,,
湖景,4,4644,,
圆明园的心情,4,4645,,
溪湿地国家公园真的,4,4646,,
国家重点旅游景点,4,4647,,
国家象征,4,4648,,
圣诞节,4,4649,,
围墙,4,4650,,
地方上海迪士尼度假区,4,4651,,
潮头,4,4652,,
国内外购物者的天堂,4,4653,,
漂流,4,4654,,
国内最大的动物园,4,4655,,
国内最好的科技馆,4,4656,,
游人也不多,4,4657,,
游人多,4,4658,,
地平线 迪士尼,4,4659,,
游人太多,4,4660,,
滴滴,4,4661,,
国内第一家迪士尼乐园,4,4662,,
地域特色,4,4663,,
国博,4,4664,,
满意 物有所值,4,4665,,
圭屿,4,4666,,
国宝的地盘真的,4,4667,,
滑车,4,4668,,
溪花,4,4669,,
溪美,4,4670,,
国家大剧院,4,4671,,
游客数量,4,4672,,
游客素质,4,4673,,
国家的标志性,4,4674,,
四只,4,4675,,
熊猫别墅区,4,4676,,
海盗,4,4677,,
特别是春天,4,4678,,
城门,4,4679,,
特别适合成人,4,4680,,
浦东新区的上海迪士尼度假区,4,4681,,
城里,4,4682,,
浦东新区第一个最高,4,4683,,
特别适合亲子游,4,4684,,
浦东新区陆家嘴中心,4,4685,,
城市陈列馆,4,4686,,
周边文化,4,4687,,
城市美景,4,4688,,
周边景点,4,4689,,
周边环境不错,4,4690,,
周边的景点,4,4691,,
咖啡边,4,4692,,
浦江两岸风貌,4,4693,,
特别是中华民族的传统佳节春节,4,4694,,
味道好极了,4,4695,,
味道好极了不错不错,4,4696,,
浦江风景,4,4697,,
城市地标,4,4698,,
浪一天,4,4699,,
物品丰富,4,4700,,
城市会客厅,4,4701,,
咖啡厅,4,4702,,
牡丹花,4,4703,,
牡丹芍药,4,4704,,
浦东大,4,4705,,
周末好,4,4706,,
周末人特别多,4,4707,,
周末人多,4,4708,,
独具特色,4,4709,,
狗狗,4,4710,,
济公和尚,4,4711,,
周二,4,4712,,
状观,4,4713,,
周六人,4,4714,,
状元桥,4,4715,,
周内,4,4716,,
周四,4,4717,,
特色的野生动物园,4,4718,,
浙江普陀山观音道场类似,4,4719,,
浙江灵隐寺,4,4720,,
特色的杜甫行踪遗迹,4,4721,,
浙江省,4,4722,,
特色的主题公园,4,4723,,
特色的中国长江流域生物,4,4724,,
浙江省杭州市淳安县,4,4725,,
周家村站,4,4726,,
浙江省杭州市西湖区,4,4727,,
城隍阁,4,4728,,
城隍庙附近,4,4729,,
浣熊,4,4730,,
周总理,4,4731,,
浣花溪公园,4,4732,,
周末一家人,4,4733,,
城市上海,4,4734,,
咖啡馆,4,4735,,
熊猫园,4,4736,,
坐椅,4,4737,,
商业中心中的两个,4,4738,,
商业步,4,4739,,
爆米花,4,4740,,
商业街道,4,4741,,
海水清澈,4,4742,,
坛同,4,4743,,
商厦,4,4744,,
商周时期,4,4745,,
商品丰富物美价廉,4,4746,,
熊猫萌萌哒,4,4747,,
海洋水族馆,4,4748,,
熊猫真的,4,4749,,
熊猫的好地方,4,4750,,
牡丹园等景点,4,4751,,
熊猫果,4,4752,,
海洋生物种类,4,4753,,
坐在旋转餐厅边,4,4754,,
海派风情,4,4755,,
熊猫崽崽,4,4756,,
熊猫少,4,4757,,
坐到南京东路站,4,4758,,
熊猫宝宝超级可爱,4,4759,,
海淀区清华西路,4,4760,,
熊猫基本,4,4761,,
嗯ヽ,4,4762,,
熊猫国邮政局,4,4763,,
唯美,4,4764,,
爱国主义教育,4,4765,,
爱国教育,4,4766,,
唯一一家,4,4767,,
牛肉豆花,4,4768,,
牛犊,4,4769,,
品牌店,4,4770,,
牛丸,4,4771,,
牙齿,4,4772,,
品种多样,4,4773,,
版本,4,4774,,
城垣,4,4775,,
海南,4,4776,,
哈哈镜,4,4777,,
哈好,4,4778,,
城区,4,4779,,
爸爸一起,4,4780,,
哒,4,4781,,
哥哥,4,4782,,
父母来的,4,4783,,
唐代大,4,4784,,
海岛,4,4785,,
垣一起,4,4786,,
唐朝末期,4,4787,,
唐末诗人韦庄,4,4788,,
唐碑,4,4789,,
爱情的烈士,4,4790,,
爱情故事,4,4791,,
售票处便宜,4,4792,,
多知识,4,4793,,
皇家的气派,4,4794,,
博物院,4,4795,,
等电梯的时候,4,4796,,
米全透明,4,4797,,
杭州最早的名刹,4,4798,,
大门门票,4,4799,,
箭头,4,4800,,
答案,4,4801,,
几只,4,4802,,
几只小,4,4803,,
几只熊猫,4,4804,,
杭州的后花园,4,4805,,
大都市的风采,4,4806,,
等石刻,4,4807,,
等疫情过后一定,4,4808,,
几家,4,4809,,
米处的太空舱直径,4,4810,,
几小时,4,4811,,
杭州的小伙伴,4,4812,,
几张,4,4813,,
几日,4,4814,,
杭州的灵魂,4,4815,,
大起,4,4816,,
等多功能,4,4817,,
等塔,4,4818,,
杭州的美景,4,4819,,
几百块,4,4820,,
杭州脸上,4,4821,,
杭州著名,4,4822,,
杭州旅游,4,4823,,
几个空间,4,4824,,
柚子汁,4,4825,,
杭州六和塔,4,4826,,
天地的地方,4,4827,,
精神百倍,4,4828,,
冰粉,4,4829,,
天地双雄,4,4830,,
天地不绝,4,4831,,
冰雪奇缘适合,4,4832,,
精准,4,4833,,
杭州人民,4,4834,,
冷风,4,4835,,
杭州健康,4,4836,,
天下西湖,4,4837,,
天下第一秀水,4,4838,,
大鲵,4,4839,,
米太空舱,4,4840,,
大鲨鱼,4,4841,,
米透明,4,4842,,
米观光台,4,4843,,
大马路,4,4844,,
杭州市政府,4,4845,,
大风,4,4846,,
米玻璃,4,4847,,
大项目,4,4848,,
大雾天,4,4849,,
米宽,4,4850,,
大雨天,4,4851,,
大雅堂,4,4852,,
大虾,4,4853,,
凡尔赛宫,4,4854,,
凤头,4,4855,,
大熊猫繁育,4,4856,,
极速飞轮,4,4857,,
竹木花草,4,4858,,
别样感觉,4,4859,,
极高,4,4860,,
到不了一起的灵魂,4,4861,,
端午节,4,4862,,
刷二维码,4,4863,,
童趣的地方,4,4864,,
童话般的,4,4865,,
前人鳖灵,4,4866,,
大熊猫野外生活环境,4,4867,,
童话一般的地方,4,4868,,
前沿,4,4869,,
凤起路,4,4870,,
大熊猫每天,4,4871,,
前门大街,4,4872,,
大熊猫月亮产房,4,4873,,
前门箭楼,4,4874,,
童年岁月,4,4875,,
大熊猫憨态可掬,4,4876,,
柏树丛,4,4877,,
站步行,4,4878,,
大熊猫宝宝,4,4879,,
站在高处,4,4880,,
功夫,4,4881,,
功效,4,4882,,
大珠小珠落玉盘,4,4883,,
大球,4,4884,,
大球体,4,4885,,
竹笋,4,4886,,
第八届中国食品健康,4,4887,,
凹造型,4,4888,,
杭州西湖美景,4,4889,,
出片,4,4890,,
第二回,4,4891,,
出票速度快,4,4892,,
分分钟省,4,4893,,
第三层,4,4894,,
第三天,4,4895,,
杯茶,4,4896,,
杯餐厅,4,4897,,
分好几个,4,4898,,
杯饮料,4,4899,,
大老虎,4,4900,,
列强手上,4,4901,,
刘备关羽张飞,4,4902,,
刘备殿,4,4903,,
第一批国家,4,4904,,
刚刚好,4,4905,,
第一座,4,4906,,
刚到的时候,4,4907,,
第一层入口,4,4908,,
第一天晚上,4,4909,,
第一个球体,4,4910,,
极好,4,4911,,
天地馆,4,4912,,
杭城,4,4913,,
糅合欧洲,4,4914,,
太晚,4,4915,,
绿意盎然,4,4916,,
太过精致,4,4917,,
未来主义的风格,4,4918,,
未来可期,4,4919,,
未来感的主题园区,4,4920,,
绿丝绦,4,4921,,
八角,4,4922,,
维尼熊,4,4923,,
绝顶 一览众,4,4924,,
太空场景的科幻魅力,4,4925,,
太空厅,4,4926,,
太空,4,4927,,
太早,4,4928,,
李白,4,4929,,
绝佳去处,4,4930,,
八达岭长城景区,4,4931,,
给我一种恍惚感,4,4932,,
太多项目,4,4933,,
机什么的,4,4934,,
太多的人,4,4935,,
公交地铁,4,4936,,
公交线路,4,4937,,
公交车的停车场等配套,4,4938,,
公交车直达,4,4939,,
结晶,4,4940,,
公元前,4,4941,,
全长近,4,4942,,
绿水青山,4,4943,,
全真龙门,4,4944,,
木质结构,4,4945,,
全国各地的游客,4,4946,,
奢侈品店,4,4947,,
服务人员态度很好,4,4948,,
全国知名,4,4949,,
全国首批,4,4950,,
全坛,4,4951,,
全城制高点,4,4952,,
奇妙世界,4,4953,,
奇奇蒂蒂,4,4954,,
全家人,4,4955,,
全家人一起,4,4956,,
朝宗名作白瓷观音等,4,4957,,
头饰,4,4958,,
网站上,4,4959,,
头顶,4,4960,,
全年,4,4961,,
木兰山茶园,4,4962,,
全玻璃,4,4963,,
缆车上下,4,4964,,
全球最大,4,4965,,
绿色通道,4,4966,,
全球最新的迪士尼乐园,4,4967,,
太阳神鸟金箔,4,4968,,
全球迪士尼主题乐园,4,4969,,
全球迪士尼乐园,4,4970,,
公公婆婆,4,4971,,
经典的地方,4,4972,,
杨柳青青,4,4973,,
军机处诸多,4,4974,,
条河,4,4975,,
典礼,4,4976,,
条田野小径,4,4977,,
繁花,4,4978,,
繁殖期,4,4979,,
繁华街头,4,4980,,
繁华大都市,4,4981,,
繁华大道,4,4982,,
繁华地带,4,4983,,
条马路,4,4984,,
条黄浦江,4,4985,,
军政事务,4,4986,,
来的时候,4,4987,,
经典景区,4,4988,,
冠状病毒的,4,4989,,
紫禁城宫殿,4,4990,,
天坛南门,4,4991,,
天坛北门,4,4992,,
冬天淡季,4,4993,,
紧邻黄浦江,4,4994,,
冬天的景色,4,4995,,
紧东邻新建,4,4996,,
天坛公园满园皆是,4,4997,,
素质,4,4998,,
素菜馆,4,4999,,
糯米,4,5000,,
具体地址,4,5001,,
天幕水,4,5002,,
其实不然,4,5003,,
条巨龙,4,5004,,
公园景色,4,5005,,
经典地标,4,5006,,
终点站,4,5007,,
公园的门票绝对,4,5008,,
细品,4,5009,,
细叶,4,5010,,
杜工部,4,5011,,
组照片,4,5012,,
天莲叶,4,5013,,
线陆家嘴站,4,5014,,
公顷的世界最大的经典神奇,4,5015,,
线南京东路站,4,5016,,
杜甫草堂博物馆站,4,5017,,
杜诗书法木刻廊,4,5018,,
天气比较好,4,5019,,
纪念日,4,5020,,
天气情况,4,5021,,
兴奋劲,4,5022,,
条中轴线,4,5023,,
兵营等,4,5024,,
天比较好,4,5025,,
红衣,4,5026,,
其中最好的部分,4,5027,,
天性,4,5028,,
条小,4,5029,,
大熊,4,5030,,
功能迥异的机器人,4,5031,,
皇家范,4,5032,,
千岛湖景色,4,5033,,
十大洞天,4,5034,,
大一小,4,5035,,
樱花树,4,5036,,
十点,4,5037,,
十里南京路步行街,4,5038,,
石炭,4,5039,,
橙色,4,5040,,
千万千万,4,5041,,
石器,4,5042,,
短短三分钟,4,5043,,
次西湖,4,5044,,
千岛湖景区,4,5045,,
知己,4,5046,,
研究机构,4,5047,,
知名度最高,4,5048,,
欢乐时光,4,5049,,
欢乐海洋,4,5050,,
瞬间身,4,5051,,
千岛湖真的,4,5052,,
千岛湖风景,4,5053,,
千年,4,5054,,
睡狮,4,5055,,
千年历史,4,5056,,
睡意,4,5057,,
着雨,4,5058,,
眼看到,4,5059,,
研究基地,4,5060,,
破歌,4,5061,,
功课再来,4,5062,,
神态安详,4,5063,,
北方人,4,5064,,
棵歪脖子树,4,5065,,
票务,4,5066,,
大主体,4,5067,,
大中华,4,5068,,
票价偏贵,4,5069,,
植物造景,4,5070,,
祠宇,4,5071,,
祠大街,4,5072,,
大上海真的,4,5073,,
神秘感,4,5074,,
大上海的象征,4,5075,,
大上海的美景,4,5076,,
概念店,4,5077,,
大上海的经典,4,5078,,
神奇世界,4,5079,,
楼下的历史,4,5080,,
神厨,4,5081,,
大上海的标志性,4,5082,,
北纬,4,5083,,
北门入口,4,5084,,
大上海的东方明珠塔,4,5085,,
大上海滩,4,5086,,
楼殿参差,4,5087,,
礼品,4,5088,,
概念,4,5089,,
眼泪,4,5090,,
夜景超级,4,5091,,
千载遗珍,4,5092,,
直是众多,4,5093,,
南京东路站,4,5094,,
看国宝大熊猫,4,5095,,
夜晚的黄浦江,4,5096,,
正大光明殿,4,5097,,
南京步行街真的,4,5098,,
夜晚的灯光,4,5099,,
省点钱,4,5100,,
正常情况,4,5101,,
相册,4,5102,,
南京路改名南京东路,4,5103,,
南京路旁,4,5104,,
直达,4,5105,,
直接身份证,4,5106,,
夜景美不胜收,4,5107,,
直径,4,5108,,
目前疫情,4,5109,,
南侧,4,5110,,
南宋时,4,5111,,
此生,4,5112,,
目前中国,4,5113,,
目前世界,4,5114,,
盛夏,4,5115,,
多项,4,5116,,
南浦大桥,4,5117,,
盆友,4,5118,,
步行街夜景,4,5119,,
看完大熊猫,4,5120,,
正中,4,5121,,
单身,4,5122,,
看清,4,5123,,
升到,4,5124,,
真的美,4,5125,,
欢声笑语,4,5126,,
真的环境不错,4,5127,,
夜景的好地方,4,5128,,
半天的时间,4,5129,,
真的特别特别棒,4,5130,,
半空,4,5131,,
夜景漂亮,4,5132,,
夜景更迷人,4,5133,,
真的好大,4,5134,,
夜景更美,4,5135,,
欧洲风格,4,5136,,
华夏,4,5137,,
华夏儿女,4,5138,,
真理,4,5139,,
华夏文明,4,5140,,
夜景好看,4,5141,,
夜景好,4,5142,,
真心坑,4,5143,,
华联商厦,4,5144,,
华表,4,5145,,
看花车,4,5146,,
看清楚,4,5147,,
单行,4,5148,,
大人小孩子,4,5149,,
大人小孩都是,4,5150,,
大人开心,4,5151,,
大我,4,5152,,
动物的天堂,4,5153,,
树叶,4,5154,,
树形漂亮,4,5155,,
动物真的,4,5156,,
动物种类不少,4,5157,,
动物种类丰富,4,5158,,
空地,4,5159,,
动物种类特别多,4,5160,,
动物超级多,4,5161,,
动画,4,5162,,
动画片,4,5163,,
树杈,4,5164,,
程真的,4,5165,,
北京健康,4,5166,,
程点个赞,4,5167,,
大慈寺,4,5168,,
大意思,4,5169,,
程序,4,5170,,
大开,4,5171,,
大庇天下寒士,4,5172,,
大年初一,4,5173,,
包邮,4,5174,,
秦昭王末年,4,5175,,
大小熊猫,4,5176,,
北京中轴线的中心位置,4,5177,,
科技馆面积,4,5178,,
大明,4,5179,,
动物的乐园,4,5180,,
大景点,4,5181,,
大晴天,4,5182,,
站在江边,4,5183,,
站在日光岩顶峰,4,5184,,
大湖,4,5185,,
站在塔,4,5186,,
动植物,4,5187,,
柳如烟,4,5188,,
动物一起,4,5189,,
站在东方明珠塔,4,5190,,
大氧,4,5191,,
动物品种繁多,4,5192,,
动物品种齐全,4,5193,,
动物园不算大,4,5194,,
动物园很好,4,5195,,
窗外,4,5196,,
动物园特别,4,5197,,
标志性的景点,4,5198,,
标志物,4,5199,,
空间大,4,5200,,
空调系统,4,5201,,
标本,4,5202,,
空碧,4,5203,,
空气非常好,4,5204,,
空气质量好,4,5205,,
空气质量,4,5206,,
栏杆台阶数量都是,4,5207,,
北京人,4,5208,,
根短,4,5209,,
北宋元祐,4,5210,,
梦想中的大,4,5211,,
大品牌应有尽有,4,5212,,
大名寺,4,5213,,
北京的名片,4,5214,,
大南校门,4,5215,,
北京的文化,4,5216,,
梦幻的感觉,4,5217,,
秀才,4,5218,,
禧宫,4,5219,,
梦幻般的,4,5220,,
北京的王府井大街,4,5221,,
梦幻般的童话世界,4,5222,,
大前年,4,5223,,
大典的地方,4,5224,,
根金色,4,5225,,
福建巡按,4,5226,,
北京著名的历史文化景点,4,5227,,
福建,4,5228,,
梦泉,4,5229,,
梦里,4,5230,,
福寺,4,5231,,
禅宗巨匠,4,5232,,
禁地,4,5233,,
祭坛,4,5234,,
北伐前线,4,5235,,
票都是,4,5236,,
票速度快,4,5237,,
大商场,4,5238,,
北京海淀区,4,5239,,
种类齐全,4,5240,,
科学合理,4,5241,,
北京圆明园,4,5242,,
北京城中心,4,5243,,
北京城破,4,5244,,
科技的海洋,4,5245,,
北京天坛公园,4,5246,,
科技的历史,4,5247,,
桃花源,4,5248,,
大声喧哗,4,5249,,
北京市中心,4,5250,,
大声,4,5251,,
科技展览馆,4,5252,,
大型迪士尼度假区,4,5253,,
档次高,4,5254,,
科技博物馆,4,5255,,
北京市西城区文津街,4,5256,,
北京市西城区景山,4,5257,,
科技使人,4,5258,,
桥段,4,5259,,
大型实景,4,5260,,
大型商城,4,5261,,
科幻,4,5262,,
大型动物园,4,5263,,
梅子,4,5264,,
科学的魅力,4,5265,,
梅竹山庄,4,5266,,
仁寿殿,4,5267,,
仪式的人,4,5268,,
三义庙,4,5269,,
颗耀眼的东方明珠,4,5270,,
中国人一定,4,5271,,
中国人一生,4,5272,,
轨道基本,4,5273,,
建议一大早,4,5274,,
小时 景点,4,5275,,
颗璀璨的明珠,4,5276,,
日照时数,4,5277,,
颗美人痣,4,5278,,
中国伟大,4,5279,,
中国传统,4,5280,,
小故事,4,5281,,
轮椅,4,5282,,
颗耀眼的明珠,4,5283,,
中国佛教禅宗十大,4,5284,,
小插曲,4,5285,,
题刻,4,5286,,
车很少,4,5287,,
万物舒,4,5288,,
万条,4,5289,,
万春园,4,5290,,
小心脏,4,5291,,
中国历史文化,4,5292,,
颗璀璨明珠,4,5293,,
中国也有,4,5294,,
额外收费,4,5295,,
中南海,4,5296,,
中华民族全民,4,5297,,
辈子一定,4,5298,,
日出江花红,4,5299,,
颐和园门票,4,5300,,
中华民族的历史,4,5301,,
日常生活,4,5302,,
中华民族的文化,4,5303,,
中华民族的瑰宝,4,5304,,
上海的美丽景色,4,5305,,
中华鲟,4,5306,,
三个球体,4,5307,,
日本奈良,4,5308,,
三个朝代,4,5309,,
中国三国时期蜀汉丞相,4,5310,,
颗樱花树,4,5311,,
日月,4,5312,,
中国上海浦东新区陆家嘴,4,5313,,
中国上海的地标,4,5314,,
三个小时队,4,5315,,
颗珠,4,5316,,
三个多小时,4,5317,,
三个古今中外科学家,4,5318,,
小心肝,4,5319,,
旧上海资本主义的写照,4,5320,,
小学课本,4,5321,,
七个展区,4,5322,,
中国大陆首批国家重点风景,4,5323,,
中国封建王朝,4,5324,,
路直达八达岭的公交车讲解员,4,5325,,
路法云,4,5326,,
建议最好,4,5327,,
中国文化遗产,4,5328,,
中国文学史上,4,5329,,
成都三大历史文化名城,4,5330,,
建议朋友,4,5331,,
路地铁站,4,5332,,
中国明清时期,4,5333,,
七星,4,5334,,
中国最大,4,5335,,
早的时候,4,5336,,
中国最大的野生动物园,4,5337,,
早的话,4,5338,,
七个小矮人,4,5339,,
中国最早,4,5340,,
小孩子周末,4,5341,,
小孩子一起,4,5342,,
中国最高的电视塔,4,5343,,
小孩多,4,5344,,
中国大陆第一个,4,5345,,
七月份,4,5346,,
身影,4,5347,,
中国园林艺术,4,5348,,
风中,4,5349,,
成都大熊猫繁育研究基地,4,5350,,
成都大大小小的景点,4,5351,,
身份证号码也可以,4,5352,,
小岭,4,5353,,
中国古建筑,4,5354,,
旧称苏公堤,4,5355,,
身份,4,5356,,
中国园林,4,5357,,
中国园林典范,4,5358,,
风景一般,4,5359,,
中国大陆唯一的迪士尼乐园,4,5360,,
成都动物园,4,5361,,
成都代表性的人文景观,4,5362,,
风景优雅,4,5363,,
中国国家,4,5364,,
风景区的林荫大堤,4,5365,,
七点多,4,5366,,
中国大都市,4,5367,,
中国大陆,4,5368,,
中国大陆唯一,4,5369,,
中国大陆唯一的迪士尼,4,5370,,
中华文明精粹,4,5371,,
建筑物东方明珠塔,4,5372,,
中华大地,4,5373,,
个岛,4,5374,,
个室内过山车,4,5375,,
旅游者,4,5376,,
音石等奇巧,4,5377,,
这样的情况,4,5378,,
这样的好,4,5379,,
小的展厅,4,5380,,
小的孩子,4,5381,,
旅游频道,4,5382,,
顶三个球体,4,5383,,
个展馆,4,5384,,
这样子,4,5385,,
上午的时间,4,5386,,
座紫禁城,4,5387,,
小玩具,4,5388,,
旅行社,4,5389,,
个旋转餐厅,4,5390,,
顶端,4,5391,,
个早,4,5392,,
小熊猫馆,4,5393,,
这么多熊猫,4,5394,,
小熊猫等中国,4,5395,,
成都的朋友,4,5396,,
旅游网站,4,5397,,
韬光寺,4,5398,,
小朋友一定,4,5399,,
个人笑嘻嘻,4,5400,,
远古家园,4,5401,,
上海不去外滩,4,5402,,
上海不去东方明珠,4,5403,,
小镇各处的卫生,4,5404,,
旅游地标,4,5405,,
这还,4,5406,,
小酒馆,4,5407,,
面具,4,5408,,
小路,4,5409,,
个人真的,4,5410,,
个人而言,4,5411,,
这样的路线,4,5412,,
个停车场,4,5413,,
个卡,4,5414,,
这段历史,4,5415,,
小花花,4,5416,,
这次旅途,4,5417,,
成都草堂,4,5418,,
个大,4,5419,,
小米大厨,4,5420,,
旅游的朋友,4,5421,,
上周,4,5422,,
小熊猫宝宝 真的,4,5423,,
成都的宽窄巷子,4,5424,,
个汉字,4,5425,,
项目超级多,4,5426,,
三山,4,5427,,
小朋友过去,4,5428,,
三层的柱子,4,5429,,
项目真的,4,5430,,
个造型各异的花坛,4,5431,,
小朋友真的,4,5432,,
三天时间,4,5433,,
运气很好,4,5434,,
三天,4,5435,,
小朋友的爱心,4,5436,,
成都杜甫草堂博物馆 门票,4,5437,,
三秋桂子,4,5438,,
廊全长,4,5439,,
廊往下,4,5440,,
小朋友的天堂,4,5441,,
中下旬,4,5442,,
过客,4,5443,,
日光岩厦门话,4,5444,,
延时,4,5445,,
迄延安西路,4,5446,,
中华人民共和国,4,5447,,
建有湖泊,4,5448,,
小朋友高兴,4,5449,,
成都武侯祠现占地,4,5450,,
三幅文字,4,5451,,
三幅石刻,4,5452,,
项目不少,4,5453,,
项目也可以,4,5454,,
个点,4,5455,,
个点自由,4,5456,,
三楼,4,5457,,
个电梯,4,5458,,
项目太多,4,5459,,
个票,4,5460,,
三月初,4,5461,,
三月份,4,5462,,
项目应有尽有,4,5463,,
近距离的酒店,4,5464,,
项目很好,4,5465,,
项目我不,4,5466,,
成都熊猫馆,4,5467,,
个自行车全家,4,5468,,
三星堆文化,4,5469,,
项目特别,4,5470,,
近几年,4,5471,,
近代教育史上第一所华侨,4,5472,,
小杨生,4,5473,,
风景旧,4,5474,,
中国清朝时期皇家园林,4,5475,,
个个,4,5476,,
香花券,4,5477,,
香港的迪士尼乐园,4,5478,,
乌云的灰色天空,4,5479,,
乌樟树汁,4,5480,,
旺季的时候,4,5481,,
说真的,4,5482,,
昆明湖畔,4,5483,,
对虾,4,5484,,
明万历元年,4,5485,,
一班,4,5486,,
明万历年间血书,4,5487,,
诗篇,4,5488,,
诸葛亮生前被封,4,5489,,
诗史堂,4,5490,,
诗人韦庄,4,5491,,
诗人苏轼,4,5492,,
九五,4,5493,,
马戏团,4,5494,,
诗人,4,5495,,
诗云,4,5496,,
九溪烟树,4,5497,,
明园,4,5498,,
设施设备齐全,4,5499,,
当地的特色美食,4,5500,,
诸葛亮的祠堂,4,5501,,
感觉晚上,4,5502,,
香山,4,5503,,
主体,4,5504,,
一种一览众,4,5505,,
感觉门票价格,4,5506,,
象牙,4,5507,,
导游负责任,4,5508,,
导游机,4,5509,,
一睹,4,5510,,
感觉良好,4,5511,,
时间都是,4,5512,,
主观光厅,4,5513,,
时间都是小时,4,5514,,
一番紫禁城,4,5515,,
导游图,4,5516,,
时间长不值得,4,5517,,
时间长点,4,5518,,
感觉票价,4,5519,,
诸葛孔明的武侯祠,4,5520,,
香港大,4,5521,,
丽江,4,5522,,
寻常路,4,5523,,
感觉真的很好,4,5524,,
时雨,4,5525,,
也不例外,4,5526,,
也不远,4,5527,,
早饭的时间,4,5528,,
当时人,4,5529,,
书店,4,5530,,
让人安心,4,5531,,
明清两代的皇家宫殿,4,5532,,
明清时期北京城的制高点,4,5533,,
当日,4,5534,,
高层,4,5535,,
明清皇室珍宝的巨大宝库,4,5536,,
买卖,4,5537,,
一段路,4,5538,,
言语,4,5539,,
买票时间,4,5540,,
明清两代北京皇城的正门,4,5541,,
买票的人,4,5542,,
感想,4,5543,,
解放后,4,5544,,
高庄,4,5545,,
乾隆帝在位期间,4,5546,,
高效,4,5547,,
角楼咖啡,4,5548,,
角楼,4,5549,,
当时的历史,4,5550,,
一次鼓浪屿,4,5551,,
密密麻麻的人,4,5552,,
让人心里,4,5553,,
一片海洋,4,5554,,
当年的上海,4,5555,,
设施一流,4,5556,,
也可以近距离,4,5557,,
明星,4,5558,,
设备真的,4,5559,,
明朝丁一中题,4,5560,,
明朝初年,4,5561,,
明朝初期同,4,5562,,
许多人,4,5563,,
明朝最后,4,5564,,
也有地铁,4,5565,,
记载明清宫廷历史的鲜活档案,4,5566,,
让人愉悦,4,5567,,
让人眼花缭乱,4,5568,,
寒冷朋友再来,4,5569,,
寒冬,4,5570,,
让人欢喜,4,5571,,
富盛名,4,5572,,
让人感觉心旷神怡,4,5573,,
感觉价格,4,5574,,
习性,4,5575,,
感觉人太多,4,5576,,
一点勇气,4,5577,,
时间的建议,4,5578,,
为止,4,5579,,
豫园灯会,4,5580,,
超级好 下次,4,5581,,
时尚潮流,4,5582,,
小吃店,4,5583,,
越来越多,4,5584,,
中国规模最大,4,5585,,
飞鸟,4,5586,,
一览上海,4,5587,,
一行的地方,4,5588,,
一色湖光万顷秋,4,5589,,
时年,4,5590,,
超级梦幻,4,5591,,
异度空间,4,5592,,
趟东方明珠,4,5593,,
小南国,4,5594,,
引得,4,5595,,
中国首家,4,5596,,
餐券,4,5597,,
时机不对,4,5598,,
一般情况,4,5599,,
小动物的地方,4,5600,,
一般悲壮,4,5601,,
中外游客人流,4,5602,,
餐厅小米,4,5603,,
飞禽走兽,4,5604,,
中国科技,4,5605,,
感觉鼓浪屿,4,5606,,
风景非常好,4,5607,,
丁家山,4,5608,,
丁一中,4,5609,,
一點點,4,5610,,
风景特别好,4,5611,,
距离科技馆,4,5612,,
时代感,4,5613,,
距离外滩,4,5614,,
中国的传统文化,4,5615,,
风景秀美,4,5616,,
中国的寺庙文化,4,5617,,
跑到,4,5618,,
趣味性很好,4,5619,,
风格别致,4,5620,,
时候才能,4,5621,,
风格很好,4,5622,,
成年人来说,4,5623,,
中国的特色,4,5624,,
成就,4,5625,,
开心的时候,4,5626,,
时候都是,4,5627,,
趣味性的地方,4,5628,,
中国皇家,4,5629,,
小动物特别多,4,5630,,
中山公园,4,5631,,
时空的感觉,4,5632,,
封建皇宫,4,5633,,
饱饱眼福,4,5634,,
一种方式,4,5635,,
时间原因,4,5636,,
饲料,4,5637,,
购物者的天堂,4,5638,,
时间太晚,4,5639,,
慈禧太后,4,5640,,
货品,4,5641,,
时间无涯的荒漠,4,5642,,
馆内的水族,4,5643,,
封建王朝,4,5644,,
弟弟一起,4,5645,,
中餐,4,5646,,
中餐馄饨热汤下肚,4,5647,,
中饭,4,5648,,
寿皇殿,4,5649,,
负盛名的地标,4,5650,,
一种情怀,4,5651,,
