"POI_INDEX","POI_CHINESE_NAME","URL","TOTAL_REVIEWS","POI_NAME","WEBSITE_INDEX"
1238,"Flex Foot Reflexology Center","/sight/singapore53/4920614.html",NA,"Flex Foot Reflexology Center",2
1239,"Cloud9","/sight/singapore53/4763189.html",NA,"Cloud9",2
1240,"Oo La Lab","/sight/singapore53/4787508.html",NA,"Oo La Lab",2
1241,"Ashi Foot Reflexology","/sight/singapore53/4857587.html",NA,"Ashi Foot Reflexology",2
1242,"Green Apple Spa","/sight/singapore53/4859178.html",NA,"Green Apple Spa",2
1243,"Expressions","/sight/singapore53/4792211.html",NA,"Expressions",2
1244,"Sugar & Spice Soap Making Workshop","/sight/singapore53/4793395.html",NA,"Sugar & Spice Soap Making Work ...",2
1245,"Resin Play","/sight/singapore53/4794870.html",NA,"Resin Play",2
1246,"浴文化足疗","/sight/singapore53/4753204.html",NA,"Bath culture pedicure",2
1247,"BE: Leather Lab","/sight/singapore53/4764326.html",NA,"BE: Leather Lab",2
1248,"Charm Beauty Zone","/sight/singapore53/4788698.html",NA,"Charm Beauty Zone",2
1249,"Chestnut Nature Park","/sight/singapore53/4854092.html",NA,"Chestnut Nature Park",2
1250,"Wonderful Life","/sight/singapore53/4890193.html",NA,"Wonderful Life",2
1251,"Amrita Ayurveda and Yoga","/sight/singapore53/4813918.html",NA,"Amrita Ayurveda and Yoga",2
1252,"Kinetic Rain","/sight/singapore53/4818667.html",NA,"Kinetic Rain",2
1253,"Remede Spa","/sight/singapore53/4818051.html",NA,"Remede Spa",2
1254,"Shuang Spa","/sight/singapore53/4901421.html",NA,"Shuang Spa",2
1255,"Ximula Sail","/sight/singapore53/4760583.html",NA,"Ximula Sail",2
1256,"Beauty 21","/sight/singapore53/4794065.html",NA,NA,2
1257,"DBS Arts Centre","/sight/singapore53/4858998.html",NA,NA,2
1258,"Green Apple Spa","/sight/singapore53/4865849.html",NA,NA,2
1259,"TC Reflexology","/sight/singapore53/4865899.html",NA,NA,2
1260,"Away Spa","/sight/singapore53/4896138.html",NA,NA,2
1261,"Castelle de Beaute","/sight/singapore53/4933125.html",NA,NA,2
1262,"甘露保健SPA","/sight/singapore53/4848528.html",NA,NA,2
1263,"i Spa","/sight/singapore53/4871010.html",NA,NA,2
1264,"Han Dynasty Spa","/sight/singapore53/4868346.html",NA,NA,2
1265,"The Imperial Massage & Spa","/sight/singapore53/4868352.html",NA,"The Imperial Massage & Spa",2
1266,"It works","/sight/singapore53/4800677.html",NA,"It works",2
1267,"Ikeda Spa","/sight/singapore53/4862947.html",NA,"Ikeda Spa",2
1268,"Palm Ave Float Club","/sight/singapore53/4827289.html",NA,"Palm Ave Float Club",2
1269,"Rule of Thumb Sanctuary Spa","/sight/singapore53/4822481.html",NA,"Rule of Thumb Sanctuary Spa",2
1270,"Pulse TCM Clinic & Foot Reflexology","/sight/singapore53/4752648.html",NA,"Pulse TCM Clinic & Foot Reflex ...",2
1271,"Alliance Francaise","/sight/singapore53/5265807.html",NA,"Alliance Francaise",2
1272,"Fisherman Village","/sight/singapore53/5270989.html",NA,"Fisherman village",2
1273,"Yusof Ishak House","/sight/singapore53/5299398.html",NA,"Yusof Ishak House",2
1274,"SAFRA Tampines","/sight/singapore53/5313907.html",NA,"SAFRA Tampines",2
1275,"Water Venture (East Coast)","/sight/singapore53/5301529.html",NA,"Water Venture (East Coast)",2
1276,"Petir","/sight/singapore53/5301768.html",NA,"Petir",2
1277,"Farrer Park","/sight/singapore53/5325890.html",NA,"Farrer park",2
1278,"Pure Wellness Foot Spa","/sight/singapore53/5466768.html",NA,"Pure Wellness Foot Spa",2
1279,"Lifestyle Fitness","/sight/singapore53/5477547.html",NA,"Lifestyle Fitness",2
1280,"Golden Mile Tower","/sight/singapore53/5488174.html",NA,"Golden Mile Tower",2
1281,"Pure Bliss Spa","/sight/singapore53/5501043.html",NA,"Pure Bliss Spa",2
1282,"Crafune","/sight/singapore53/5501588.html",NA,"Crafune",2
1283,"Heart Springs Spa","/sight/singapore53/5408045.html",NA,"Heart Springs Spa",2
1284,"Hot Spa","/sight/singapore53/5465559.html",NA,"Hot Spa",2
1285,"TD Spa","/sight/singapore53/5477319.html",NA,"TD Spa",2
1286,"Maketh Project","/sight/singapore53/5482545.html",NA,"Maketh Project",2
1287,"Sri SivaKrishna Temple","/sight/singapore53/5429887.html",NA,"Sri SivaKrishna Temple",2
1288,"Suddenly Slender","/sight/singapore53/5439890.html",NA,"Suddenly Slender",2
1289,"Creative Culinarie","/sight/singapore53/5510696.html",NA,"Creative Culinarie",2
1290,"Amara Sanctuary Resort Sentosa - Couple Suite with Pool Access","/sight/singapore53/71565534.html",NA,"Amara Sanctuary Resort Sentosa ...",2
1291,"Khatib Camp","/sight/singapore53/5311350.html",NA,"Khatib Camp",2
1292,"Paragliding Hijackers Pamukale","/sight/singapore53/5329331.html",NA,"Paragliding Hijackers Pamukale",2
1293,"Singaporepools Clementi Town Centre #01-183","/sight/singapore53/5273662.html",NA,"Singaporepools Clementi Town C ...",2
1294,"Unravel","/sight/singapore53/5364578.html",NA,"Unravel",2
1295,"Maskabeauty","/sight/singapore53/4779406.html",NA,"Maskabeauty",2
1296,"Institut Esthederm","/sight/singapore53/4814506.html",NA,"Institut Esthederm",2
1297,"The Merry Lion Comedy Cafe And Bar","/sight/singapore53/5346457.html",NA,NA,2
1298,"Spirit of New Asia","/sight/singapore53/5268534.html",NA,NA,2
1299,"Geylang United F.C","/sight/singapore53/5268716.html",NA,NA,2
1300,"Pioneer MRT Station","/sight/singapore53/5286804.html",NA,"Pioneer MRT Station",2
1301,"DHL SUPPLY CHAIN SINGAPORE PTE LTD","/sight/singapore53/5292313.html",NA,NA,2
1302,"Millian","/sight/singapore53/5332005.html",NA,NA,2
1303,"Thomson Flyover","/sight/singapore53/5330325.html",NA,NA,2
1304,"Union Square","/sight/singapore53/5346773.html",NA,NA,2
1305,"Image Spa","/sight/singapore53/5475380.html",NA,"Image Spa",2
1306,"NewVSpa","/sight/singapore53/5459650.html",NA,"NewVSpa",2
1307,"Encounter - Real life Suspense Game","/sight/singapore53/5366401.html",NA,NA,2
1308,"Shangri-La Hotel, Singapore","/sight/singapore53/71564521.html",NA,"Shangri-La Hotel, Singapore",2
1309,"Jas Indulge Nail Spa","/sight/singapore53/5524194.html",NA,"Jas Indulge Nail Spa",2
1310,"Jitterbugs Swingapore","/sight/singapore53/5265090.html",NA,"Jitterbugs Swingapore",2
1311,"Chuan Park","/sight/singapore53/5327519.html",NA,NA,2
1312,"Jalan Kupang @ Singapore","/sight/singapore53/5327521.html",NA,NA,2
1313,"Casafina","/sight/singapore53/5311333.html",NA,NA,2
1314,"Atos Wellness","/sight/singapore53/4850717.html",NA,"Atos Wellness",2
1315,"Peace Mansion","/sight/singapore53/5348281.html",NA,NA,2
1316,"lyf@SMU","/sight/singapore53/5342486.html",NA,NA,2
1317,"Culinaryon","/sight/singapore53/5359867.html",NA,"Culinaryon",2
1318,"Kenko Wellness Spa","/sight/singapore53/4861701.html",NA,"Kenko Wellness Spa",2
1319,"The Animal Resort","/sight/singapore53/4916172.html",NA,"The Animal Resort",2
1320,"Face Bistro","/sight/singapore53/4868360.html",NA,"Face Bistro",2
1321,"White Panda Massage","/sight/singapore53/4896139.html",NA,"White Panda Massage",2
1322,"Urban Homme","/sight/singapore53/4868355.html",NA,"Urban Homme",2
1323,"Fil Skin, Body & Spa Intelligence","/sight/singapore53/4778294.html",NA,"Fil Skin, Body & Spa Intellige ...",2
1324,"Kiray Face and Body Spa","/sight/singapore53/4778300.html",NA,"Kiray Face and Body Spa",2
1325,"Jawed Habib","/sight/singapore53/4778305.html",NA,"Jawed Habib",2
1326,"Green Beauty Solutions","/sight/singapore53/4778315.html",NA,"Green Beauty Solutions",2
1327,"The Spa at Mandarin Oriental Singapore","/sight/singapore53/4799796.html",NA,"The Spa at Mandarin Oriental S ...",2
1328,"The Oriental Spa Chamber","/sight/singapore53/4820710.html",NA,"The Oriental Spa Chamber",2
1329,"Dialogue in the Dark Singapore","/sight/singapore53/4827455.html",NA,"Dialogue in the Dark Singapore",2
1330,"Natureland Spa","/sight/singapore53/4754192.html",NA,"Natureland Spa",2
1331,"Snug As Bug","/sight/singapore53/4763717.html",NA,"Snug As Bug",2
1332,"Papa Poika","/sight/singapore53/4775908.html",NA,"Papa poika",2
1333,"Spaboutique","/sight/singapore53/4804064.html",NA,"Spaboutique",2
1334,"Massage Master","/sight/singapore53/4864969.html",NA,"Massage Master",2
1335,"EsBoudoir - ARC","/sight/singapore53/4871323.html",NA,"EsBoudoir-ARC",2
1336,"Baybeats Festival","/sight/singapore53/5267539.html",NA,"Baybeats festival",2
1337,"Stadium Waterfront","/sight/singapore53/5293993.html",NA,"Stadium Waterfront",2
1338,"IM Flash S'pore","/sight/singapore53/5298309.html",NA,NA,2
1339,"Urbane Nomads","/sight/singapore53/5265106.html",NA,"Urbane Nomads",2
1340,"Spa Botanica","/sight/singapore53/5317951.html",NA,NA,2
1341,"WooBar","/sight/singapore53/5361984.html",NA,NA,2
1342,"Nassim Rd","/sight/singapore53/5311786.html",NA,NA,2
1343,"Bukit Chermin Boardwalk","/sight/singapore53/5322544.html",NA,NA,2
1344,"Studio 1939 Lounge","/sight/singapore53/5335391.html",NA,NA,2
1345,"Lorong Ah Soo","/sight/singapore53/5348270.html",NA,NA,2
1346,"Nagoya","/sight/singapore53/5265169.html",NA,"Nagoya",2
1347,"Pause Massage + Spa","/sight/singapore53/5477157.html",NA,"Pause Massage + Spa",2
1348,"V Spa","/sight/singapore53/5504727.html",NA,"V Spa",2
1349,"Donde LimousinE","/sight/singapore53/5514733.html",NA,"Donde LimousinE",2
1350,"Sheng Jia Temple","/sight/singapore53/5440985.html",NA,"Sheng Jia Temple",2
1351,"FGA Singapore","/sight/singapore53/5417980.html",NA,"FGA Singapore",2
1352,"MEROskin","/sight/singapore53/5463195.html",NA,"MEROskin",2
1353,"Pure Bliss Spa","/sight/singapore53/5466596.html",NA,"Pure Bliss Spa",2
1354,"OD Wellness","/sight/singapore53/5471817.html",NA,"OD Wellness",2
1355,"Xpress Foot Wellness","/sight/singapore53/5476329.html",NA,"Xpress Foot Wellness",2
1356,"Smart Craft","/sight/singapore53/5433066.html",NA,"Smart Craft",2
1357,"Healing Touch Spa","/sight/singapore53/4778285.html",NA,"Healing Touch Spa",2
1358,"Adeline Beauty","/sight/singapore53/4778318.html",NA,"Adeline Beauty",2
1359,"Anti-Oxidant","/sight/singapore53/4803424.html",NA,"Anti-Oxidant",2
1360,"Jennifer Lim Art","/sight/singapore53/4760700.html",NA,"Jennifer Lim Art",2
1361,"Unique Spa","/sight/singapore53/4868341.html",NA,"Unique Spa",2
1362,"Sree Maha Mariamman Temple","/sight/singapore53/5436015.html",NA,NA,2
1363,"Singapore Skyline","/sight/singapore53/5294020.html",NA,NA,2
1364,"City by the Water Kick Scooter Tour","/sight/singapore53/71565511.html",NA,NA,2
1365,"Amara Sanctuary Resort Sentosa - Deluxe Room with Garden or Sea View","/sight/singapore53/71566534.html",NA,NA,2
1366,"DUCKtours 游览鸭 + Big Bus 观光巴士（7 条路线）","/sight/singapore53/71566518.html",NA,NA,2
1367,"ION Orchard: Aerial Feat of Dance on Wall Featuring BANDALOOP","/sight/singapore53/71567528.html",NA,NA,2
1368,"伍德兰镇花园","/sight/singapore53/5134574.html",NA,NA,2
1369,"Japan","/sight/singapore53/5284172.html",NA,NA,2
1370,"HUB Singapore","/sight/singapore53/5314312.html",NA,NA,2
1371,"Spa Club At Beach Road","/sight/singapore53/4822069.html",NA,"Spa Club At Beach Road",2
1372,"Wellaholic (Clarke Quay Outlet)","/sight/singapore53/4777386.html",NA,"Wellaholic (Clarke Quay Outlet ...",2
1373,"Beyond Beauty","/sight/singapore53/4778292.html",NA,"Beyond Beauty",2
1374,"Shanthini's","/sight/singapore53/4778303.html",NA,"Shanthini's",2
1375,"Devotion Beautique","/sight/singapore53/4778308.html",NA,"Devotion Beautique",2
1376,"Cecilia Westberry Beauty Spa","/sight/singapore53/4778311.html",NA,"Cecilia Westberry Beauty Spa",2
1377,"Gracious Nail & Beaute","/sight/singapore53/4778320.html",NA,"Gracious Nail & Beaute",2
1378,"Aura Royalis Spa","/sight/singapore53/4804062.html",NA,"Aura Royalis Spa",2
1379,"Spa Sauvignon","/sight/singapore53/4804063.html",NA,"Spa Sauvignon",2
1380,"Kenko Reflexology and Fish Spa","/sight/singapore53/4808553.html",NA,"Kenko Reflexology and Fish Spa",2
1381,"Art Glass Solutions","/sight/singapore53/4808876.html",NA,NA,2
1382,"Ashi Foot Reflexology","/sight/singapore53/4857586.html",NA,"Ashi Foot Reflexology",2
1383,"Kenko Wellness","/sight/singapore53/4861703.html",NA,"Kenko Wellness",2
1384,"Rose SPA","/sight/singapore53/4870841.html",NA,"Rose SPA",2
1385,"WaterSpa","/sight/singapore53/4881096.html",NA,"WaterSpa",2
1386,"Ashi Foot Reflexology","/sight/singapore53/4857623.html",NA,"Ashi Foot Reflexology",2
1387,"Nature Forest Spa","/sight/singapore53/4868358.html",NA,"Nature Forest Spa",2
1388,"Adeline Beauty","/sight/singapore53/4868362.html",NA,"Adeline Beauty",2
1389,"Frangipani Wellness Spa","/sight/singapore53/4898124.html",NA,NA,2
1390,"CHI, The Spa at Shangri-La","/sight/singapore53/4820764.html",NA,"CHI, The Spa at Shangri-La",2
1391,"Fish Spa & Reflexology","/sight/singapore53/4822274.html",NA,"Fish Spa & Reflexology",2
1392,"Be Relax","/sight/singapore53/4769261.html",NA,"Be Relax",2
1393,"Ayurlly Ayurvedic Spa","/sight/singapore53/4804066.html",NA,"Ayurlly Ayurvedic Spa",2
1394,"Boutique Spa Pte Ltd","/sight/singapore53/4813910.html",NA,"Boutique Spa Pte Ltd",2
1395,"One One Reflexology & Healthcare Center","/sight/singapore53/4814580.html",NA,"One One Reflexology & Healthca ...",2
1396,"Healing Touch","/sight/singapore53/4823126.html",NA,"Healing Touch",2
1397,"Sante Express Foot Spa","/sight/singapore53/4769467.html",NA,"Sante Express Foot Spa",2
1398,"Natureland","/sight/singapore53/4772560.html",NA,"Natureland",2
1399,"Maplewood Park","/sight/singapore53/4775898.html",NA,"Maplewood park",2
1400,"Pasir Laba Camp","/sight/singapore53/5317683.html",NA,"Pasir Laba Camp",2
1401,"Sungapore Cult & Underground Film Festival","/sight/singapore53/5337065.html",NA,"Sungapore Cult & Underground F ...",2
1402,"Atmosphere Balloon","/sight/singapore53/5329330.html",NA,"Atmosphere Balloon",2
1403,"One Kind House","/sight/singapore53/5352372.html",NA,"One Kind House",2
1404,"Kin Teck Tong","/sight/singapore53/5470432.html",NA,"Kin Teck Tong",2
1405,"Spalogy","/sight/singapore53/5472273.html",NA,"Spalogy",2
1406,"Natureland Massage•Therapy","/sight/singapore53/5476846.html",NA,"Natureland MassageTherapy",2
1407,"Amara Sanctuary Resort Sentosa - Two Bedroom Villa","/sight/singapore53/71565536.html",NA,"Amara Sanctuary Resort Sentosa ...",2
1408,"marymount singapore","/sight/singapore53/5317174.html",NA,"marymount singapore",2
1409,"Updog Studio","/sight/singapore53/5310352.html",NA,"Updog Studio",2
1410,"Fusionopolis One","/sight/singapore53/5338339.html",NA,"Fusionopolis One",2
1411,"Stella Wellness Centre","/sight/singapore53/5493566.html",NA,"Stella wellness centre",2
1412,"BRIX","/sight/singapore53/5360473.html",NA,"BRIX",2
1413,"Pine Spa","/sight/singapore53/4848269.html",NA,"Pine spa",2
1414,"Imperial Apple Spa","/sight/singapore53/4856669.html",NA,"Imperial Apple Spa",2
1415,"NIWADO (TCM) WELLNESS","/sight/singapore53/4867786.html",NA,"NIWADO (TCM) WELLNESS",2
1416,"Tang Dynasty Massage & Spa","/sight/singapore53/4779412.html",NA,"Tang Dynasty Massage & Spa",2
1417,"The Pink Room International Nail Academy","/sight/singapore53/4779846.html",NA,"The Pink Room International Na ...",2
1418,"Lush Spa","/sight/singapore53/4888307.html",NA,NA,2
1419,"A&A Wellness Spa","/sight/singapore53/4897171.html",NA,NA,2
1420,"Porcelain Face Spa","/sight/singapore53/4778295.html",NA,NA,2
1421,"Four Seasons Spa","/sight/singapore53/4778317.html",NA,NA,2
1422,"Spa Esprit","/sight/singapore53/4868351.html",NA,"Spa Esprit",2
1423,"Health Step Foot Reflexology Centre","/sight/singapore53/4868361.html",NA,"Health Step Foot Reflexology C ...",2
1424,"终极魔术","/sight/singapore53/4845623.html",NA,NA,2
1425,"Punggol Container Park","/sight/singapore53/4852866.html",NA,"Punggol Container Park",2
1426,"Bao Zhi Lin Foot Reflexology And Traditional Chinese Massage","/sight/singapore53/5462671.html",NA,"Bao Zhi Lin Foot Reflexology A ...",2
1427,"Hanz Autowerks","/sight/singapore53/5523001.html",NA,"Hanz Autowerks",2
1428,"Kampong Buangkok","/sight/singapore53/5441347.html",NA,"Kampong Buangkok",2
1429,"Caribbean Spa","/sight/singapore53/5475225.html",NA,"Caribbean Spa",2
1430,"New Earth Spa","/sight/singapore53/5475304.html",NA,"New Earth Spa",2
1431,"Sri Bayu Balinese Spa","/sight/singapore53/5477540.html",NA,"Sri Bayu Balinese Spa",2
1432,"Maxicabooking SG","/sight/singapore53/5514153.html",NA,"Maxicabooking SG",2
1433,"DONN Beauty Artistry","/sight/singapore53/5529768.html",NA,"DONN Beauty Artistry",2
1434,"TourEzee","/sight/singapore53/5531044.html",NA,"TourEzee",2
1435,"Bukit Panjang Hawker Centre and Market","/sight/singapore53/5461622.html",NA,"Bukit Panjang Hawker Centre an ...",2
1436,"The Intan 下午茶文化之旅","/sight/singapore53/71565518.html",NA,NA,2
1437,"HSBC Tree Top Walk","/sight/singapore53/5261589.html",NA,"HSBC Tree Top Walk",2
1438,"Focus Hairdressing","/sight/singapore53/5342285.html",NA,"Focus Hairdressing",2
1439,"Yew Tee","/sight/singapore53/5308428.html",NA,"Yew Tee",2
1440,"City Plaza","/sight/singapore53/5317364.html",NA,"City Plaza",2
1441,"Church Of The Good Shepherd","/sight/singapore53/5327180.html",NA,"Church Of The Good Shepherd",2
1442,"Tap Dance","/sight/singapore53/5331710.html",NA,"Tap Dance",2
1443,"时空胶囊","/sight/singapore53/4903773.html",NA,"Space Time Capsule",2
1444,"Kang Jia Massage Singapore","/sight/singapore53/4915522.html",NA,"Kang Jia Massage Singapore",2
1445,"DrSpa","/sight/singapore53/4867669.html",NA,"DrSpa",2
1446,"Jean Yip Loft","/sight/singapore53/4868356.html",NA,"Jean Yip Loft",2
1447,"Beauty Hope","/sight/singapore53/4868359.html",NA,"Beauty Hope",2
1448,"Spa@ThePlaza","/sight/singapore53/4868588.html",NA,"Spa @ ThePlaza",2
1449,"Indulgence Beauty Boutique Face And Body Wellness","/sight/singapore53/4787692.html",NA,"Indulgence Beauty Boutique Fac ...",2
1450,"Spa Lifestyle Beauty & Care","/sight/singapore53/4787308.html",NA,"Spa Lifestyle Beauty & Care",2
1451,"Le Spa","/sight/singapore53/4868343.html",NA,"Le Spa",2
1452,"Lady Fair Beauty Centre","/sight/singapore53/4868354.html",NA,"Lady Fair Beauty Centre",2
1453,"Beauty Hope","/sight/singapore53/4868357.html",NA,"Beauty Hope",2
1454,"Gooday Beautie","/sight/singapore53/4868364.html",NA,"Gooday Beautie",2
1455,"Essence Vale Spa","/sight/singapore53/4868631.html",NA,"Essence Vale Spa",2
1456,"Bonita","/sight/singapore53/5463185.html",NA,"Bonita",2
1457,"Jannheal","/sight/singapore53/5496198.html",NA,"Jannheal",2
1458,"LifeSpa","/sight/singapore53/5451530.html",NA,"LifeSpa",2
1459,"Fingerwork","/sight/singapore53/5476421.html",NA,"Fingerwork",2
1460,"Kamal Arts Ltd","/sight/singapore53/5480620.html",NA,"Kamal Arts Ltd",2
1461,"Rail Corridor Art Space","/sight/singapore53/5337520.html",NA,"Rail Corridor Art Space",2
1462,"Dakota Crescent","/sight/singapore53/5337222.html",NA,"Dakota Crescent",2
1463,"SCWO","/sight/singapore53/5325813.html",NA,"SCWO",2
1464,"Bayfront Event Space","/sight/singapore53/5325938.html",NA,"Bayfront Event Space",2
1465,"Sports Museum","/sight/singapore53/5265352.html",NA,"Sports Museum",2
1466,"Changi NEWater Plant","/sight/singapore53/5294010.html",NA,"Changi NEWater Plant",2
1467,"Yishun Polyclinic","/sight/singapore53/5315710.html",NA,"Yishun Polyclinic",2
1468,"Museum of Independent Music, Singapore","/sight/singapore53/5311943.html",NA,"Museum of Independent Music, S ...",2
1469,"Singapore Floorball Association","/sight/singapore53/5267121.html",NA,"Singapore Floorball Associatio ...",2
1470,"BQ Bar","/sight/singapore53/5279756.html",NA,"BQ Bar",2
1471,"Singapore Expo","/sight/singapore53/5279774.html",NA,"Singapore Expo",2
1472,"Tuas Checkpoint (Malaysia-Singapore Second Link)","/sight/singapore53/5316263.html",NA,"Tuas Checkpoint (Malaysia-Sing ...",2
1473,"Post Bar","/sight/singapore53/5364580.html",NA,"Post Bar",2
1474,"UOB ATM - City Square Mall","/sight/singapore53/5279732.html",NA,"UOB ATM-City Square Mall",2
1475,"Playnation","/sight/singapore53/5296694.html",NA,NA,2
1476,"Health Trends","/sight/singapore53/5307576.html",NA,NA,2
1477,"Changi Ferry Terminal","/sight/singapore53/5295509.html",NA,NA,2
1478,"Singapur","/sight/singapore53/5304880.html",NA,NA,2
1479,"新加坡自由行之旅","/sight/singapore53/5349852.html",NA,NA,2
1480,"Pictorial","/sight/singapore53/5462091.html",NA,NA,2
1481,"Bynd Artisan","/sight/singapore53/5475088.html",NA,NA,2
1482,"Salon 360°","/sight/singapore53/5478104.html",NA,NA,2
1483,"Orange Ribbon Walk 2012","/sight/singapore53/5303288.html",NA,NA,2
1484,"CHEONGDAM Korean Skin Management","/sight/singapore53/4777985.html",NA,"CHEONGDAM Korean Skin Manageme ...",2
1485,"Healing Touch Spa","/sight/singapore53/4778286.html",NA,"Healing Touch Spa",2
1486,"Healing Touch Spa","/sight/singapore53/4778289.html",NA,"Healing Touch Spa",2
1487,"Trimmings Salon & Spa - AVEDA","/sight/singapore53/4778301.html",NA,"Trimmings Salon & Spa-AVEDA",2
1488,"SlenderWorkz","/sight/singapore53/4778319.html",NA,"SlenderWorkz",2
1489,"Spa 9","/sight/singapore53/4779411.html",NA,"Spa 9",2
1490,"True Eyes Beauty & Academy","/sight/singapore53/4794676.html",NA,"True Eyes Beauty & Academy",2
1491,"Kidzland","/sight/singapore53/4794949.html",NA,"Kidzland",2
1492,"Gems of Kampong Glam","/sight/singapore53/71567496.html",NA,"Gems of Kampong Glam",2
1493,"Gems of Little India","/sight/singapore53/71564488.html",NA,"Gems of Little India",2
1494,"Streets of Singapore Sightseeing","/sight/singapore53/71564483.html",NA,"Streets of Singapore Sightseei ...",2
1495,"Footsteps of Our Colonial Past","/sight/singapore53/71564491.html",NA,"Footsteps of Our Colonial Past",2
1496,"Singapore Up Close","/sight/singapore53/71566512.html",NA,"Singapore Up Close",2
1497,"Private Customised MICE (Educational or Corporate) Tour","/sight/singapore53/71564479.html",NA,"Private Customised MICE (Educa ...",2
1498,"Private Customised Singapore Car Tour (Half Day / Full Day)","/sight/singapore53/71564480.html",NA,"Private Customised Singapore C ...",2
1499,"Historical Singapore Bicycle Tour","/sight/singapore53/71565510.html",NA,"Historical Singapore Bicycle T ...",2
1500,"Private Customised Singapore Walking Tour (Half Day / Full Day)","/sight/singapore53/71566510.html",NA,"Private Customised Singapore W ...",2
1501,"Singapore Evening Bike Tour","/sight/singapore53/71567495.html",NA,"Singapore Evening Bike Tour",2
1502,"DUCK & HiPPO  Singapore 7 Sightseeing","/sight/singapore53/71566513.html",NA,"DUCK & HiPPO Singapore 7 Sigh ...",2
1503,"Scenic Singapore","/sight/singapore53/71567502.html",NA,"Scenic Singapore",2
1504,"Night Out Marina Bay","/sight/singapore53/71566514.html",NA,"Night Out Marina Bay",2
1505,"Full-day Round Island Tour","/sight/singapore53/71565512.html",NA,"Full-day Round Island Tour",2
1506,"A Day Out in Changi and Ubin","/sight/singapore53/71567498.html",NA,"A Day Out in Changi and Ubin",2
