POI_INDEX,ASPECTS,ASPECTS_CRAWLED_TIME
128,varieties,2020-02-15 08:15:00.635761
128,concept,2020-02-15 08:15:00.662145
129,nice casino,2020-02-15 08:15:13.853210
129,minimum bet,2020-02-15 08:15:13.922775
129,marina bay casino,2020-02-15 08:15:13.983145
129,sentosa,2020-02-15 08:15:14.025197
129,pontoon,2020-02-15 08:15:14.063942
129,baccarat,2020-02-15 08:15:14.105313
129,betting,2020-02-15 08:15:14.144781
129,mbs,2020-02-15 08:15:14.185239
129,tourists,2020-02-15 08:15:14.223927
129,card,2020-02-15 08:15:14.262829
130,fire station,2020-02-15 08:15:28.474093
130,special exhibition,2020-02-15 08:15:28.535454
130,heritage room,2020-02-15 08:15:28.607002
130,orange room,2020-02-15 08:15:28.636402
130,free admission,2020-02-15 08:15:28.665919
130,interactive exhibits,2020-02-15 08:15:28.695075
130,armenian church,2020-02-15 08:15:28.735986
130,swarovski crystals,2020-02-15 08:15:28.806660
130,gift shop,2020-02-15 08:15:28.851578
130,great display,2020-02-15 08:15:28.908317
130,interesting things,2020-02-15 08:15:28.968453
130,two hours,2020-02-15 08:15:29.036664
130,air conditioned,2020-02-15 08:15:29.113202
130,chinese new year,2020-02-15 08:15:29.160980
130,collector,2020-02-15 08:15:29.221969
130,stamp,2020-02-15 08:15:29.293833
130,collection,2020-02-15 08:15:29.322185
130,history,2020-02-15 08:15:29.352428
130,rarities,2020-02-15 08:15:29.382150
130,artifact,2020-02-15 08:15:29.411746
130,clogs,2020-02-15 08:15:29.441488
130,prs,2020-02-15 08:15:29.474009
131,kusu island,2020-02-15 08:15:43.275803
131,marina south pier,2020-02-15 08:15:43.342100
131,singapore island,2020-02-15 08:15:43.382132
131,a short ferry ride,2020-02-15 08:15:43.421263
131,nice beach,2020-02-15 08:15:43.461088
131,city life,2020-02-15 08:15:43.503087
131,tree cover,2020-02-15 08:15:43.542343
131,picnic lunch,2020-02-15 08:15:43.582212
131,kite flying,2020-02-15 08:15:43.624616
131,hot weather,2020-02-15 08:15:43.653821
131,ferries,2020-02-15 08:15:43.683113
131,escape,2020-02-15 08:15:43.712718
131,cruise,2020-02-15 08:15:43.747347
131,yacht,2020-02-15 08:15:43.816408
131,monkeys,2020-02-15 08:15:43.885461
131,shelter,2020-02-15 08:15:43.958812
131,sunscreen,2020-02-15 08:15:44.032490
131,benches,2020-02-15 08:15:44.102130
131,ships,2020-02-15 08:15:44.171573
131,gallery,2020-02-15 08:15:44.255719
132,singapore symphony orchestra,2020-02-15 08:15:57.804823
132,clock tower,2020-02-15 08:15:57.836457
132,sir stamford raffles,2020-02-15 08:15:57.863704
132,performing arts,2020-02-15 08:15:57.893528
132,beautiful building,2020-02-15 08:15:57.923721
132,public events,2020-02-15 08:15:57.951440
132,merlion park,2020-02-15 08:15:57.978186
132,performance,2020-02-15 08:15:58.007519
132,statue,2020-02-15 08:15:58.036465
132,stage,2020-02-15 08:15:58.063960
132,esplanade,2020-02-15 08:15:58.088727
132,auditorium,2020-02-15 08:15:58.112370
132,facade,2020-02-15 08:15:58.138016
132,neoclassical,2020-02-15 08:15:58.161909
132,skyline,2020-02-15 08:15:58.186224
132,founded,2020-02-15 08:15:58.209935
132,sg,2020-02-15 08:15:58.236512
132,selfie,2020-02-15 08:15:58.260866
132,exhibition,2020-02-15 08:15:58.287557
132,light,2020-02-15 08:15:58.311409
132,shopping,2020-02-15 08:15:58.336981
133,eco trail,2020-02-15 08:16:12.220738
133,community development,2020-02-15 08:16:12.290711
133,mangrove swamp,2020-02-15 08:16:12.355258
133,older kids,2020-02-15 08:16:12.427028
133,playground,2020-02-15 08:16:12.492877
133,council,2020-02-15 08:16:12.560585
133,cicadas,2020-02-15 08:16:12.625272
133,exploration,2020-02-15 08:16:12.693301
133,climbing,2020-02-15 08:16:12.762985
133,meditation,2020-02-15 08:16:12.794187
133,snakes,2020-02-15 08:16:12.814535
133,nature,2020-02-15 08:16:12.835762
133,mrt,2020-02-15 08:16:12.857989
134,durian season,2020-02-15 08:16:26.697712
134,housing estate,2020-02-15 08:16:26.725375
134,bird life,2020-02-15 08:16:26.747779
134,leisurely walk,2020-02-15 08:16:26.769569
134,flora and fauna,2020-02-15 08:16:26.791569
134,worth a visit,2020-02-15 08:16:26.814104
134,quarry,2020-02-15 08:16:26.835733
134,joggers,2020-02-15 08:16:26.857416
134,path,2020-02-15 08:16:26.880546
134,memorial,2020-02-15 08:16:26.901969
134,cliffs,2020-02-15 08:16:26.923363
134,squirrels,2020-02-15 08:16:26.945078
134,summit,2020-02-15 08:16:26.966719
134,heartland,2020-02-15 08:16:26.990078
134,trees,2020-02-15 08:16:27.011069
134,crested,2020-02-15 08:16:27.033985
134,exercising,2020-02-15 08:16:27.055018
134,stopover,2020-02-15 08:16:27.076590
134,paved,2020-02-15 08:16:27.100624
134,picnic,2020-02-15 08:16:27.128505
134,playground,2020-02-15 08:16:27.152951
134,signage,2020-02-15 08:16:27.178017
135,shop houses,2020-02-15 08:16:41.068199
135,food centre,2020-02-15 08:16:41.097741
135,amoy street,2020-02-15 08:16:41.127075
135,asian food,2020-02-15 08:16:41.162529
135,nice eateries,2020-02-15 08:16:41.194945
135,temple,2020-02-15 08:16:41.227014
135,restored,2020-02-15 08:16:41.258504
135,chinatown,2020-02-15 08:16:41.289132
135,government,2020-02-15 08:16:41.321610
135,hawker,2020-02-15 08:16:41.350063
135,stalls,2020-02-15 08:16:41.384110
135,bay,2020-02-15 08:16:41.409860
136,gift shop,2020-02-15 08:16:55.256962
136,interesting products,2020-02-15 08:16:55.284544
136,visit takes,2020-02-15 08:16:55.308303
136,human nature,2020-02-15 08:16:55.333775
136,interesting exhibition,2020-02-15 08:16:55.357479
136,on display,2020-02-15 08:16:55.381910
136,high tech,2020-02-15 08:16:55.405310
136,entrance fee,2020-02-15 08:16:55.431929
136,marina bay,2020-02-15 08:16:55.455561
136,exhibits,2020-02-15 08:16:55.481746
136,technologies,2020-02-15 08:16:55.504847
136,inspiration,2020-02-15 08:16:55.530565
136,gadgets,2020-02-15 08:16:55.553582
136,admission,2020-02-15 08:16:55.575105
136,prototype,2020-02-15 08:16:55.598909
136,invention,2020-02-15 08:16:55.623180
136,architecture,2020-02-15 08:16:55.648582
136,material,2020-02-15 08:16:55.672630
136,engineering,2020-02-15 08:16:55.697254
136,housing,2020-02-15 08:16:55.725108
136,souvenirs,2020-02-15 08:16:55.748481
137,money changer,2020-02-15 08:17:09.302235
137,bintan island,2020-02-15 08:17:09.385843
137,emerald class,2020-02-15 08:17:09.453245
137,return ticket,2020-02-15 08:17:09.478059
137,harbourfront,2020-02-15 08:17:09.499996
137,ferries,2020-02-15 08:17:09.521270
137,customs,2020-02-15 08:17:09.542866
137,disembarked,2020-02-15 08:17:09.563454
137,lounge,2020-02-15 08:17:09.584154
137,ship,2020-02-15 08:17:09.605823
137,ticketing,2020-02-15 08:17:09.626274
137,mrt,2020-02-15 08:17:09.647162
138,japanese food,2020-02-15 08:17:23.034202
138,shopping mall,2020-02-15 08:17:23.098725
138,orchard,2020-02-15 08:17:23.130885
138,shaw,2020-02-15 08:17:23.160608
138,cinema,2020-02-15 08:17:23.189879
138,movie,2020-02-15 08:17:23.220768
139,chicken club,2020-02-15 08:17:36.908683
139,mulligatawny soup,2020-02-15 08:17:36.932608
139,padang restaurant,2020-02-15 08:17:36.958182
139,colonial style,2020-02-15 08:17:36.986356
139,indian curry,2020-02-15 08:17:37.009523
139,naan,2020-02-15 08:17:37.034944
139,bar snacks,2020-02-15 08:17:37.058929
139,great ambience,2020-02-15 08:17:37.082616
139,grand prix,2020-02-15 08:17:37.105959
139,scc,2020-02-15 08:17:37.133840
139,sling,2020-02-15 08:17:37.166563
139,lounge,2020-02-15 08:17:37.192277
140,orchard road,2020-02-15 08:17:50.781444
140,great view of singapore,2020-02-15 08:17:50.849385
140,entire city,2020-02-15 08:17:50.909510
140,shopping,2020-02-15 08:17:50.979755
140,malaysia,2020-02-15 08:17:51.006051
140,height,2020-02-15 08:17:51.029358
141,singapore air,2020-02-15 08:18:04.316764
141,paya lebar,2020-02-15 08:18:04.396968
141,on display,2020-02-15 08:18:04.470703
141,military history,2020-02-15 08:18:04.547970
141,interactive displays,2020-02-15 08:18:04.596943
141,mrt station,2020-02-15 08:18:04.641739
141,public transport,2020-02-15 08:18:04.685944
141,skyhawk,2020-02-15 08:18:04.730496
141,helicopter,2020-02-15 08:18:04.775057
141,pilot,2020-02-15 08:18:04.821056
141,f15s,2020-02-15 08:18:04.866519
141,timeline,2020-02-15 08:18:04.910091
141,visitors,2020-02-15 08:18:04.954805
141,hawker,2020-02-15 08:18:05.007796
141,simulation,2020-02-15 08:18:05.039078
141,enthusiasts,2020-02-15 08:18:05.060651
141,development,2020-02-15 08:18:05.082367
141,role,2020-02-15 08:18:05.104125
141,admission,2020-02-15 08:18:05.125385
141,ropes,2020-02-15 08:18:05.146935
141,video,2020-02-15 08:18:05.168365
141,war,2020-02-15 08:18:05.190016
142,kite flying,2020-02-15 08:18:20.178388
142,big playground,2020-02-15 08:18:20.286251
142,evening stroll,2020-02-15 08:18:20.366638
142,zip line,2020-02-15 08:18:20.515326
142,picnic,2020-02-15 08:18:20.597280
142,field,2020-02-15 08:18:20.703639
142,scooting,2020-02-15 08:18:20.798517
142,kart,2020-02-15 08:18:20.906290
142,jogging,2020-02-15 08:18:20.996560
142,ships,2020-02-15 08:18:21.081033
142,bike,2020-02-15 08:18:21.146983
142,ride,2020-02-15 08:18:21.228590
142,outing,2020-02-15 08:18:21.304988
142,exercise,2020-02-15 08:18:21.380901
142,scenery,2020-02-15 08:18:21.451084
143,harbour front,2020-02-15 08:18:35.375964
143,shopping mall,2020-02-15 08:18:35.400561
143,sentosa island,2020-02-15 08:18:35.427829
143,transportation hub,2020-02-15 08:18:35.452459
143,indonesian islands,2020-02-15 08:18:35.478069
143,largest mall,2020-02-15 08:18:35.502330
143,great shopping,2020-02-15 08:18:35.526463
143,food court,2020-02-15 08:18:35.551188
143,mrt station,2020-02-15 08:18:35.576416
143,cruise,2020-02-15 08:18:35.600298
143,sekupang,2020-02-15 08:18:35.625164
143,bintan,2020-02-15 08:18:35.648978
143,customs,2020-02-15 08:18:35.675277
143,linking,2020-02-15 08:18:35.701231
143,transit,2020-02-15 08:18:35.726663
143,tourists,2020-02-15 08:18:35.751204
144,free admission,2020-02-15 08:18:49.215434
144,on display,2020-02-15 08:18:49.248114
144,worth a visit,2020-02-15 08:18:49.279884
144,exhibits,2020-02-15 08:18:49.306696
144,school,2020-02-15 08:18:49.332715
144,video,2020-02-15 08:18:49.356796
144,housing,2020-02-15 08:18:49.386891
144,landmark,2020-02-15 08:18:49.415584
145,japanese occupation,2020-02-15 08:19:03.568947
145,bukit timah,2020-02-15 08:19:03.645433
145,oral histories,2020-02-15 08:19:03.709516
145,curated exhibition,2020-02-15 08:19:03.770164
145,pre war,2020-02-15 08:19:03.833707
145,tour guide,2020-02-15 08:19:03.895340
145,air con,2020-02-15 08:19:03.959710
145,singapore history,2020-02-15 08:19:04.023698
145,history buff,2020-02-15 08:19:04.090989
145,great introduction,2020-02-15 08:19:04.130816
145,interesting museum,2020-02-15 08:19:04.159820
145,well worth the effort,2020-02-15 08:19:04.188965
145,national museum,2020-02-15 08:19:04.218148
145,surrender,2020-02-15 08:19:04.250192
145,shawl,2020-02-15 08:19:04.279242
145,ww2,2020-02-15 08:19:04.309232
145,canning,2020-02-15 08:19:04.338749
145,context,2020-02-15 08:19:04.368329
145,independence,2020-02-15 08:19:04.398068
145,boardroom,2020-02-15 08:19:04.427700
145,legacy,2020-02-15 08:19:04.457203
145,exhibits,2020-02-15 08:19:04.487784
146,sailing club,2020-02-15 08:19:19.320965
146,board walk,2020-02-15 08:19:19.367393
146,relaxing stroll,2020-02-15 08:19:19.398134
146,great walk,2020-02-15 08:19:19.419565
146,fishing,2020-02-15 08:19:19.439612
146,scenic,2020-02-15 08:19:19.460152
146,boats,2020-02-15 08:19:19.481584
146,trees,2020-02-15 08:19:19.502016
147,fullerton hotel,2020-02-15 08:19:33.835469
147,singapore river,2020-02-15 08:19:33.864277
147,boat quay,2020-02-15 08:19:33.891606
147,asian civilisation museum,2020-02-15 08:19:33.917692
147,original form,2020-02-15 08:19:33.942517
147,merlion park,2020-02-15 08:19:33.968216
147,crown colony,2020-02-15 08:19:33.993583
147,great photo opportunity,2020-02-15 08:19:34.018088
147,oldest,2020-02-15 08:19:34.045343
147,governor,2020-02-15 08:19:34.069986
147,settlement,2020-02-15 08:19:34.098033
147,strait,2020-02-15 08:19:34.124744
147,convicts,2020-02-15 08:19:34.150149
147,sculptures,2020-02-15 08:19:34.174595
147,suspension,2020-02-15 08:19:34.200183
147,horses,2020-02-15 08:19:34.225696
147,cruise,2020-02-15 08:19:34.254056
147,wafer,2020-02-15 08:19:34.284415
147,cyclists,2020-02-15 08:19:34.314186
147,signage,2020-02-15 08:19:34.344045
147,century,2020-02-15 08:19:34.373633
147,bum,2020-02-15 08:19:34.404398
148,installation,2020-02-15 08:19:48.395337
148,art,2020-02-15 08:19:48.467720
149,nasi lemak,2020-02-15 08:20:01.934237
149,sungei buloh,2020-02-15 08:20:02.007647
149,bistro serves,2020-02-15 08:20:02.077727
149,non vegetarian,2020-02-15 08:20:02.153434
149,rainy day,2020-02-15 08:20:02.215835
149,plants,2020-02-15 08:20:02.291196
149,nature,2020-02-15 08:20:02.339001
149,garden,2020-02-15 08:20:02.365317
149,shoot,2020-02-15 08:20:02.392155
149,outing,2020-02-15 08:20:02.415170
149,paths,2020-02-15 08:20:02.439437
149,varieties,2020-02-15 08:20:02.463069
149,durian,2020-02-15 08:20:02.486568
149,hundreds,2020-02-15 08:20:02.512632
150,pulau ubin,2020-02-15 08:20:17.357064
150,insect repellent,2020-02-15 08:20:17.382005
150,covered shoes,2020-02-15 08:20:17.401745
150,nature walk,2020-02-15 08:20:17.423109
150,follow the path,2020-02-15 08:20:17.444448
150,walk slowly,2020-02-15 08:20:17.465760
150,settlement,2020-02-15 08:20:17.486036
150,serangoon,2020-02-15 08:20:17.507915
150,trees,2020-02-15 08:20:17.532329
150,visitors,2020-02-15 08:20:17.557132
150,exercise,2020-02-15 08:20:17.580954
150,reservoir,2020-02-15 08:20:17.604423
150,pathway,2020-02-15 08:20:17.630095
150,birds,2020-02-15 08:20:17.653778
150,loop,2020-02-15 08:20:17.677497
150,scenery,2020-02-15 08:20:17.701399
150,hat,2020-02-15 08:20:17.726066
150,parts,2020-02-15 08:20:17.749670
151,river cruise,2020-02-15 08:20:31.852582
151,singapore river,2020-02-15 08:20:31.880676
152,bus interchange,2020-02-15 08:20:45.746147
152,shopping mall,2020-02-15 08:20:45.815801
152,cold storage,2020-02-15 08:20:45.841563
152,public library,2020-02-15 08:20:45.862785
152,huge mall,2020-02-15 08:20:45.882566
152,one stop shop,2020-02-15 08:20:45.902532
152,sushi express,2020-02-15 08:20:45.923230
152,hot tomato,2020-02-15 08:20:45.945139
152,busy mall,2020-02-15 08:20:45.966038
152,texas chicken,2020-02-15 08:20:45.987519
152,lift lobbies,2020-02-15 08:20:46.009770
152,seoul garden,2020-02-15 08:20:46.029740
152,dian xiao er,2020-02-15 08:20:46.049834
152,ding tai fung,2020-02-15 08:20:46.077907
152,japanese street,2020-02-15 08:20:46.099327
152,ayam penyet,2020-02-15 08:20:46.119987
152,shaw theatre,2020-02-15 08:20:46.143172
152,excellent mall,2020-02-15 08:20:46.163407
152,bak kut teh,2020-02-15 08:20:46.194329
152,purple line,2020-02-15 08:20:46.280861
152,during peak hours,2020-02-15 08:20:46.342349
152,,2020-02-15 08:20:46.405755
153,several floors,2020-02-15 08:21:00.216352
153,electronic stores,2020-02-15 08:21:00.266169
153,rock climbing,2020-02-15 08:21:00.292857
153,sous vide,2020-02-15 08:21:00.318242
153,cycling track,2020-02-15 08:21:00.345215
153,shopping mall,2020-02-15 08:21:00.370717
153,food court,2020-02-15 08:21:00.395698
153,f b,2020-02-15 08:21:00.420337
153,shops selling,2020-02-15 08:21:00.445361
153,clark quay,2020-02-15 08:21:00.470109
153,camera,2020-02-15 08:21:00.496587
153,technology,2020-02-15 08:21:00.522041
153,collectibles,2020-02-15 08:21:00.546002
153,afuri,2020-02-15 08:21:00.566613
153,equipment,2020-02-15 08:21:00.587185
153,kopi,2020-02-15 08:21:00.608224
153,rebuilt,2020-02-15 08:21:00.628978
153,browsing,2020-02-15 08:21:00.649896
153,rooftop,2020-02-15 08:21:00.670821
153,concept,2020-02-15 08:21:00.691833
153,clothing,2020-02-15 08:21:00.714614
154,japanese supermarket,2020-02-15 08:21:14.481130
154,shopping centre,2020-02-15 08:21:14.555434
154,clarke quay,2020-02-15 08:21:14.633550
154,food court,2020-02-15 08:21:14.710121
154,mrt station,2020-02-15 08:21:14.781913
154,uniqlo,2020-02-15 08:21:14.861419
154,canning,2020-02-15 08:21:14.951489
154,fort,2020-02-15 08:21:14.998381
154,meidi,2020-02-15 08:21:15.042121
155,f b,2020-02-15 08:21:28.867303
155,bakso,2020-02-15 08:21:28.942936
155,chicken pie,2020-02-15 08:21:29.012160
155,ntuc,2020-02-15 08:21:29.038737
155,stadium,2020-02-15 08:21:29.064287
155,surf,2020-02-15 08:21:29.085418
155,concert,2020-02-15 08:21:29.105965
155,shopping,2020-02-15 08:21:29.126445
155,foodcourt,2020-02-15 08:21:29.147462
155,rooftop,2020-02-15 08:21:29.168514
155,play,2020-02-15 08:21:29.190600
156,open house,2020-02-15 08:21:42.690797
156,heritage gallery,2020-02-15 08:21:42.759159
156,early days,2020-02-15 08:21:42.820615
156,small museum,2020-02-15 08:21:42.882880
156,beautiful building,2020-02-15 08:21:42.944793
156,museum is free,2020-02-15 08:21:43.020072
156,fort canning park,2020-02-15 08:21:43.084646
156,interesting visit,2020-02-15 08:21:43.145236
156,walk around,2020-02-15 08:21:43.207379
156,equipment,2020-02-15 08:21:43.293326
156,firefighting,2020-02-15 08:21:43.318048
156,fighter,2020-02-15 08:21:43.341412
156,engine,2020-02-15 08:21:43.363078
156,oldest,2020-02-15 08:21:43.384540
156,volunteers,2020-02-15 08:21:43.406436
156,history,2020-02-15 08:21:43.428020
156,ladder,2020-02-15 08:21:43.449602
156,besar,2020-02-15 08:21:43.471021
156,display,2020-02-15 08:21:43.492477
156,century,2020-02-15 08:21:43.515598
156,techniques,2020-02-15 08:21:43.537316
156,admission,2020-02-15 08:21:43.559441
157,chinese villa,2020-02-15 08:21:57.963727
157,little india,2020-02-15 08:21:58.031742
157,worth a visit,2020-02-15 08:21:58.086784
157,enclave,2020-02-15 08:21:58.113993
157,op,2020-02-15 08:21:58.144067
157,selfie,2020-02-15 08:21:58.168421
157,colorful,2020-02-15 08:21:58.193308
157,indian,2020-02-15 08:21:58.217852
157,tourists,2020-02-15 08:21:58.242570
157,mrt,2020-02-15 08:21:58.269450
158,light show,2020-02-15 08:22:12.672653
158,chijmes,2020-02-15 08:22:12.733341
158,performance,2020-02-15 08:22:12.793282
158,display,2020-02-15 08:22:12.854098
159,ford factory,2020-02-15 08:22:26.950817
159,guided tour,2020-02-15 08:22:27.068845
159,interesting museum,2020-02-15 08:22:27.135161
159,piece of history,2020-02-15 08:22:27.225558
159,on display,2020-02-15 08:22:27.351338
159,the air conditioning,2020-02-15 08:22:27.402278
159,mrt station,2020-02-15 08:22:27.431773
159,entrance fee,2020-02-15 08:22:27.473948
159,surrender,2020-02-15 08:22:27.525255
159,information,2020-02-15 08:22:27.579577
159,exhibits,2020-02-15 08:22:27.639895
159,hillview,2020-02-15 08:22:27.712712
159,exhibition,2020-02-15 08:22:27.809570
159,visitors,2020-02-15 08:22:27.905324
159,role,2020-02-15 08:22:28.038546
159,introduction,2020-02-15 08:22:28.131914
159,perspective,2020-02-15 08:22:28.215121
160,both sides,2020-02-15 08:22:42.227903
160,bike,2020-02-15 08:22:42.289086
160,jog,2020-02-15 08:22:42.322314
160,connector,2020-02-15 08:22:42.343524
160,serangoon,2020-02-15 08:22:42.363896
160,loop,2020-02-15 08:22:42.384947
160,path,2020-02-15 08:22:42.405966
160,mall,2020-02-15 08:22:42.427517
160,nature,2020-02-15 08:22:42.448105
160,otters,2020-02-15 08:22:42.470381
160,benches,2020-02-15 08:22:42.490012
160,bridge,2020-02-15 08:22:42.509739
160,sg,2020-02-15 08:22:42.530031
160,stroll,2020-02-15 08:22:42.550217
161,forest adventure,2020-02-15 08:22:55.940721
161,early morning or evening,2020-02-15 08:22:56.010191
161,joggers,2020-02-15 08:22:56.076288
161,fishing,2020-02-15 08:22:56.135949
161,exercise,2020-02-15 08:22:56.165241
161,loop,2020-02-15 08:22:56.188869
161,stamina,2020-02-15 08:22:56.214813
161,zip,2020-02-15 08:22:56.238906
161,benches,2020-02-15 08:22:56.264329
161,playground,2020-02-15 08:22:56.288570
161,trees,2020-02-15 08:22:56.320727
161,scenic,2020-02-15 08:22:56.355055
161,path,2020-02-15 08:22:56.390990
161,stroll,2020-02-15 08:22:56.424568
162,shopping mall,2020-02-15 08:23:09.674195
162,flagship store,2020-02-15 08:23:09.731607
162,mrt station,2020-02-15 08:23:09.758708
162,somerset,2020-02-15 08:23:09.784065
162,rooftop,2020-02-15 08:23:09.807659
162,merchandise,2020-02-15 08:23:09.831047
162,shoes,2020-02-15 08:23:09.854194
162,chinese,2020-02-15 08:23:09.877919
163,serangoon road,2020-02-15 08:23:23.439782
163,little india,2020-02-15 08:23:23.496705
163,ferrer park mrt,2020-02-15 08:23:23.521171
163,hindu culture,2020-02-15 08:23:23.541965
163,main deity,2020-02-15 08:23:23.562183
163,deities,2020-02-15 08:23:23.583540
163,worship,2020-02-15 08:23:23.603975
163,lord,2020-02-15 08:23:23.624372
163,prasadam,2020-02-15 08:23:23.645145
163,planets,2020-02-15 08:23:23.667529
163,thaipusam,2020-02-15 08:23:23.689501
163,oldest,2020-02-15 08:23:23.712800
163,conducted,2020-02-15 08:23:23.733963
163,sacred,2020-02-15 08:23:23.754153
163,tower,2020-02-15 08:23:23.775322
163,shoes,2020-02-15 08:23:23.796817
163,indian,2020-02-15 08:23:23.817761
163,dating,2020-02-15 08:23:23.839088
164,open to the public,2020-02-15 08:23:37.281173
164,prime minister,2020-02-15 08:23:37.346183
164,hari raya,2020-02-15 08:23:37.402204
164,chinese new year,2020-02-15 08:23:37.426370
164,president's residence,2020-02-15 08:23:37.446528
164,sumptuous dinner,2020-02-15 08:23:37.467150
164,local singaporeans,2020-02-15 08:23:37.489288
164,an eye opener,2020-02-15 08:23:37.509893
164,various countries,2020-02-15 08:23:37.530458
164,inside the building,2020-02-15 08:23:37.550950
164,guided tour,2020-02-15 08:23:37.571018
164,orchard road,2020-02-15 08:23:37.591062
164,swan lake,2020-02-15 08:23:37.611524
164,on display,2020-02-15 08:23:37.633155
164,small fee,2020-02-15 08:23:37.654385
164,visit singapore,2020-02-15 08:23:37.677085
164,botanical gardens,2020-02-15 08:23:37.697919
164,gifts,2020-02-15 08:23:37.718868
164,rotana,2020-02-15 08:23:37.739706
164,,2020-02-15 08:23:37.759707
164,,2020-02-15 08:23:37.779875
164,,2020-02-15 08:23:37.800014
165,waterloo street,2020-02-15 08:23:51.224377
165,devotees,2020-02-15 08:23:51.280330
165,gods,2020-02-15 08:23:51.338935
165,worship,2020-02-15 08:23:51.392940
165,statues,2020-02-15 08:23:51.447556
165,bugis,2020-02-15 08:23:51.497902
165,prayer,2020-02-15 08:23:51.520958
165,tourists,2020-02-15 08:23:51.543485
165,shoes,2020-02-15 08:23:51.565112
165,intricate,2020-02-15 08:23:51.585834
165,architecture,2020-02-15 08:23:51.606414
166,cold storage,2020-02-15 08:24:05.442812
166,food court,2020-02-15 08:24:05.497026
166,nice shopping mall,2020-02-15 08:24:05.521805
166,zion road,2020-02-15 08:24:05.544250
166,big supermarket,2020-02-15 08:24:05.566019
166,crystal jade,2020-02-15 08:24:05.589060
166,retail shops,2020-02-15 08:24:05.610139
166,cinema,2020-02-15 08:24:05.631898
166,movie,2020-02-15 08:24:05.653834
166,seng,2020-02-15 08:24:05.675452
166,denki,2020-02-15 08:24:05.697175
166,cineplex,2020-02-15 08:24:05.718093
166,orchard,2020-02-15 08:24:05.741438
166,expats,2020-02-15 08:24:05.762846
166,showroom,2020-02-15 08:24:05.784952
166,chinatown,2020-02-15 08:24:05.806265
166,mrt,2020-02-15 08:24:05.827655
167,high rise,2020-02-15 08:24:19.773936
167,marina bay,2020-02-15 08:24:19.831959
167,singapore river,2020-02-15 08:24:19.887029
167,skyscrapers,2020-02-15 08:24:19.943831
167,housing,2020-02-15 08:24:19.997426
168,concert,2020-02-15 08:24:34.196753
169,chinatown area,2020-02-15 08:24:47.766779
169,shop houses,2020-02-15 08:24:47.826710
169,chinatown mrt station,2020-02-15 08:24:47.873054
169,culture,2020-02-15 08:24:47.912185
169,souvenirs,2020-02-15 08:24:47.952118
170,marina sands,2020-02-15 08:25:01.957462
170,technology,2020-02-15 08:25:02.004795
170,asia,2020-02-15 08:25:02.034769
171,trail walk,2020-02-15 08:25:15.424176
171,meditation,2020-02-15 08:25:15.487115
171,fishing,2020-02-15 08:25:15.526666
171,monkeys,2020-02-15 08:25:15.565712
171,benches,2020-02-15 08:25:15.605786
171,outing,2020-02-15 08:25:15.645116
171,exercise,2020-02-15 08:25:15.684646
171,nature,2020-02-15 08:25:15.725534
171,trees,2020-02-15 08:25:15.764708
172,recycled water,2020-02-15 08:25:30.254261
172,nearest mrt station,2020-02-15 08:25:30.319741
172,tanah merah,2020-02-15 08:25:30.387888
172,school,2020-02-15 08:25:30.462760
172,knowledge,2020-02-15 08:25:30.490140
172,tour,2020-02-15 08:25:30.514624
172,information,2020-02-15 08:25:30.541409
172,driver,2020-02-15 08:25:30.565421
173,art galleries,2020-02-15 08:25:44.710267
173,british army,2020-02-15 08:25:44.740937
173,on display,2020-02-15 08:25:44.761567
173,fabulous art,2020-02-15 08:25:44.782070
173,mixed media,2020-02-15 08:25:44.804431
173,landscape,2020-02-15 08:25:44.825468
173,photoshoot,2020-02-15 08:25:44.846021
173,soldiers,2020-02-15 08:25:44.867124
173,abstract,2020-02-15 08:25:44.887731
173,colonial,2020-02-15 08:25:44.908841
173,asia,2020-02-15 08:25:44.930045
173,mrt,2020-02-15 08:25:44.951474
173,mbs,2020-02-15 08:25:44.972710
174,novena mrt station,2020-02-15 08:25:58.511317
174,gothic style,2020-02-15 08:25:58.575518
174,thomson road,2020-02-15 08:25:58.675265
174,mass,2020-02-15 08:25:58.706500
174,congregation,2020-02-15 08:25:58.727058
174,development,2020-02-15 08:25:58.747496
174,catholic,2020-02-15 08:25:58.769500
174,majestic,2020-02-15 08:25:58.790356
174,prayer,2020-02-15 08:25:58.810904
175,floating platform,2020-02-15 08:26:12.467530
175,festive season,2020-02-15 08:26:12.530794
175,lunar new year,2020-02-15 08:26:12.591484
175,zodiac,2020-02-15 08:26:12.664616
175,stage,2020-02-15 08:26:12.725310
175,parade,2020-02-15 08:26:12.785752
175,performance,2020-02-15 08:26:12.816314
175,exhibition,2020-02-15 08:26:12.841523
175,display,2020-02-15 08:26:12.866934
175,tourists,2020-02-15 08:26:12.891170
175,stalls,2020-02-15 08:26:12.917427
176,housing estate,2020-02-15 08:26:26.346855
176,heritage trail,2020-02-15 08:26:26.381733
176,public housing,2020-02-15 08:26:26.405054
176,hawker centre,2020-02-15 08:26:26.430976
176,food centre,2020-02-15 08:26:26.459886
176,bak kut teh,2020-02-15 08:26:26.482742
176,worth a visit,2020-02-15 08:26:26.507937
176,plain vanilla,2020-02-15 08:26:26.531730
176,unique architecture,2020-02-15 08:26:26.555434
176,high rise,2020-02-15 08:26:26.582242
176,food stalls,2020-02-15 08:26:26.607977
176,oldest,2020-02-15 08:26:26.631565
