REVIEW_INDEX,OVERALL,ASPECTS,ASPECTS_POLARITIES,POLARITY_DIST: CONSUMPTION,POLARITY_DIST: ENVIRONMENT,POLARITY_DIST: F&B,POLARITY_DIST: HYGIENE,POLARITY_DIST: SAFETY,POLARITY_DIST: SERVICE,POLARITY_DIST: SHOPPING,POLARITY_DIST: SIGHTSEEING,POLARITY_DIST: TRANSPORTATION,ASP_NEG_RIO,ASP_NEU_RIO,ASP_POS_RIO,REV_NEG_RIO,REV_NEU_RIO,REV_POS_RIO,TOTAL_ASPECTS
350,NEG,"[""姬花园"",""价格"",""胡姬花""]","[""NEG"",""POS"",""POS""]","[0,0,1]","[0,0,0]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.9999000099990001,0.0,0.0,3
351,,,,,,,,,,,,,,,,,,,
352,POS,"[""<"",""游玩"",""游玩"",""游玩"",""花""]","[""POS"",""POS"",""POS"",""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.1999960000799984,0.0,0.7999840003199936,0.0,0.0,0.9999000099990001,5
353,POS,"[""地""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
354,POS,"[""<植物园"",""花园"",""植物园"",""里面""]","[""POS"",""POS"",""NEG"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4
355,POS,"[""品种"",""花卉"",""花卉""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
356,NEU,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.9999000099990001,0.0,0
357,NEU,"[""植物""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.9999000099990001,0.0,1
358,POS,"[""环境"",""花香"",""树木""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
359,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
360,POS,"[""植"",""物""]","[""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","0,0,1]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
361,POS,"[""公园绿化的"",""空气""]","[""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
362,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
363,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
364,NEU,"[""价格"",""出票""]","[""POS"",""NEG""]","[0,0,1]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.9999000099990001,0.0,2
365,POS,"[""代表"",""午""]","[""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
366,NEG,"[""喜欢拍照的人"",""颜色"",""这里"",""看""]","[""NEG"",""NEG"",""POS"",""NEU""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,1,0]","[0,0,0]",0.49998750031249223,0.24999375015624611,0.24999375015624611,0.9999000099990001,0.0,0.0,4
367,POS,"[""不用门票"",""品种"",""游玩"",""游玩"",""游玩""]","[""POS"",""NEG"",""POS"",""POS"",""POS""]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.1999960000799984,0.0,0.7999840003199936,0.0,0.0,0.9999000099990001,5
368,POS,"[""花园""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
369,POS,"[""拍照门票"",""门票"",""门票"",""景点"",""拍照"",""拍照"",""拍照""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,1]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,4]","[0,0,0]",0.0,0.0,0.999985714489793,0.0,0.0,0.9999000099990001,7
370,NEG,"[""绿植狂"",""空气"",""绿植"",""这里"",""色彩""]","[""POS"",""POS"",""NEG"",""NEG"",""NEG""]","[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,1]","[0,0,0]",0.5999880002399952,0.0,0.3999920001599968,0.9999000099990001,0.0,0.0,5
371,NEU,"[""小商店纪念品"",""质量"",""花草""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","0,0,1]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.9999000099990001,0.0,3
372,NEG,"[""花园"",""花草""]","[""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999500024998749,0.9999000099990001,0.0,0.0,2
373,POS,"[""胡姬花园"",""胡姬花""]","[""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
374,POS,"[""<环境"",""空气"",""花草树木"",""环境"",""话""]","[""POS"",""POS"",""NEG"",""NEG"",""NEU""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,1,0]","[0,0,0]",0.3999920001599968,0.1999960000799984,0.3999920001599968,0.0,0.0,0.9999000099990001,5
375,POS,"[""植物种类"",""地方""]","[""NEG"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2
376,POS,"[""花草树木拍照的时"",""不需要门票"",""花草树木"",""看""]","[""POS"",""POS"",""POS"",""NEG""]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4
377,,,,,,,,,,,,,,,,,,,
378,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
379,POS,"[""植物园"",""餐厅"",""门票"",""人"",""看""]","[""POS"",""POS"",""POS"",""POS"",""NEG""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.1999960000799984,0.0,0.7999840003199936,0.0,0.0,0.9999000099990001,5
380,POS,"[""散散步"",""还是很""]","[""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2
381,NEG,"[""花草树木"",""天""]","[""NEG"",""NEG""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999500024998749,0.0,0.0,0.9999000099990001,0.0,0.0,2
382,POS,"[""<景色"",""空气"",""儿"",""还是很"",""景色"",""花""]","[""POS"",""POS"",""POS"",""NEG"",""NEG"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,2]","[0,0,0]",0.3333277778703688,0.0,0.6666555557407376,0.0,0.0,0.9999000099990001,6
383,NEG,"[""植物园"",""还是很""]","[""NEU"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,1,0]","[0,0,0]",0.49997500124993743,0.49997500124993743,0.0,0.9999000099990001,0.0,0.0,2
384,,,,,,,,,,,,,,,,,,,
385,,,,,,,,,,,,,,,,,,,
386,POS,"[""胡姬花"",""花卉"",""花卉"",""兰花""]","[""POS"",""POS"",""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4
387,NEU,"[""看起来"",""草地""]","[""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.9999000099990001,0.0,2
388,POS,"[""环境""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
389,NEG,"[""景色"",""价格"",""植物园里面"",""地铁直达"",""门票价格"",""比较"",""买票""]","[""POS"",""NEG"",""NEG"",""POS"",""NEG"",""NEG"",""POS""]","[2,0,0]","[2,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,1]",0.5714204082798817,0.0,0.4285653062099113,0.9999000099990001,0.0,0.0,7
390,POS,"[""热带植物"",""人""]","[""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2
391,NEG,"[""热带植物""]","[""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
392,POS,"[""植物花草""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
393,POS,"[""空气"",""在园内散步"",""环境"",""地方"",""树木"",""感觉"",""人""]","[""POS"",""POS"",""POS"",""POS"",""NEG"",""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.14285510206997043,0.0,0.8571306124198226,0.0,0.0,0.9999000099990001,7
394,POS,"[""植物园"",""科普馆"",""还是很"",""还是很"",""还是很"",""还是很"",""树""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,7]","[0,0,0]",0.0,0.0,0.999985714489793,0.0,0.0,0.9999000099990001,7
395,NEU,"[""空气"",""免费的"",""外面"",""买票""]","[""POS"",""POS"",""NEG"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.9999000099990001,0.0,4
396,,,,,,,,,,,,,,,,,,,
397,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
398,NEG,"[""植物园里"",""非常"",""看""]","[""NEG"",""NEG"",""NEU""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,1,0]","[0,0,0]",0.6666444451851604,0.3333222225925802,0.0,0.9999000099990001,0.0,0.0,3
399,NEU,"[""兰花"",""携程购票"",""购票"",""安排"",""票""]","[""POS"",""POS"",""POS"",""NEU"",""POS""]","[0,0,2]","[0,1,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.1999960000799984,0.7999840003199936,0.0,0.9999000099990001,0.0,5
400,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
401,POS,"[""热带雨林"",""花园城市"",""植物"",""这里""]","[""POS"",""POS"",""NEG"",""NEG""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.49998750031249223,0.0,0.49998750031249223,0.0,0.0,0.9999000099990001,4
402,POS,"[""花园"",""花园"",""孩子"",""免费"",""非常"",""水""]","[""POS"",""POS"",""NEG"",""POS"",""NEG"",""NEG""]","[0,0,1]","[3,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.49999166680555324,0.0,0.49999166680555324,0.0,0.0,0.9999000099990001,6
403,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
404,,,,,,,,,,,,,,,,,,,
405,,,,,,,,,,,,,,,,,,,
406,POS,"[""<规划"",""热带植物"",""看"",""看"",""看"",""看""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,5]","[0,0,0]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6
407,POS,"[""体""]","[""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
408,NEG,"[""交通""]","[""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
409,POS,"[""生态环境"",""绿色植被"",""非常""]","[""POS"",""POS"",""NEG""]","[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3
410,NEU,"[""景点"",""mm"",""景点"",""兰花"",""花""]","[""POS"",""NEG"",""POS"",""NEG"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.3999920001599968,0.0,0.5999880002399952,0.0,0.9999000099990001,0.0,5
411,POS,"[""花"",""花园"",""花园"",""地方"",""赏花"",""景色"",""观赏"",""道路""]","[""POS"",""POS"",""POS"",""NEG"",""NEG"",""POS"",""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","3,0,4]","[0,0,0]",0.499993750078124,0.0,0.499993750078124,0.0,0.0,0.9999000099990001,8
412,POS,"[""景点""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
413,POS,"[""绿化"",""花朵""]","[""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
414,NEG,"[""纪念品"",""纪念品""]","[""NEG"",""NEG""]","[2,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.9999500024998749,0.0,0.0,0.9999000099990001,0.0,0.0,2
415,POS,"[""配上星期"",""表演""]","[""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
416,,,,,,,,,,,,,,,,,,,
417,NEU,"[""花草"",""人""]","[""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.9999000099990001,0.0,2
418,POS,"[""狗遛"",""景色"",""植物园"",""胡姬花"",""票""]","[""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5
419,NEG,"[""胡姬花"",""园内"",""路""]","[""POS"",""NEG"",""NEG""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.6666444451851604,0.0,0.3333222225925802,0.9999000099990001,0.0,0.0,3
420,POS,"[""地""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
421,NEU,"[""买套票"",""非常"",""非常"",""非常""]","[""POS"",""POS"",""POS"",""POS""]","[0,0,1]","[0,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999750006249845,0.0,0.9999000099990001,0.0,4
422,NEG,"[""干净""]","[""NEG""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
423,NEG,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.9999000099990001,0.0,0.0,0
424,POS,"[""姬花"",""胡姬花"",""花园里面"",""植物""]","[""POS"",""POS"",""POS"",""NEG""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4
425,POS,"[""散步"",""这里"",""看""]","[""POS"",""NEG"",""NEU""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,1,1]","[0,0,0]",0.3333222225925802,0.3333222225925802,0.3333222225925802,0.0,0.0,0.9999000099990001,3
426,NEG,"[""景点"",""理"",""花草树木"",""人太多"",""公园""]","[""NEG"",""POS"",""NEG"",""NEG"",""NEG""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","3,0,0]","[0,0,0]",0.7999840003199936,0.0,0.1999960000799984,0.9999000099990001,0.0,0.0,5
427,POS,"[""环境"",""花草树木"",""非常"",""非常""]","[""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999750006249845,0.0,0.0,0.9999000099990001,4
428,NEG,"[""环境"",""花园"",""门票"",""散步"",""非常"",""人"",""人""]","[""POS"",""POS"",""POS"",""NEG"",""NEG"",""NEG"",""NEG""]","[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","3,0,2]","[0,0,0]",0.5714204082798817,0.0,0.4285653062099113,0.9999000099990001,0.0,0.0,7
429,NEU,"[""景色""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.9999000099990001,0.0,1
430,POS,"[""花园"",""买票""]","[""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
431,POS,"[""兰花"",""热带风情"",""热带风情"",""胡姬花"",""门票"",""非常"",""非常""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,4]","[0,0,0]",0.0,0.0,0.999985714489793,0.0,0.0,0.9999000099990001,7
432,POS,"[""植被"",""地""]","[""NEG"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2
433,,,,,,,,,,,,,,,,,,,
434,,,,,,,,,,,,,,,,,,,
435,NEU,"[""<景色"",""一"",""静"",""里面"",""里面"",""景色"",""人"",""车""]","[""POS"",""POS"",""POS"",""NEG"",""NEG"",""POS"",""NEG"",""NEG""]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","3,0,3]","[1,0,0]",0.499993750078124,0.0,0.499993750078124,0.0,0.9999000099990001,0.0,8
436,NEG,"[""<"",""物园"",""滨海湾花园""]","[""NEG"",""NEG"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[1,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.6666444451851604,0.0,0.3333222225925802,0.9999000099990001,0.0,0.0,3
437,POS,"[""兰花"",""花草"",""环境"",""园内""]","[""POS"",""POS"",""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4
438,NEG,"[""里面"",""兰花"",""种植""]","[""NEG"",""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","3,0,0]","[0,0,0]",0.9999666677777407,0.0,0.0,0.9999000099990001,0.0,0.0,3
439,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
440,POS,"[""环境"",""一定要去"",""一定要去"",""热带植物"",""非常"",""话""]","[""POS"",""POS"",""POS"",""POS"",""NEG"",""POS""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,5]","[0,0,0]",0.1666638889351844,0.0,0.8333194446759221,0.0,0.0,0.9999000099990001,6
441,POS,"[""地""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
442,,,,,,,,,,,,,,,,,,,
443,POS,"[""植物园"",""植物"",""标识"",""草""]","[""POS"",""NEG"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4
444,NEU,"[""以来"",""兰花"",""话""]","[""NEU"",""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,1,1]","[0,0,0]",0.3333222225925802,0.3333222225925802,0.3333222225925802,0.0,0.9999000099990001,0.0,3
445,NEG,"[""植"",""园"",""唯"",""的可取点"",""地""]","[""NEG"",""NEG"",""POS"",""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[2,0,0]","[0,0,1]","[0,0,0]","[1,0,0]","1,0,0]","[0,0,0]",0.7999840003199936,0.0,0.1999960000799984,0.9999000099990001,0.0,0.0,5
446,POS,"[""热带的花"",""奇珍异卉"",""胡姬花"",""这里""]","[""POS"",""POS"",""POS"",""NEG""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4
447,POS,"[""环境"",""主题""]","[""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2
448,POS,"[""悠"",""的闲逛"",""花草树木""]","[""POS"",""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","1,0,1]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3
449,,,,,,,,,,,,,,,,,,,
