,REVIEW_INDEX,ASPECT,POLARITY
890,GBB_127,看,POS
891,GBB_127,人,POS
892,GBB_127,秀,POS
893,GBB_127,看,POS
894,GBB_128,花园,POS
895,GBB_128,非常,POS
896,GBB_128,非常,POS
897,GBB_128,经历,POS
898,GBB_128,非常,POS
899,GBB_128,东西,NEG
900,GBB_129,植物园,POS
901,GBB_129,拍照,POS
902,GBB_129,逛逛,POS
903,GBB_129,的问题,NEG
904,GBB_129,出行,POS
905,GBB_129,拍,NEG
906,GBB_130,双馆,POS
907,GBB_130,植物,POS
908,GBB_130,大小植物,POS
909,GBB_130,花穹馆,POS
910,GBB_131,周边,NEU
911,GBB_131,电梯,NEU
912,GBB_131,白天,NEU
913,GBB_131,白天晚上,POS
914,GBB_132,滨海湾花园,POS
915,GBB_132,滨海湾花园,POS
916,GBB_132,灯光秀,POS
917,GBB_132,地,POS
918,GBB_132,打卡,POS
919,GBB_133,非常,NEU
920,GBB_133,花园,POS
921,GBB_133,花草,POS
922,GBB_133,看,NEU
923,GBB_133,规划布置,POS
924,GBB_134,海湾花园,POS
925,GBB_134,海湾花园,POS
926,GBB_134,海湾花园,POS
927,GBB_134,还是很,NEG
928,GBB_134,冷气,POS
929,GBB_134,衣服,POS
930,GBB_135,光线,POS
931,GBB_135,室内,POS
932,GBB_135,室外,NEG
933,GBB_135,景点,POS
934,GBB_135,凉,NEG
935,GBB_136,花园,POS
936,GBB_136,滨海湾花园,POS
937,GBB_136,植物,POS
938,GBB_136,景点,POS
939,GBB_136,郁金香展,POS
940,GBB_136,景点,POS
941,GBB_136,瀑布,POS
942,GBB_136,非常,NEG
943,GBB_136,花园,POS
944,GBB_136,看,NEG
945,GBB_136,滨海湾花园,POS
946,GBB_137,买票,POS
947,GBB_137,地,POS
948,GBB_137,奇花异草,NEG
949,GBB_137,非常,POS
950,GBB_137,花园,POS
951,GBB_137,滨海花园,POS
952,GBB_137,标志,NEG
953,GBB_137,非常,POS
954,GBB_138,湾公,POS
955,GBB_138,拍,NEU
956,GBB_138,滨海湾花园,POS
957,GBB_138,阳光,NEG
958,GBB_138,布景,NEG
959,GBB_138,位置,POS
960,GBB_138,早上去,NEU
961,GBB_138,门票,POS
962,GBB_138,套票,POS
963,GBB_138,亮灯,POS
964,GBB_138,位置,POS
965,GBB_138,非常,NEG
966,GBB_138,下午,NEG
967,GBB_138,热带国家,POS
968,GBB_138,提前买,POS
969,GBB_138,滨海湾花园,POS
970,GBB_138,位置,POS
971,GBB_138,亮灯,POS
972,GBB_138,温室的布局,POS
973,GBB_138,颜色,POS
974,GBB_138,人,POS
975,GBB_138,游玩,NEU
976,GBB_138,亮灯,POS
977,GBB_138,随便拍,NEU
978,GBB_138,花的,POS
979,GBB_138,景点,POS
980,GBB_138,金沙酒店,NEU
981,GBB_138,云雾森林,POS
982,GBB_138,云雾森林,POS
983,GBB_138,海湾花园,POS
984,GBB_138,眼界,POS
985,GBB_138,赏植物,POS
986,GBB_138,室内温度,NEG
987,GBB_138,怎么拍,NEG
988,GBB_138,花,NEG
989,GBB_138,衣服,NEG
990,GBB_139,亮滨海湾的夜,POS
991,GBB_139,滨海湾的夜,POS
992,GBB_139,色大,POS
993,GBB_139,夜幕,POS
994,GBB_140,天,NEG
995,GBB_140,温室,NEG
996,GBB_140,拍照,POS
997,GBB_140,看,NEG
998,GBB_140,天,NEG
999,GBB_141,套票,NEG
1000,GBB_141,售票,POS
1001,GBB_141,提前买,NEG
1002,GBB_141,滨海湾花园,POS
1003,GBB_141,门票,POS
1004,GBB_142,滨海湾花园,POS
1005,GBB_142,灯光秀,POS
1006,GBB_143,园林绿化覆盖率,POS
1007,GBB_143,走着,NEU
1008,GBB_143,flowerPUNCTdome,NEG
1009,GBB_143,滨海湾金沙,NEU
1010,GBB_143,看,NEG
1011,GBB_143,花的,POS
1012,GBB_143,flowerdome,NEG
1013,GBB_143,买票,POS
1014,GBB_143,flowerdome,NEG
1015,GBB_143,联票,POS
1016,GBB_144,奇珍异草,NEG
1017,GBB_144,花卉植物,NEU
1018,GBB_144,非常,POS
1019,GBB_144,看,NEG
1020,GBB_144,景点,POS
1021,GBB_144,非常,POS
1022,GBB_144,观赏,NEU
1023,GBB_145,票,POS
1024,GBB_145,花,POS
1025,GBB_145,两个温室,POS
1026,GBB_145,雨雾,POS
1027,GBB_145,花园,POS
1028,GBB_145,雨雾花园,POS
1029,GBB_145,雨雾,POS
1030,GBB_145,花园,POS
1031,GBB_146,海湾花园,POS
1032,GBB_146,摩天轮,POS
1033,GBB_146,滨海湾花园,POS
1034,GBB_147,滨海湾花园,POS
1035,GBB_147,花,POS
1036,GBB_147,人,POS
1037,GBB_147,滨海湾花园,POS
1038,GBB_147,奇花异草,POS
1039,GBB_147,人,POS
1040,GBB_147,奇花异草,POS
1041,GBB_147,人,POS
1042,GBB_147,出来,NEG
1043,GBB_147,云雾林,POS
1044,GBB_147,滨海湾花园,POS
1045,GBB_147,电子票,POS
1046,GBB_148,非常,POS
1047,GBB_148,非常,POS
1048,GBB_148,非常,POS
1049,GBB_149,感觉,POS
1050,GBB_149,一定要去,POS
1051,GBB_149,一定要去,POS
1052,GBB_149,一定要去,POS
1053,GBB_150,一定要去,POS
1054,GBB_150,多肉植物,NEG
1055,GBB_150,花园,POS
1056,GBB_150,一定要去,POS
1057,GBB_150,花园,POS
1058,GBB_150,多肉,NEG
1059,GBB_150,花草,POS
1060,GBB_150,花园,POS
1061,GBB_150,还是很,NEG
1062,GBB_150,花草,POS
1063,GBB_150,花园,POS
1064,GBB_150,种植,NEG
1065,GBB_150,花草,POS
1066,GBB_151,种植,NEG
1067,GBB_151,花园,POS
1068,GBB_151,花园,POS
1069,GBB_151,花草,POS
1070,GBB_151,花园,POS
1071,GBB_151,还是很,NEG
1072,GBB_151,多肉植物,NEG
1073,GBB_151,一定要去,POS
1074,GBB_151,花园,POS
1075,GBB_151,花草,POS
1076,GBB_151,花草,POS
1077,GBB_151,多肉,NEG
1078,GBB_151,一定要去,POS
1079,GBB_152,云雾林,POS
1080,GBB_152,云雾林和花穹,POS
1081,GBB_152,花穹,POS
1082,GBB_152,花园,POS
1083,GBB_153,散步活动,POS
1084,GBB_153,环境,POS
1085,GBB_153,门票,POS
1086,GBB_153,体验,POS
1087,GBB_153,景色,POS
1088,GBB_153,，开,POS
1089,GBB_153,人,POS
1090,GBB_153,自然环境,POS
1091,GBB_153,非常,POS
1092,GBB_153,，开,POS
1093,GBB_153,，开,POS
1094,GBB_154,光秀,POS
1095,GBB_154,白天,POS
1096,GBB_154,晚上看,POS
1097,GBB_154,秀,POS
1098,GBB_154,音乐,POS
1099,GBB_154,晚上灯光,POS
1100,GBB_154,地铁直达,POS
1101,GBB_154,滨海湾花园,POS
1102,GBB_154,白天,POS
1103,GBB_155,看,NEU
1104,GBB_155,海湾花园,POS
1105,GBB_155,海湾花园,POS
1106,GBB_155,花区的新加坡果园,POS
1107,GBB_155,非常,POS
1108,GBB_155,人,POS
1109,GBB_156,票,NEU
1110,GBB_156,程订票,POS
1111,GBB_156,空中花园,NEG
1112,GBB_156,造型,POS
1113,GBB_156,景点,POS
1114,GBB_156,部,POS
1115,GBB_156,景观,POS
1116,GBB_156,造型,POS
1117,GBB_158,植物,NEG
1118,GBB_158,白天,NEG
1119,GBB_158,植物,NEG
1120,GBB_159,里面的花园,POS
1121,GBB_159,海滨湾花园,POS
1122,GBB_159,门票,POS
1123,GBB_159,空调,NEG
1124,GBB_159,海滨湾花园,POS
1125,GBB_159,打卡,POS
1126,GBB_159,超级树,POS
1127,GBB_160,非常,POS
1128,GBB_160,非常,POS
1129,GBB_161,亲,POS
1130,GBB_161,票,POS
1131,GBB_161,圣诞气氛,POS
1132,GBB_161,浓浓的圣诞气氛,POS
1133,GBB_161,亲子游,POS
1134,GBB_161,游,POS
1135,GBB_161,亲子游,POS
1136,GBB_161,亲子游,POS
1137,GBB_161,票,POS
1138,GBB_161,照片,NEG
1139,GBB_161,非常,POS
1140,GBB_162,打卡,POS
1141,GBB_162,网上买票,POS
1142,GBB_162,便一拍,POS
1143,GBB_162,拍照,POS
1144,GBB_162,现场买,POS
1145,GBB_162,滨海湾花园,POS
1146,GBB_163,打卡,POS
1147,GBB_163,景点,POS
1148,GBB_163,晚上看,NEG
1149,GBB_163,滨海花园,POS
1150,GBB_163,灯光秀,NEG
1151,GBB_163,城市花园,POS
1152,GBB_163,华人,POS
1153,GBB_165,换票,POS
1154,GBB_165,滨海湾花园,POS
1155,GBB_165,亲子游,POS
1156,GBB_165,门票,POS
1157,GBB_165,亲子游,POS
1158,GBB_165,购票,POS
1159,GBB_165,现场买票,POS
1160,GBB_165,一定要去,POS
1161,GBB_165,亲子游,POS
1162,GBB_165,亲子游,POS
1163,GBB_165,三个景点,POS
1164,GBB_165,人,NEG
1165,GBB_165,非常,POS
1166,GBB_165,滨海湾花园,POS
1167,GBB_165,售票,POS
1168,GBB_165,南花园,POS
1169,GBB_165,一定要去,POS
1170,GBB_165,花园城市,POS
1171,GBB_165,一定要去,POS
1172,GBB_165,网上买票,POS
1173,GBB_165,子游,POS
1174,GBB_165,三个景点,POS
1175,GBB_165,通票,POS
1176,GBB_166,室内花园,POS
1177,GBB_166,冷室,NEG
1178,GBB_166,云雾林,POS
1179,GBB_166,云雾林,POS
1180,GBB_166,背景,NEG
1181,GBB_166,海湾花园,POS
1182,GBB_166,奇幻花园,POS
1183,GBB_166,门票,POS
1184,GBB_166,白天,POS
1185,GBB_166,滨海湾花园,POS
1186,GBB_166,秀,POS
1187,GBB_166,天黑了,NEG
1188,GBB_166,体验,POS
1189,GBB_166,景点,POS
1190,GBB_166,奇花异卉,POS
1191,GBB_166,擎天大树,NEG
1192,GBB_166,大花园,POS
1193,GBB_166,冷气,POS
1194,GBB_166,灯光秀,POS
1195,GBB_166,高科技,POS
1196,GBB_166,奇幻花园,POS
1197,GBB_166,门票,POS
1198,GBB_166,花园,POS
1199,GBB_166,瀑布,POS
1200,GBB_166,奇幻花园,POS
1201,GBB_166,在金沙酒店去滨海湾花园,POS
1202,GBB_166,仙人掌,POS
1203,GBB_166,拍照,NEG
1204,GBB_166,滨海东花园,POS
1205,GBB_166,南花园,POS
1206,GBB_166,两座冷室,POS
1207,GBB_166,住在金沙酒店去滨海湾花园,POS
1208,GBB_166,非常,NEU
1209,GBB_166,supertree,NEG
1210,GBB_167,灯光表演,POS
1211,GBB_167,买票,POS
1212,GBB_167,超级树,POS
1213,GBB_167,去步行,POS
1214,GBB_167,花园城市,POS
1215,GBB_167,灯光表演,POS
1216,GBB_167,打卡,POS
1217,GBB_167,滨海湾花园,POS
1218,GBB_167,地方,POS
1219,GBB_167,超级花园,POS
1220,GBB_169,门票,POS
1221,GBB_169,背景,NEG
1222,GBB_169,拍照,NEG
1223,GBB_169,仙人掌,POS
1224,GBB_169,景点,POS
1225,GBB_169,滨海湾花园,POS
1226,GBB_169,门票,POS
1227,GBB_169,GardensbytheBay,POS
1228,GBB_169,奇幻花园,POS
1229,GBB_169,瀑布,POS
1230,GBB_169,高科技,POS
1231,GBB_169,滨海湾花园,POS
1232,GBB_169,冷气,POS
1233,GBB_169,奇幻花园,POS
1234,GBB_169,奇幻花园,POS
1235,GBB_169,室内花园,POS
1236,GBB_169,天黑了,NEG
1237,GBB_169,体验,POS
1238,GBB_169,南花园,POS
1239,GBB_169,花园,POS
1240,GBB_169,住在金沙酒店去滨海湾花园,POS
1241,GBB_169,滨海东花园,POS
1242,GBB_169,白天,POS
1243,GBB_169,大花园,POS
1244,GBB_169,擎天大树,NEG
1245,GBB_169,秀,POS
1246,GBB_169,两座冷室,POS
1247,GBB_169,云雾林,POS
1248,GBB_169,supertree,NEG
1249,GBB_169,云雾林,POS
1250,GBB_169,海湾花园,POS
1251,GBB_169,灯光秀,POS
1252,GBB_169,冷室,NEG
1253,GBB_169,非常,NEU
1254,GBB_169,奇花异卉,POS
1255,GBB_169,在金沙酒店去滨海湾花园,POS
1256,GBB_170,花穹和云雾,POS
1257,GBB_170,大热天在室外,NEG
1258,GBB_170,吃,NEG
1259,GBB_170,烤海鲜,NEG
1260,GBB_170,烤肉,NEG
1261,GBB_170,滨海湾花园,POS
1262,GBB_170,花穹和云雾森林,POS
1263,GBB_170,烤肉烤海鲜,POS
1264,GBB_171,非常,POS
1265,GBB_171,灯光秀表演,POS
1266,GBB_171,景色,POS
1267,GBB_171,滨海湾花园,POS
1268,GBB_171,景点,POS
1269,GBB_173,面,POS
1270,GBB_173,拍照打卡,NEG
1271,GBB_173,照,POS
1272,GBB_173,树,POS
1273,GBB_173,景点,NEG
1274,GBB_175,游玩,POS
1275,GBB_175,空调,POS
1276,GBB_175,比较,POS
1277,GBB_176,游玩,POS
1278,GBB_176,带着孩子,POS
1279,GBB_176,里面,NEG
1280,GBB_176,游玩,POS
1281,GBB_176,美景,NEG
1282,GBB_176,冷,NEG
1283,GBB_176,非常,POS
1284,GBB_176,冷,NEG
1285,GBB_176,游玩,POS
1286,GBB_176,非常,POS
1287,GBB_177,非常,POS
1288,GBB_177,秀,POS
1289,GBB_177,非常,POS
1290,GBB_177,秀,POS
1291,GBB_177,打车前往,POS
1292,GBB_177,非常,POS
1293,GBB_177,花园,POS
1294,GBB_177,空调,POS
1295,GBB_177,灯光秀,POS
1296,GBB_178,美丽,POS
1297,GBB_178,白天黑夜,NEG
1298,GBB_178,入园,NEU
1299,GBB_178,空调,NEG
1300,GBB_178,美丽,POS
1301,GBB_178,灯饰,POS
1302,GBB_178,晚上,POS
1303,GBB_178,美丽,POS
1304,GBB_178,看,NEU
1305,GBB_178,冷,NEG
1306,GBB_179,滨海湾花园,NEG
1307,GBB_179,天,NEG
1308,GBB_179,华侨银行走廊,POS
1309,GBB_179,白天晚上,POS
1310,GBB_179,植物的,NEG
1311,GBB_180,植物园,NEG
1312,GBB_180,温室,POS
1313,GBB_180,灯光show,POS
1314,GBB_180,植,POS
1315,GBB_181,亲子游玩,POS
1316,GBB_181,花草,POS
1317,GBB_181,亲子游,POS
1318,GBB_181,亲子游,POS
1319,GBB_181,环境,POS
1320,GBB_181,亲子游,POS
1321,GBB_182,景,POS
1322,GBB_182,花园,POS
1323,GBB_182,夜景表演,POS
1324,GBB_182,风景,POS
1325,GBB_182,设计,POS
1326,GBB_183,带孩子,NEU
1327,GBB_183,气候,NEG
1328,GBB_183,看,NEG
1329,GBB_183,地,POS
1330,GBB_183,凉,NEG
1331,GBB_183,植物,POS
1332,GBB_184,里面,NEG
1333,GBB_184,非常,POS
1334,GBB_184,非常,POS
1335,GBB_184,非常,POS
1336,GBB_184,植物,POS
1337,GBB_184,儿童乐园,POS
1338,GBB_184,冰淇淋,POS
1339,GBB_184,吃,NEG
1340,GBB_184,物,POS
1341,GBB_184,植物,POS
1342,GBB_185,设计,POS
1343,GBB_185,云雾林,POS
1344,GBB_185,布局,POS
1345,GBB_185,图片,NEG
1346,GBB_186,喜欢绿植,NEG
1347,GBB_186,室内,POS
1348,GBB_186,绿植,POS
1349,GBB_186,地,POS
1350,GBB_186,非常,NEU
1351,GBB_186,地,POS
1352,GBB_186,品种,NEG
1353,GBB_186,看,POS
1354,GBB_186,看,POS
1355,GBB_186,看,POS
1356,GBB_187,滨海花园,POS
1357,GBB_187,温度,POS
1358,GBB_187,公园,POS
1359,GBB_188,植物园外形,POS
1360,GBB_188,滨海湾花园,POS
1361,GBB_188,外形,POS
1362,GBB_189,儿童戏水池,POS
1363,GBB_189,夜景,POS
1364,GBB_189,室内,POS
1365,GBB_189,人,POS
1366,GBB_189,路,POS
1367,GBB_190,非常,POS
1368,GBB_190,物,POS
1369,GBB_190,海湾花园,POS
1370,GBB_190,花园自然,POS
1371,GBB_190,花园里,POS
1372,GBB_190,晚上,POS
1373,GBB_190,会,POS
1374,GBB_190,海湾花园,POS
1375,GBB_190,逛一逛,POS
1376,GBB_190,花园,NEG
1377,GBB_190,植物种类,NEG
1378,GBB_190,花园里,POS
1379,GBB_191,花园里,NEG
1380,GBB_191,城市花园,POS
1381,GBB_191,睡莲和各种水鸟,POS
1382,GBB_191,看起来,POS
1383,GBB_191,里面,POS
1384,GBB_191,区,POS
1385,GBB_191,滨海花园,POS
1386,GBB_191,城市花园,POS
1387,GBB_191,滨海花园,POS
1388,GBB_191,金沙,POS
1389,GBB_192,灯光秀,NEG
1390,GBB_192,双馆室内景点,NEU
1391,GBB_192,室内景点,POS
1392,GBB_192,空中步道,POS
1393,GBB_193,非常,POS
1394,GBB_193,非常,POS
1395,GBB_193,海湾,POS
1396,GBB_193,公园,POS
1397,GBB_193,非常,POS
1398,GBB_194,扫码入园PUNCT,POS
1399,GBB_194,夜晚的狮,POS
1400,GBB_194,扫码入园,POS
1401,GBB_194,人,POS
1402,GBB_194,灯光秀,POS
1403,GBB_194,票,POS
1404,GBB_195,非常,POS
1405,GBB_195,天空树底下看灯光秀,POS
1406,GBB_195,躺,POS
1407,GBB_196,比较,NEG
1408,GBB_196,内环境,POS
1409,GBB_196,空调,POS
1410,GBB_196,景点,POS
1411,GBB_197,名字,NEG
1412,GBB_197,花卉,NEG
1413,GBB_197,植物,NEG
1414,GBB_197,衣服,NEG
1415,GBB_197,两个馆,NEG
1416,GBB_197,冷,NEG
1417,GBB_197,两个馆都,NEG
1418,GBB_197,花,NEG
1419,GBB_198,云雾林,POS
1420,GBB_198,花园,POS
1421,GBB_198,衣服,NEG
1422,GBB_198,非常,POS
1423,GBB_198,花穹,NEG
1424,GBB_198,花园,POS
1425,GBB_198,非常,POS
1426,GBB_198,花园,POS
1427,GBB_198,非常,POS
1428,GBB_199,电子票,POS
1429,GBB_199,植物,POS
1430,GBB_199,门票,NEG
1431,GBB_199,进去,NEU
1432,GBB_199,看,NEU
1433,GBB_199,携程上,POS
1434,GBB_200,滨海湾花园,POS
1435,GBB_200,滨海湾花园,POS
1436,GBB_200,建筑与自然,POS
1437,GBB_200,看,NEG
1438,GBB_200,白天的景色,POS
1439,GBB_200,打卡,POS
1440,GBB_201,花穹和云雾林,POS
1441,GBB_201,精致,POS
1442,GBB_201,精致,POS
1443,GBB_201,灯光表演,NEG
1444,GBB_201,单买票,NEG
1445,GBB_201,买套票,POS
1446,GBB_201,植物,POS
1447,GBB_201,设计,POS
1448,GBB_201,植物种类,POS
1449,GBB_201,植物种类,POS
1450,GBB_201,买套票,POS
1451,GBB_201,精致,POS
1452,GBB_201,精致,POS
1453,GBB_201,买套票,POS
1454,GBB_202,打车,POS
1455,GBB_202,司机,POS
1456,GBB_203,室内景点,POS
1457,GBB_204,不用门票,POS
1458,GBB_204,视角,NEG
1459,GBB_204,南花园,POS
1460,GBB_204,景点,POS
1461,GBB_204,滨海湾花园,POS
1462,GBB_204,全景,POS
1463,GBB_204,门票,POS
1464,GBB_204,天空树,POS
1465,GBB_204,视野,POS
1466,GBB_204,滨海天空树夜景,POS
1467,GBB_204,白天逛,POS
1468,GBB_204,滨海湾花园,POS
1469,GBB_204,票价,POS
1470,GBB_204,票,POS
1471,GBB_204,躺在地上仰望,NEG
1472,GBB_204,音乐,POS
1473,GBB_204,景点,POS
1474,GBB_204,户外花园,POS
1475,GBB_204,地上仰望巨大的天空树,POS
1476,GBB_204,城市,NEG
1477,GBB_205,灯火,POS
1478,GBB_205,还是很,POS
1479,GBB_205,还是很,POS
1480,GBB_205,味道,POS
1481,GBB_205,夜景,POS
1482,GBB_205,还是很,POS
1483,GBB_205,夜景,POS
1484,GBB_206,灯光秀,POS
1485,GBB_206,地,NEG
1486,GBB_206,空中花园,POS
1487,GBB_206,空中花园,POS
1488,GBB_208,后面,NEG
1489,GBB_208,室内,POS
1490,GBB_208,室外戏水区,POS
1491,GBB_208,小孩玩,POS
1492,GBB_208,带小孩去,POS
1493,GBB_208,带小孩,POS
1494,GBB_208,小孩,POS
1495,GBB_208,走过去,NEG
1496,GBB_208,景点,POS
1497,GBB_208,走过去,NEG
1498,GBB_209,门票价格,POS
1499,GBB_209,凉,POS
1500,GBB_209,人工景点,POS
1501,GBB_209,滨海湾花园,POS
1502,GBB_209,门票,POS
1503,GBB_209,FlowerDome,NEG
1504,GBB_209,地方,POS
1505,GBB_209,户外花园,POS
1506,GBB_210,景点,POS
1507,GBB_210,外景,POS
1508,GBB_210,白天看着,POS
1509,GBB_210,绿色,NEG
1510,GBB_210,工作,NEG
1511,GBB_210,FlowerDome,NEG
1512,GBB_210,买票,POS
1513,GBB_210,花卉,POS
1514,GBB_210,几个馆,POS
1515,GBB_210,随便拍拍,POS
1516,GBB_210,几个馆,POS
1517,GBB_210,话,POS
1518,GBB_210,滨海湾花园,POS
1519,GBB_210,看,NEU
1520,GBB_212,现代科技感,POS
1521,GBB_212,城市,POS
1522,GBB_213,l,POS
1523,GBB_214,里面,POS
1524,GBB_214,花园,POS
1525,GBB_214,假消,POS
1526,GBB_214,凉,NEG
1527,GBB_215,晚上,POS
1528,GBB_215,空调,POS
1529,GBB_215,取票,POS
1530,GBB_215,白天,NEG
1531,GBB_215,白天去,POS
1532,GBB_215,室内,POS
1533,GBB_215,行程,POS
1534,GBB_215,这个,POS
1535,GBB_215,非常,NEU
1536,GBB_215,携程订票,POS
1537,GBB_215,票,POS
1538,GBB_215,白天去,POS
1539,GBB_216,交通,POS
1540,GBB_216,非常,NEG
1541,GBB_216,交通,POS
1542,GBB_216,人,NEG
1543,GBB_216,服务,POS
1544,GBB_216,服务,POS
1545,GBB_217,天气,NEG
1546,GBB_217,白天景致,POS
1547,GBB_217,灯光后,POS
1548,GBB_217,白天景,POS
1549,GBB_217,天气,NEG
1550,GBB_217,果,POS
1551,GBB_218,花穹,NEG
1552,GBB_218,拍照,NEU
1553,GBB_218,照片,POS
1554,GBB_218,双馆门票,NEG
1555,GBB_218,两个馆内,NEG
1556,GBB_218,进入,POS
1557,GBB_218,照片拍出,POS
1558,GBB_218,云雾林,POS
1559,GBB_218,地方,NEG
1560,GBB_218,拍出来,POS
1561,GBB_218,看,NEG
1562,GBB_218,地方,NEG
1563,GBB_219,天,POS
1564,GBB_219,非常,NEU
1565,GBB_219,云雾林,POS
1566,GBB_219,景点,POS
1567,GBB_219,擎天树,POS
1568,GBB_219,花园,POS
1569,GBB_219,看的,NEU
1570,GBB_220,周围花园,POS
1571,GBB_220,精致,POS
1572,GBB_220,人,POS
1573,GBB_220,美景,POS
1574,GBB_220,美景,POS
1575,GBB_220,滨海湾花园,POS
1576,GBB_220,树形结构,POS
1577,GBB_220,花园,NEG
1578,GBB_222,车,NEG
1579,GBB_222,滨海湾花园,POS
1580,GBB_222,南花园,POS
1581,GBB_222,水,POS
1582,GBB_222,风格,POS
1583,GBB_222,花园,POS
1584,GBB_222,水岸花园,POS
1585,GBB_222,餐,POS
1586,GBB_222,宝,NEG
1587,GBB_222,价格,NEG
1588,GBB_222,滨海东花园,POS
1589,GBB_222,上去,NEU
1590,GBB_222,景点,NEG
1591,GBB_222,文化遗产花园,POS
1592,GBB_222,里面,NEG
1593,GBB_222,擎天大树,POS
1594,GBB_222,景色,POS
1595,GBB_222,位置,POS
1596,GBB_222,布置,POS
1597,GBB_223,人,POS
1598,GBB_223,超级树,POS
1599,GBB_223,云雾林,POS
1600,GBB_223,拍夜景,POS
1601,GBB_223,人,POS
1602,GBB_224,灯光秀,POS
1603,GBB_224,看的,POS
1604,GBB_224,里面,NEG
1605,GBB_224,走廊,NEG
1606,GBB_224,住在金沙酒店,NEG
1607,GBB_224,关闭,NEG
1608,GBB_225,花园,POS
1609,GBB_225,打卡,POS
1610,GBB_226,拍照,POS
1611,GBB_226,躺在大树底下,POS
1612,GBB_226,秀,POS
1613,GBB_226,花卉馆,NEG
1614,GBB_226,雨林馆,POS
1615,GBB_227,孩子玩,POS
1616,GBB_227,空气,POS
1617,GBB_227,儿童乐园,POS
1618,GBB_227,孩子,POS
1619,GBB_228,云雾森林,POS
1620,GBB_228,看,NEU
1621,GBB_228,灯光秀,POS
1622,GBB_228,晚上,POS
1623,GBB_229,空间,POS
1624,GBB_229,物世界,POS
1625,GBB_230,人工,POS
1626,GBB_230,出行,POS
1627,GBB_230,全,POS
1628,GBB_230,花园城市,POS
1629,GBB_230,花花草草,NEG
1630,GBB_230,花花草草,NEG
1631,GBB_230,出,POS
1632,GBB_230,瀑布,POS
1633,GBB_230,里面,NEG
1634,GBB_230,,POS
1635,GBB_231,吸氧,POS
1636,GBB_231,花草,POS
1637,GBB_232,看,NEG
1638,GBB_232,小孩子在里面走走,POS
1639,GBB_233,拍照,POS
1640,GBB_234,非常,NEG
1641,GBB_234,看,NEG
1642,GBB_235,环境,POS
1643,GBB_235,晚上,POS
1644,GBB_235,灯光秀,POS
1645,GBB_235,环,POS
1646,GBB_236,环境,POS
1647,GBB_237,购票,POS
1648,GBB_237,非常,POS
1649,GBB_237,景点,POS
1650,GBB_237,景点,POS
1651,GBB_237,入园,NEG
1652,GBB_237,非常,POS
1653,GBB_237,非常,POS
1654,GBB_237,景点,POS
1655,GBB_237,空气,POS
1656,GBB_238,景点,POS
1657,GBB_238,花园,POS
1658,GBB_238,景点,POS
1659,GBB_239,越逛,NEG
1660,GBB_239,品种,NEG
1661,GBB_239,花卉,NEG
1662,GBB_239,凉,NEG
1663,GBB_240,云雾林,NEG
1664,GBB_240,建筑,POS
1665,GBB_241,售票,POS
1666,GBB_241,票,POS
1667,GBB_241,花穹和云雾林,NEU
1668,GBB_241,空中索道,NEG
1669,GBB_241,看,NEU
1670,GBB_241,打卡,POS
1671,GBB_242,内部展示的东西,NEG
1672,GBB_242,还是很,NEG
1673,GBB_244,白天,NEG
1674,GBB_244,晚上的灯光,POS
1675,GBB_244,非常,POS
1676,GBB_244,景点,POS
1677,GBB_244,非常,POS
1678,GBB_244,灯光,POS
1679,GBB_244,晚上,POS
1680,GBB_245,风景线,POS
1681,GBB_245,花园景观,POS
1682,GBB_245,愈,POS
1683,GBB_245,滨海湾,POS
1684,GBB_245,滨海湾,POS
1685,GBB_245,造雨林瀑布,POS
1686,GBB_245,灯光,NEG
1687,GBB_245,美景,POS
1688,GBB_245,滨海湾花园双馆,POS
1689,GBB_245,风景线,POS
1690,GBB_245,美景,POS
1691,GBB_245,亮灯,POS
1692,GBB_245,花园,POS
1693,GBB_245,花园,POS
1694,GBB_246,灯光夜景,POS
1695,GBB_247,花,POS
1696,GBB_247,置,POS
1697,GBB_247,门票,POS
1698,GBB_247,布置,POS
1699,GBB_247,景,POS
1700,GBB_247,非常,NEG
1701,GBB_248,夜市,POS
1702,GBB_249,门票,POS
1703,GBB_249,摩天轮,NEG
1704,GBB_249,花园,POS
1705,GBB_249,比较,NEG
1706,GBB_249,夜景,NEG
1707,GBB_249,白天,POS
1708,GBB_249,白天去,POS
1709,GBB_250,花园城市,POS
1710,GBB_251,衣服,NEG
1711,GBB_251,云雾,NEG
1712,GBB_251,云雾缭绕,POS
1713,GBB_251,云雾穹,POS
1714,GBB_251,气候,POS
1715,GBB_252,云雾林,POS
1716,GBB_252,的服务意识,POS
1717,GBB_252,景点,POS
1718,GBB_253,灯光秀,POS
1719,GBB_253,晚上观看,NEG
1720,GBB_253,躺观看show,POS
1721,GBB_253,看的,NEG
1722,GBB_254,打卡,POS
1723,GBB_254,打卡,POS
1724,GBB_254,打卡,POS
1725,GBB_254,擎天树,POS
1726,GBB_254,景点,POS
1727,GBB_254,室内瀑布,POS
1728,GBB_255,花园,NEG
1729,GBB_255,非常,POS
1730,GBB_255,非常,POS
1731,GBB_255,室内植物园,POS
1732,GBB_255,非常,POS
1733,GBB_256,环境,POS
1734,GBB_256,境,POS
1735,GBB_256,生态,POS
1736,GBB_256,花园城市,POS
1737,GBB_256,主题公园,POS
1738,GBB_256,这个,POS
1739,GBB_256,花园城市,POS
1740,GBB_256,这个,POS
