TEXT,COUNT,SENTIMENT_KEYWORD_AGG_INDEX,ASPECT_CATEGORY_NAME,COVID_RELATED,SENTIMENT_KEYWORD_AGG_INDEX2
亲朋好友,4,6147,Family/ Friends,NA,865
佛螺髻,3,6987,NA,NA,877
停车费,13,1450,Facilities,NA,879
公园卡,7,2832,Facilities,NA,883
关系,8,2449,NA,NA,884
冬日,13,1501,NA,NA,886
几张,4,4813,NA,NA,887
出片,4,4890,NA,NA,888
分钟,24,771,NA,NA,889
北宋,7,2883,NA,NA,893
华夏,4,5137,NA,NA,895
印证,3,7074,NA,NA,898
名气大,10,1923,NA,NA,903
吴越忠懿王钱弘,3,6546,NA,NA,905
咖啡厅,4,4702,Food,NA,907
回事,6,3241,NA,NA,909
在一起,21,881,NA,NA,911
基础,15,1257,NA,NA,913
夏夜,3,6645,NA,NA,923
夕照山的雷峰,3,6646,NA,NA,926
夜晚的灯光,4,5099,NA,NA,928
朋友,239,61,Family/ Friends,NA,929
淤泥,9,2195,NA,NA,930
西湖的功绩,6,3416,POI/Places,NA,931
不去,53,349,NA,NA,932
两岸桃红柳绿,4,5976,Sightseeing,NA,933
任杭州,4,4176,NA,NA,934
份美景,4,4154,Sightseeing,NA,935
全民,7,2834,NA,NA,936
内心,19,989,NA,NA,937
最近,52,357,NA,NA,938
北宋元祐,4,5210,NA,NA,939
名气,30,595,NA,NA,940
后世,5,3904,NA,NA,941
堤长,4,4399,NA,NA,942
天气很好,10,1907,Environment and Ambiance,NA,943
密密麻麻的人,4,5552,Transportation/Accessibility,NA,944
小道,7,2791,Facilities,NA,945
屏山麓,4,5994,NA,NA,946
悻悻,4,6273,NA,NA,947
散淡,4,6024,NA,NA,948
旧称苏公堤,4,5355,POI/Places,NA,949
春色扑面而来,4,6232,Sightseeing,NA,950
杭州人民,4,4834,NA,NA,951
汽车,10,2073,Transportation/Accessibility,NA,952
点事,4,4569,NA,NA,953
热门景点,12,1566,POI/Places,NA,954
虹桥,6,3408,POI/Places,NA,955
让人感慨,5,3729,Experience,NA,956
诗人苏轼,4,5492,NA,NA,957
门前,9,2190,not_annotated_yet,NA,958
风景区的林荫大堤,4,5365,POI/Places,NA,959
一段路,4,5538,Transportation/Accessibility,NA,961
上一次,6,3705,NA,NA,965
世界文化遗产,55,336,NA,NA,966
世纪,16,1122,NA,NA,967
两岸的风光,3,6821,Sightseeing,NA,969
两岸风光,6,2946,Sightseeing,NA,970
了一,9,2167,NA,NA,971
亭子,8,2595,Facilities,NA,973
人间四月天,6,3588,NA,NA,975
以往,4,4315,NA,NA,978
元代,5,4039,NA,NA,979
全长近,4,4942,NA,NA,980
八角,4,4922,NA,NA,981
千岛湖,64,289,POI/Places,NA,983
新安江水库,10,2090,POI/Places,NA,984
黄山尖,10,2044,NA,NA,985
个小时,93,173,NA,NA,986
人工湖,8,2592,Facilities,NA,987
人也不多,24,739,Transportation/Accessibility,NA,988
千岛湖风景不错,6,3391,POI/Places,NA,989
岛上,76,236,NA,NA,990
总体来说,74,245,NA,NA,991
新安江水电站,6,3555,POI/Places,NA,992
梅峰岛,6,3697,POI/Places,NA,993
水库,6,3030,NA,NA,994
水质,7,2926,NA,NA,995
空气好,24,770,Environment and Ambiance,NA,996
风景很好,54,337,Sightseeing,NA,997
一层,49,375,NA,NA,998
上海,2089,2,NA,NA,999
世界三大千岛湖,4,6032,POI/Places,NA,1000
个岛,4,5374,NA,NA,1001
仙岛湖,4,4243,POI/Places,NA,1002
刚到的时候,4,4907,NA,NA,1003
千岛湖景区,4,5045,POI/Places,NA,1004
千岛湖景色,4,5033,POI/Places,NA,1005
千岛湖真的,4,5052,POI/Places,NA,1006
千岛湖风景,4,5053,POI/Places,NA,1007
境内,4,4411,NA,NA,1008
夕阳,48,385,Environment and Ambiance,NA,1009
天下第一秀水,4,4838,NA,NA,1010
太阳,40,450,Environment and Ambiance,NA,1011
好地方,361,28,POI/Places,NA,1012
安麓,4,6167,NA,NA,1013
小岛,46,405,NA,NA,1014
小部分,6,2959,NA,NA,1015
岛上风景,4,5745,Sightseeing,NA,1016
平均水深,4,5802,NA,NA,1017
弟弟妹妹,4,5662,Family/ Friends,NA,1018
总体千岛湖,4,6099,POI/Places,NA,1019
新安江上游,4,5894,NA,NA,1020
新年第一批游客,4,5897,NA,NA,1021
旅游季节,6,2976,NA,NA,1022
景美,22,848,Sightseeing,NA,1023
浙江省杭州市淳安县,4,4725,NA,NA,1024
父母,37,488,Family/ Friends,NA,1025
状元桥,4,4715,POI/Places,NA,1026
玩得,86,202,Experience,NA,1027
疫情问题人也不,4,4551,Safety,1,1028
碧水,5,3785,Sightseeing,NA,1029
立方米,6,3571,NA,NA,1030
翡翠般的岛屿,4,4233,NA,NA,1031
自助餐,75,238,Food,NA,1032
设施,181,93,Facilities,NA,1033
阳光明媚,12,1604,Environment and Ambiance,NA,1034
青山秀水,4,6069,Sightseeing,NA,1035
风景美,14,1377,Sightseeing,NA,1036
鱼头,4,6274,Food,NA,1037
鸡肋,7,2851,NA,NA,1038
一个小时,52,358,NA,NA,1043
一刻,19,975,NA,NA,1045
一大圈,9,2238,NA,NA,1046
一点,76,234,NA,NA,1048
一番风情,6,3560,NA,NA,1052
三天,4,5435,NA,NA,1057
下次一定,21,859,Experience,NA,1062
下次再来,67,280,Experience,NA,1063
不错 下次,4,5757,Experience,NA,1066
个人感觉,23,793,Experience,NA,1074
个多,31,584,NA,NA,1076
个月,9,2168,NA,NA,1079
中心,86,201,NA,NA,1083
云雾,8,2472,NA,NA,1094
人文历史,6,3473,Arts & Culture,NA,1098
人群,68,274,NA,NA,1099
什么的,16,1175,NA,NA,1101
价格实惠,37,494,Price,NA,1102
价比高,92,178,Price,NA,1103
体力不行,4,4287,NA,NA,1110
几个,39,463,NA,NA,1129
几个小时,16,1118,NA,NA,1131
出票,36,505,Transportation/Accessibility,NA,1133
午餐,12,1642,Food,NA,1174
古镇,5,4003,POI/Places,NA,1181
周末的时候,10,2089,NA,NA,1186
周边酒店,3,7300,NA,NA,1187
咔咔,3,6972,NA,NA,1188
商业味,3,7065,Experience,NA,1189
回程,9,2175,Transportation/Accessibility,NA,1191
国家,148,111,NA,NA,1192
白沙堤,3,7199,POI/Places,NA,1193
中山公园,4,5631,POI/Places,NA,1200
人气,62,298,NA,NA,1203
将会,3,7054,NA,NA,1212
心弦,3,6432,NA,NA,1213
所在,14,1437,NA,NA,1214
春夏秋冬,13,1480,NA,NA,1218
春天的脚步,3,7030,NA,NA,1220
春节,31,578,Activities,NA,1224
六和塔,30,600,POI/Places,NA,1225
钱塘江,16,1208,POI/Places,NA,1226
六和,8,2401,NA,NA,1227
名六合塔,6,3542,POI/Places,NA,1228
钱塘江大桥,6,3349,POI/Places,NA,1229
一层一层,4,6241,NA,NA,1230
之意,13,1499,NA,NA,1231
外观,27,669,NA,NA,1232
完好,20,930,NA,NA,1233
杭州六和塔,4,4826,POI/Places,NA,1234
经济实惠,8,2279,Price,NA,1235
重要的宋代,4,5690,NA,NA,1236
钱塘江畔,4,5852,POI/Places,NA,1237
钱江大桥,4,5808,POI/Places,NA,1238
三层,12,1627,NA,NA,1240
历史意义,12,1659,Arts & Culture,NA,1263
历史感,29,630,Arts & Culture,NA,1264
古建筑,19,990,Arts & Culture,NA,1268
可惜天气不好,4,4336,Environment and Ambiance,NA,1269
四方,4,4607,NA,NA,1275
地点,82,209,NA,NA,1276
块钱,38,475,Price,NA,1277
外滩,856,6,POI/Places,NA,1285
上海外滩,217,70,POI/Places,NA,1286
黄浦江,232,65,POI/Places,NA,1287
万国,82,211,NA,NA,1288
大上海,187,91,NA,NA,1289
上海的地标,304,41,POI/Places,NA,1290
外滩的夜景,58,317,Sightseeing,NA,1291
上海的外滩,50,373,POI/Places,NA,1292
东方明珠,806,9,POI/Places,NA,1293
夜晚,91,185,NA,NA,1294
上海著名,76,235,NA,NA,1295
地标,232,64,POI/Places,NA,1296
灯光,81,215,Facilities,NA,1297
旅游景点,149,109,POI/Places,NA,1298
上海一定,106,146,NA,NA,1299
白渡桥,40,452,POI/Places,NA,1300
十里洋场,53,354,POI/Places,NA,1301
东方明珠塔,276,49,POI/Places,NA,1302
上海滩,57,321,NA,NA,1303
上海地标,222,67,POI/Places,NA,1304
现代,61,304,NA,NA,1305
外滩夜景,34,542,Sightseeing,NA,1306
在外滩,46,402,POI/Places,NA,1307
见证,69,271,NA,NA,1308
上海旅游,121,125,NA,NA,1309
浦东,67,278,NA,NA,1310
游人如织,56,331,Transportation/Accessibility,NA,1311
黄浦江畔,53,346,POI/Places,NA,1312
黄浦滩,21,864,POI/Places,NA,1313
博览会,20,919,Activities,NA,1314
城隍庙,80,218,POI/Places,NA,1315
新年,24,775,NA,NA,1316
万国建筑群,25,714,POI/Places,NA,1317
上海市的标志性景点,20,933,POI/Places,NA,1318
上海的标志性景点,26,686,POI/Places,NA,1319
上海外滩夜景,19,970,POI/Places,NA,1320
上海市黄浦区的黄浦江畔,17,1086,NA,NA,1321
圣地,70,265,NA,NA,1322
夜晚的外滩,16,1239,POI/Places,NA,1323
站在外滩,18,1007,POI/Places,NA,1324
步行街,260,55,Shopping,NA,1325
高楼,78,229,NA,NA,1326
上海的标志性,124,123,NA,NA,1327
南京路步行街,336,34,Shopping,NA,1328
外滩万国,14,1365,NA,NA,1329
夜景真的,18,1041,Sightseeing,NA,1330
海风,28,646,NA,NA,1331
上海标志性,92,183,NA,NA,1332
中西,22,850,NA,NA,1333
全国各地的朋友,15,1254,NA,NA,1334
南京路,126,122,Shopping,NA,1335
外滩的景色,13,1488,POI/Places,NA,1336
大城市,35,519,NA,NA,1337
大楼,17,1096,NA,NA,1338
大都市,41,446,NA,NA,1339
小吃,103,151,Food,NA,1340
幢风格迥异,13,1504,NA,NA,1341
游轮,23,815,Activities,NA,1342
英国租界,13,1533,NA,NA,1343
一带,16,1143,NA,NA,1344
上海十里洋场的真实写照,12,1565,NA,NA,1345
上海的象征,30,607,NA,NA,1346
上海近代城市,12,1693,NA,NA,1347
中国历史文化街区,12,1699,Arts & Culture,NA,1348
旧上海租界区,12,1726,NA,NA,1349
标志性,80,216,NA,NA,1350
欧式,12,1637,NA,NA,1351
风景不错,64,290,Sightseeing,NA,1352
南起延安,11,1864,NA,NA,1353
国际大都市,27,680,NA,NA,1354
外贸机构的集中地,11,1787,Shopping,NA,1355
旧上海金融,11,1856,NA,NA,1356
特别是夜景,21,865,Sightseeing,NA,1357
苏州河上,11,1822,POI/Places,NA,1358
金茂大厦,19,969,POI/Places,NA,1359
上海市,53,351,NA,NA,1360
下午的时候,12,1650,NA,NA,1361
人超级多,60,308,Transportation/Accessibility,NA,1362
众多国内外游客,12,1729,NA,NA,1363
外滩景色,14,1430,POI/Places,NA,1364
屋顶,12,1674,NA,NA,1365
平时,76,233,NA,NA,1366
建筑物,112,135,NA,NA,1367
时尚,19,980,NA,NA,1368
江边,12,1574,NA,NA,1369
灯光秀,16,1230,Activities,NA,1370
环境不错,96,163,Environment and Ambiance,NA,1371
上海中心,24,767,POI/Places,NA,1372
东方明珠电视塔,97,161,POI/Places,NA,1373
人流,90,194,Transportation/Accessibility,NA,1374
公园附近,9,2249,Transportation/Accessibility,NA,1375
外滩风景,13,1496,POI/Places,NA,1376
夜晚的景色,9,2208,Sightseeing,NA,1377
夜色,17,1095,NA,NA,1378
江风,11,1854,NA,NA,1379
起点,10,2015,NA,NA,1380
近代,11,1753,NA,NA,1381
魅力,36,510,Experience,NA,1382
黄浦江两岸,19,972,POI/Places,NA,1383
黄浦江边,23,817,POI/Places,NA,1384
一睹风采,12,1561,NA,NA,1385
上海标志性景点,12,1584,POI/Places,NA,1386
上海著名的旅游景点,17,1080,POI/Places,NA,1387
周围,34,536,NA,NA,1388
外滩全长,8,2519,POI/Places,NA,1389
外滩真的,8,2670,POI/Places,NA,1390
夜景特别,14,1384,Sightseeing,NA,1391
大气,68,275,Experience,NA,1392
好多人,32,557,Transportation/Accessibility,NA,1393
浦东陆家嘴,14,1337,POI/Places,NA,1394
灯光璀璨,18,1038,Sightseeing,NA,1395
点小吃,17,1106,Food,NA,1396
老上海,42,436,NA,NA,1397
苏州河,10,1948,POI/Places,NA,1398
银行,8,2615,Facilities,NA,1399
陆家嘴,58,320,POI/Places,NA,1400
上海外滩风景区的夜景灯光秀,7,2857,Activities,NA,1401
上海有名的景点,12,1709,POI/Places,NA,1402
上海知名,17,1082,NA,NA,1403
上海肯定,11,1770,NA,NA,1404
上海话拼音,7,2674,NA,NA,1405
上海都会,20,921,NA,NA,1406
上海重要的,7,2817,NA,NA,1407
水族馆,46,403,POI/Places,NA,1408
海洋生物,38,479,Sightseeing,NA,1409
小朋友,601,14,Family/ Friends,NA,1410
上海海洋水族馆,30,610,POI/Places,NA,1411
海洋馆,20,932,POI/Places,NA,1412
海洋动物,14,1333,Sightseeing,NA,1413
动物,698,11,Sightseeing,NA,1414
知识,215,72,NA,NA,1415
海底隧道,10,1916,Facilities,NA,1416
企鹅,8,2492,POI/Places,NA,1417
暑假,72,252,NA,NA,1418
生物,10,2027,NA,NA,1419
馆子,10,1941,Food,NA,1420
价格优惠,14,1398,Price,NA,1421
女儿,48,377,Family/ Friends,NA,1422
小孩,215,73,Family/ Friends,NA,1423
海水水族馆,6,3517,POI/Places,NA,1424
观赏性,11,1761,Sightseeing,NA,1425
陆地,12,1581,NA,NA,1426
上海水族馆,4,5684,POI/Places,NA,1427
中华鲟,4,5306,Sightseeing,NA,1428
中国上海浦东新区陆家嘴,4,5313,NA,NA,1429
企鹅等,6,3032,Sightseeing,NA,1430
全世界唯一,6,3285,NA,NA,1431
其中最好的部分,4,5027,Experience,NA,1432
国庆,29,619,Activities,NA,1433
场馆,46,408,Facilities,NA,1434
大人,94,171,Family/ Friends,NA,1435
大洋,6,2936,NA,NA,1436
大海,53,352,NA,NA,1437
大鲨鱼,4,4841,Sightseeing,NA,1438
大鲵,4,4839,Sightseeing,NA,1439
好久,71,259,NA,NA,1440
家长,29,626,Family/ Friends,NA,1441
小孩子,203,80,Family/ Friends,NA,1442
年卡,18,1029,Transportation/Accessibility,NA,1443
当时,96,164,NA,NA,1444
总体感觉,33,552,Experience,NA,1445
水下隧道,4,4354,Facilities,NA,1446
水母,4,4369,Sightseeing,NA,1447
水生生物,4,4373,Sightseeing,NA,1448
水生生物的水族馆,4,4375,POI/Places,NA,1449
海洋生物种类,4,4753,Sightseeing,NA,1450
深海展区,4,4611,Sightseeing,NA,1451
特色的中国长江流域生物,4,4724,Sightseeing,NA,1452
生态展区,4,4351,Sightseeing,NA,1453
的很清晰,6,3654,NA,NA,1454
的时候人,46,407,NA,NA,1455
种类,34,533,NA,NA,1456
第一层入口,4,4908,Transportation/Accessibility,NA,1457
第三层,4,4894,NA,NA,1458
胭脂鱼,4,4269,Sightseeing,NA,1459
自动扶梯直达第三层,4,4165,Facilities,NA,1460
见识,49,374,NA,NA,1461
造型独特,12,1663,NA,NA,1462
长江流域展区,4,5817,Sightseeing,NA,1463
陈列馆,154,106,Sightseeing,NA,1464
走廊,140,117,Facilities,NA,1465
玻璃,140,115,NA,NA,1466
电视塔,110,139,POI/Places,NA,1467
旋转餐厅,106,145,Food,NA,1468
太空舱,90,193,NA,NA,1469
往下,74,243,NA,NA,1470
历史陈列馆,54,339,POI/Places,NA,1471
明珠塔,54,340,POI/Places,NA,1472
球体,50,369,NA,NA,1473
过山车,74,241,Activities,NA,1474
实惠,78,228,Price,NA,1475
现场,110,137,NA,NA,1476
上海城市历史,44,426,NA,NA,1477
儿子,72,254,Family/ Friends,NA,1478
塔高,43,429,NA,NA,1479
当天,71,257,NA,NA,1480
玻璃栈道,40,453,Facilities,NA,1481
室内过山车,36,506,Activities,NA,1482
级旅游景区,93,172,POI/Places,NA,1483
餐厅,67,279,Food,NA,1484
上海的标志性建筑物,35,512,POI/Places,NA,1485
天气,147,112,Environment and Ambiance,NA,1486
浦东新区陆家嘴,34,528,NA,NA,1487
第二个球,34,539,NA,NA,1488
脚下,40,460,NA,NA,1489
一个多小时,42,441,NA,NA,1490
上海的标志性文化景观,32,560,POI/Places,NA,1491
标志性建筑物,35,516,POI/Places,NA,1492
上海东方明珠塔,30,601,POI/Places,NA,1493
上海十大,34,535,NA,NA,1494
上海电视塔,30,615,POI/Places,NA,1495
地面,33,554,NA,NA,1496
透明玻璃,30,593,NA,NA,1497
项目,457,21,Activities,NA,1498
上海全景,28,663,Sightseeing,NA,1499
上海的东方明珠,29,629,POI/Places,NA,1500
上海的历史,34,530,NA,NA,1501
今天,199,83,NA,NA,1502
博物馆,107,141,Arts & Culture,NA,1503
浦江两岸,32,558,POI/Places,NA,1504
高处,30,599,NA,NA,1505
上海人,42,433,NA,NA,1506
两个小时,48,381,NA,NA,1507
原来,60,309,NA,NA,1508
必要,55,335,NA,NA,1509
新景观,27,683,Sightseeing,NA,1510
明珠,26,705,NA,NA,1511
长时间,47,395,NA,NA,1512
高空,26,699,NA,NA,1513
国家首批,22,821,NA,NA,1514
手机,56,330,NA,NA,1515
望远镜,24,740,Facilities,NA,1516
楼梯,28,647,Facilities,NA,1517
看头,40,461,NA,NA,1518
陈列馆等景观,22,845,POI/Places,NA,1519
上海东方明珠,21,894,POI/Places,NA,1520
上海历史,24,744,NA,NA,1521
套票,29,631,Transportation/Accessibility,NA,1522
真心,40,449,NA,NA,1523
长廊,46,397,Facilities,NA,1524
阴天,30,616,NA,NA,1525
一览众,20,942,NA,NA,1526
上海夜景,22,841,Sightseeing,NA,1527
上海的夜景,20,952,Sightseeing,NA,1528
上海的美景,20,946,Sightseeing,NA,1529
上海美景,19,971,Sightseeing,NA,1530
售票处,23,813,Transportation/Accessibility,NA,1531
多年,63,294,NA,NA,1532
大上海的地标,23,791,POI/Places,NA,1533
妈妈,29,617,Family/ Friends,NA,1534
晚上的夜景,26,692,Sightseeing,NA,1535
热情,45,414,Service,NA,1536
环球,18,1012,NA,NA,1537
电子票,27,671,Transportation/Accessibility,NA,1538
视野,39,465,NA,NA,1539
空中走廊,18,1035,Facilities,NA,1540
蜡像,18,1051,Sightseeing,NA,1541
雾霾,23,782,Environment and Ambiance,NA,1542
上海历史陈列馆,16,1153,POI/Places,NA,1543
上海市的地标,21,893,POI/Places,NA,1544
二维码,37,485,Transportation/Accessibility,NA,1545
人很少,45,412,Transportation/Accessibility,NA,1546
半小时,33,555,NA,NA,1547
地区,23,789,NA,NA,1548
大雾,16,1166,NA,NA,1549
套餐,18,1023,NA,NA,1550
小时候,70,261,NA,NA,1551
栩栩如生,16,1185,NA,NA,1552
气派,48,379,NA,NA,1553
游乐场,53,348,POI/Places,NA,1554
站上去,16,1176,NA,NA,1555
第一个球,16,1174,NA,NA,1556
米高,17,1101,NA,NA,1557
网友,17,1063,NA,NA,1558
象征,36,504,NA,NA,1559
金茂,16,1152,POI/Places,NA,1560
队伍,24,760,NA,NA,1561
三个小时,24,747,NA,NA,1562
上海东方明珠电视塔,14,1380,POI/Places,NA,1563
上海市地标,17,1088,POI/Places,NA,1564
上海市民,15,1259,NA,NA,1565
上海市的代表性,14,1350,NA,NA,1566
上海的人,26,708,NA,NA,1567
两个球,14,1321,NA,NA,1568
个球,14,1317,NA,NA,1569
人特别多,55,334,Transportation/Accessibility,NA,1570
半个小时,16,1224,NA,NA,1571
原名上海,14,1309,NA,NA,1572
吃完,23,812,NA,NA,1573
天气好,47,396,NA,NA,1574
很满意,48,386,Experience,NA,1575
总体,81,214,NA,NA,1576
效果,23,783,NA,NA,1577
爸妈,30,597,Family/ Friends,NA,1578
玻璃走廊,14,1375,Facilities,NA,1579
短信,38,477,NA,NA,1580
第三个球,14,1374,NA,NA,1581
等电梯,14,1308,Facilities,NA,1582
经典,54,338,NA,NA,1583
网上买票,29,628,Transportation/Accessibility,NA,1584
胆量,14,1326,NA,NA,1585
腿软,14,1330,Experience,NA,1586
远观,21,890,Sightseeing,NA,1587
通道,22,851,Facilities,NA,1588
麻烦,42,435,NA,NA,1589
上海全貌,13,1532,Sightseeing,NA,1590
上海最高,13,1498,NA,NA,1591
上海历史博物馆,12,1599,POI/Places,NA,1592
上海标志性建筑物,14,1324,POI/Places,NA,1593
上海的全貌,12,1609,Sightseeing,NA,1594
上海的景色,13,1462,Sightseeing,NA,1595
下到,12,1652,NA,NA,1596
不值得,24,730,Price,NA,1597
不起,13,1474,NA,NA,1598
主观光层,12,1538,Sightseeing,NA,1599
亲戚,13,1478,Family/ Friends,NA,1600
代表性,26,700,NA,NA,1601
值回票价,15,1272,Price,NA,1602
全景,15,1262,Sightseeing,NA,1603
印象,42,439,NA,NA,1604
多米,32,561,NA,NA,1605
夜上海,20,915,NA,NA,1606
天公不作美,13,1458,NA,NA,1607
太空仓,12,1626,NA,NA,1608
就像,45,418,NA,NA,1609
山小,16,1131,NA,NA,1610
山小的感觉,12,1657,Experience,NA,1611
工作日,31,582,NA,NA,1612
收获,33,549,NA,NA,1613
昨天,16,1215,NA,NA,1614
景色迷人,41,444,Sightseeing,NA,1615
更多,37,486,NA,NA,1616
服务人员,20,927,Service,NA,1617
棒棒,66,284,Experience,NA,1618
楼下,12,1624,NA,NA,1619
浦江美景,13,1522,Sightseeing,NA,1620
游戏厅,12,1559,NA,NA,1621
球联票,12,1712,Transportation/Accessibility,NA,1622
票方便,23,784,Transportation/Accessibility,NA,1623
空调,17,1098,Facilities,NA,1624
米主观光层,12,1731,Sightseeing,NA,1625
观光台,12,1562,Facilities,NA,1626
地平线,332,36,NA,NA,1627
迪士尼,288,45,POI/Places,NA,1628
个项目,290,44,Activities,NA,1629
排到,292,43,NA,NA,1630
迪士尼乐园,199,84,POI/Places,NA,1631
七个小矮人矿山车,208,76,Activities,NA,1632
上海迪士尼度假区,142,114,POI/Places,NA,1633
今天刷,192,89,NA,NA,1634
乐园,172,95,NA,NA,1635
上海迪士尼,132,119,POI/Places,NA,1636
上海迪士尼乐园,96,166,POI/Places,NA,1637
一天刷,92,181,NA,NA,1638
刷项目,92,177,Activities,NA,1639
七个小矮人矿山车业快,90,195,Activities,NA,1640
主要项目基本,90,190,Activities,NA,1641
园区,179,94,NA,NA,1642
极速光轮,60,310,Activities,NA,1643
梦幻,69,270,NA,NA,1644
香港,59,314,NA,NA,1645
度假区,48,384,POI/Places,NA,1646
童话世界,48,389,NA,NA,1647
设施齐全,52,360,Facilities,NA,1648
迪斯尼,46,409,POI/Places,NA,1649
迪士尼小镇,42,434,POI/Places,NA,1650
童年,51,365,NA,NA,1651
米奇大街,38,476,POI/Places,NA,1652
几个项目,34,524,Activities,NA,1653
加勒比海盗,34,537,Activities,NA,1654
大人小孩,44,420,Family/ Friends,NA,1655
游乐园,36,502,POI/Places,NA,1656
亲子,46,406,Family/ Friends,NA,1657
童话,33,546,NA,NA,1658
迪士尼度假区,32,567,POI/Places,NA,1659
全世界,48,391,NA,NA,1660
烟花,32,568,Activities,NA,1661
项目多,36,500,Activities,NA,1662
儿童的乐园,29,625,POI/Places,NA,1663
场所,104,148,NA,NA,1664
做好,54,343,NA,NA,1665
城堡,24,751,NA,NA,1666
宝藏湾,26,689,Activities,NA,1667
明日世界,26,696,Activities,NA,1668
游戏,38,471,Activities,NA,1669
雷鸣山漂流,24,746,Activities,NA,1670
食物,83,207,Food,NA,1671
中国大陆第一座迪士尼度假区,22,839,POI/Places,NA,1672
体力,48,387,NA,NA,1673
儿童,38,473,Family/ Friends,NA,1674
大朋友,24,734,Family/ Friends,NA,1675
梦幻世界,24,732,NA,NA,1676
的很愉快,28,658,Experience,NA,1677
一整天 半天时间,20,947,NA,NA,1678
大小朋友,24,762,Family/ Friends,NA,1679
奇想花园,22,854,Activities,NA,1680
宝宝,69,272,Family/ Friends,NA,1681
方便 整体来说很满意,20,926,Experience,NA,1682
时间长,28,650,NA,NA,1683
晚上的烟花,20,936,Activities,NA,1684
等一会儿,20,937,NA,NA,1685
上海市浦东新区申,18,1005,NA,NA,1686
北路,19,965,NA,NA,1687
淡季,74,244,NA,NA,1688
细节处,18,1024,NA,NA,1689
迪斯尼乐园,18,1032,POI/Places,NA,1690
上海迪斯尼乐园,16,1231,POI/Places,NA,1691
上海迪斯尼度假区,16,1236,POI/Places,NA,1692
东京迪士尼度假区,16,1124,NA,NA,1693
全球,25,712,NA,NA,1694
全球第六个迪士尼度假区,16,1127,NA,NA,1695
公主梦,16,1137,NA,NA,1696
公主的游乐园,16,1144,POI/Places,NA,1697
加州迪士尼乐园度假区,16,1161,NA,NA,1698
商店,55,332,Shopping,NA,1699
奥兰多华特迪士尼世界度假区,16,1171,NA,NA,1700
孩子一起,64,288,Family/ Friends,NA,1701
巴黎迪士尼乐园度假区,16,1214,NA,NA,1702
快速通道,18,1052,Transportation/Accessibility,NA,1703
